mu,ar1,ma1,omega,alpha1,beta1,shape,tick,ar2,ar3,ma2,alpha2,beta2,skew,gamma1,gamma2,eta11,eta21,ar4,ma3,ma4,ma5,ar5,ar6,label
0.00091334653307671,,-0.113016910485477,8.28989062554684e-12,0.0603801651432633,0.934509219774423,6.57763614578,FMC,,,,,,,,,,,,,,,,,2009
0.00119416789614132,,-0.271323441478169,9.17977516775958e-06,1.6988987896766e-07,0.901077092033439,25.3720825877073,FRT,,,,0.0852936116464467,,,,,,,,,,,,,2009
0.000489719567931835,-0.0549453881606924,,4.46108451574953e-12,0.00574615510968074,0.989029100212936,4.99627950176571,FSLR,,,,,,,,,,,,,,,,,2009
0.00134336766645519,-0.774267567474809,0.743887556915897,5.43925856924829e-12,0.0416005233508448,0.952543436908975,48.8490923438917,GD,,,,,,,,,,,,,,,,,2009
-0.00100032835032198,,,2.57362828991962e-12,0.0206123033160581,0.923401602702553,11.9176431201048,GE,,,,,,,0.109939019633746,,,,,,,,,,2009
0.00157118347815102,0.0746024063540272,-0.217645514418146,1.39542983485027e-13,0.000100643483125447,0.999848995836991,6.25424628789264,GEN,,,-0.113184980531868,0.00114581111070252,,,0.302304593586162,-0.309531267508657,,,,,,,,,2009
-0.000433180450621438,,,3.64348325658778e-06,0.0864834148361892,2.07799633407834e-07,10.9143345533364,GILD,,,,,0.895471796039412,,,,,,,,,,,,2009
0.000995890487518258,,,2.70657556722162e-14,0.0026144680890656,0.0641904709064659,4.12955535669589,GIS,,,,6.72919229728869e-05,0.92328358420136,1.19475886728536,,,,,,,,,,,2009
0.00089577184541682,-0.301827948928676,0.131112413069366,1.50442953185798e-11,0.0794662116253732,0.918526757313938,8.13283405861732,GL,,,,,,,,,,,,,,,,,2009
0.00253520195941268,0.0252462204926734,,8.22798872096739e-07,0.0465541867150746,0.946097666307993,24.3587452294808,GLW,-0.0833317056929386,-0.00379561677773498,,,,,,,,,,,,,,,2009
0.00283643465713082,0.0171177260961507,,4.69643871553206e-07,0.0699021533421358,0.923494899094757,9.37293885650256,GOOGL,,,,,,,,,,,,,,,,,2009
0.000516804238416585,-0.0539169757804859,0.158570904666495,1.71375572488911e-06,3.7394072989514e-08,0.900661419538342,10.9346375778921,GPC,,,,0.0907405983099272,,,,,,,,,,,,,2009
0.00245600205030282,-0.989808193952668,0.997841483173818,3.19421787467245e-06,0.0713368338243431,0.917978948666167,6.04901462683272,GPN,,,,,,,,,,,,,,,,,2009
0.0033474259254308,-0.829558343337279,0.806021238138934,6.16654146421944e-07,0.164649271056908,0.00483437596029948,2.47587600136198,GRMN,-0.108098624335809,,,,0.60877709754403,,,,0.99993776329274,0.0211362923434526,,,,,,,2009
0.00174998332527292,,-0.161079653265462,7.28813089841502e-06,0.0580230159266665,0.925730403152435,6.55626486232516,GS,,,,,,,,,,,,,,,,,2009
0.00059217349481678,,,3.04674937431826e-13,7.09854119376557e-05,0.897738858871868,78.3645684955859,GWW,,,,0.100873583249634,,,,,,,,,,,,,2009
0.00199865972444587,-0.039338457152333,,1.11515553733173e-06,5.28394914338061e-07,0.939165158307949,99.9966070401666,HAL,,,,0.0537961665826962,,,,,,,,,,,,,2009
0.0015385180274168,,,4.90305773334477e-07,0.111101143473566,0.0831787469882726,13.3996364320949,HAS,,,,7.9351476640537e-09,0.798055911134711,1.03218676111395,,,,,,,,,,,2009
-0.00176414313510264,-1.55981080332247,1.63605985662437,0.000117636935980376,0.342663665378801,0.656336337615637,9.43385704855862,HBAN,-0.878526580608911,,0.986916177232547,,,,,,,,,,,,,,2009
0.00176177602921184,,,1.38058993784856e-05,0.18265995457081,0.153327501334816,19.0517736987732,HD,,,,,0.630217911354021,,,,,,,,,,,,2009
0.00128050824804006,-0.0637641937542724,,4.06487213538464e-12,0.0290492986750953,0.965242815495638,14.1302541222801,HES,0.0740162931695962,-0.00106152494753569,,,,,,,,,-0.127148211351384,,,,,,2009
0.000267550488889031,-0.844806897549201,0.730079409772077,7.59427582682647e-12,0.0868523846463754,0.907928938916668,8.52702452426679,HIG,,,,,,,,,,,,,,,,,2009
0.00131965644440143,,,1.78702650546873e-05,2.12100985412641e-07,0.90765864097388,5.20674595106374,HOLX,,,,0.0634734793895268,,,,,,,,,,,,,2009
0.00108148648421405,0.129908885432072,-0.100283988797239,1.12147843745483e-15,0.0526464747454386,0.942649744564799,85.1721658986097,HON,,,,,,,,,,,,,,,,,2009
0.00208899155834705,,,2.63155608892056e-06,0.0494986607935161,0.938309524293503,8.76594518677942,HPQ,,,,,,,,,,,,,,,,,2009
0.000741055382190818,,-0.191640899677007,1.26275939992671e-11,0.0129832594318921,0.982478060542628,7.36153602460018,HRL,,,,,,,,,,,,,,,,,2009
0.000831877142228187,-0.0244846132592015,,2.48997619855902e-07,0.0304131167876565,0.96355029679402,5.31539733043788,HSIC,-0.126699382665294,,,,,,,,,,,,,,,,2009
0.00225483496447048,,-0.225595380905183,2.50026906798033e-11,0.0824863973299315,0.914030884523622,99.8859449053825,HST,,,,,,,,,,,,,,,,,2009
-6.6603430663281e-05,,,1.56563405415545e-06,0.0207033599417654,0.966900704292705,4.41748659928717,HSY,,,,,,,,,,,,,,,,,2009
0.00179455550703973,-0.13732499232226,0.017776509327213,2.90296928798594e-05,0.0777858061549645,0.886321700055679,5.29785796744833,HUM,0.447973115622548,,-0.458536794484751,,,,,,,,,0.246779466463449,,,,,2009
0.00226287992049007,,,7.05023325713542e-06,0.040295478510388,0.951813742393864,7.91702953187387,HWM,,,,,,,,,,,,,,,,,2009
0.00135194995460845,-0.0281973404576166,,1.11831845609161e-06,0.0456414244060551,0.943341017212111,5.1336436732711,IBM,,,,,,,,,,,,,,,,,2009
0.0021218686834441,-0.180729231940259,,5.90250141423721e-13,0.0325890131701057,0.961208612172507,5.06956144634249,ICE,-0.00181415362283459,-0.0463994930535616,,,,,,,,,,,,,,,2009
0.0016064765008328,1.0108081475068,-0.877975876996801,4.87225423926978e-06,0.0769956463529502,0.907062586626359,9.53594712321412,IDXX,-0.187999061661531,,,,,,,,,,,,,,,,2009
0.00121799686310123,-0.240163037904845,0.321107951707529,4.7955546042378e-15,7.46007082203259e-05,0.91628659403532,66.2953227245466,IEX,,,,0.077567495060102,,,,,,,,,,,,,2009
0.00128064450073731,-0.104999039140409,,1.47562051135369e-07,0.0134559446897744,0.98017492034901,8.37347175899956,IFF,,,,,,,,,,,,,,,,,2009
0.000649829706422733,,,2.84822489590567e-06,0.00814768034808486,0.981994969762679,4.23231283141009,ILMN,,,,,,,,,,,,,,,,,2009
0.0043474998783738,,,0.000113871957295359,0.131216156150106,0.83351639253075,5.63078992096978,INCY,,,,,,,,,,,,,,,,,2009
0.00148628770751352,-0.956843281742461,0.974614725238768,2.97144570686325e-06,0.0411193900580656,0.946693840986575,11.4710498520382,INTC,,,,,9.56375536205205e-07,0.996459917341963,,,,,,,,,,,2009
0.00125481963512533,-0.157382723136732,,1.77337438635236e-07,0.0253211880455962,0.966350863263607,4.69881110418197,INTU,,,,,,,,,,,,,,,,,2009
0.00321677126486088,,,8.31272073403606e-15,0.104461107630759,0.894511866166387,90.4720775891972,IP,,,,,,,,,,,,,,,,,2009
0.00212717900458946,-0.913953090412294,0.896028891347207,2.20477924598471e-11,0.0316143960239707,0.963573705162215,11.8070826699793,IPG,,,,,,,,,,,,,,,,,2009
-0.00128744985057673,,,9.16581497856467e-13,5.97642230190127e-05,0.943896094106455,5.6116812087014,IRM,,,,0.0524487806756141,,,,,,,,,,,,,2009
0.0028763770533659,,,5.12151788577713e-12,0.0370858448314287,0.953344644695873,5.05058687837444,ISRG,,,,,,,,,,,,,,,,,2009
0.00115996541352423,,-0.0578871876656556,6.16908982109421e-06,0.0190869258889372,0.963556211355222,6.13404917911366,IT,,,,,,,,,,,,,,,,,2009
0.000488626153534552,-0.616394267569215,0.566798151438332,4.81841928829673e-06,3.79524776330371e-10,0.921960711897032,12.7749879209007,ITW,,,,,,,0.154077596883611,,,,,,,,,,2009
0.000654527152473339,,-0.178376897019622,3.12978085073717e-06,3.49791852735875e-08,0.924248790853536,99.9998105758401,IVZ,,,,,,,0.144615290930792,,,,,,,,,,2009
0.00111722520940811,-0.0644548059386498,,5.26320259630388e-06,0.0386435206216358,0.950831929117292,5.00026630541323,J,,,,,,,,,,,,,,,,,2009
0.000604387818823074,,,1.95106691963748e-09,0.0383571502903721,0.956946083210251,11.2694748357125,JBHT,,,,,,,,,,,,,,,,,2009
0.001893903650906,-0.834458153386134,0.755071197444337,7.48405502046781e-07,0.0455216652365545,0.945063853541203,13.5466993108079,JCI,-0.158252157324956,-0.125361186785631,,,,,,,,,,,,,,,2009
0.000876267836779814,,-0.0623969936942402,6.21849945193873e-12,0.0322693680526722,0.962901248796889,5.94391592869105,JKHY,,,-0.0815879805649015,,,,,,,,,,,,,,2009
0.00094660438730092,,,7.85731952041958e-07,0.0611663113239174,0.85993149533004,9.17258001240949,JNJ,,,,0.0779014773396553,,,,,,,,,,,,,2009
0.000422237761742052,,,7.07869540957159e-16,3.82149221481176e-05,0.979226923231835,7.02935304177711,JNPR,,,,4.08619988765623e-05,0.00166884270637494,1.00479624662366,0.358334775208041,-0.327044616014691,,,,,,,,,2009
0.000324746108335587,0.493970793498981,-0.736938786765485,2.81203111473536e-06,1.12168858039528e-06,0.920564419578187,18.2581310437758,JPM,0.129543147824412,,,0.0421686294919437,,,0.498229447103765,-0.434552044845605,,,,,,,,,2009
0.00102158942579815,-0.0548802547453827,,1.03480312041023e-06,0.0410255613684458,0.947466202822363,5.45939142416834,K,,,,,,,,,,,,,,,,,2009
0.00178577711217488,,,4.4265971080811e-06,0.0557902543551901,0.931536112622132,5.36596368418998,KDP,,,,,,,,,,,,,,,,,2009
-0.000927364282547765,0.756355814925767,-0.909521600496135,5.30055250425966e-06,0.107812717738093,0.889842374829116,55.2612154426366,KEY,0.0281827309598546,,,,,,,,,,,,,,,,2009
0.00103810101755309,,-0.126215996499788,5.7892866514109e-12,0.0626124207723087,0.932575756183242,99.7333650127549,KIM,,,,,,,,,,,,,,,,,2009
0.00218216517194505,,,4.27952079111085e-06,0.048698264128168,0.941255236788116,89.2523009610695,KLAC,,,,,,,,,,,,,,,,,2009
0.000684129916007772,-0.170166474227141,,2.54643958646865e-12,0.0143060269730498,0.980923752039061,7.19042111093166,KMB,,,,,,,,,,,,,,,,,2009
0.00354955928883733,,,4.66360502556277e-12,0.0367856696692984,0.958246924831781,4.74276661768289,KMX,,,,,,,,,,,,,,,,,2009
0.00111690272569871,,,1.50047261637645e-06,0.048822592157333,0.938687338973086,6.37284213915854,KO,,,,,,,,,,,,,,,,,2009
0.000192524868624161,,-0.126097242563118,1.11896287968858e-12,0.00478995520989329,0.991312043452878,3.84981911528036,KR,,,,,,,,,,,,,,,,,2009
0.00139501664719875,-0.571884282762746,0.36325508101575,3.91116330396978e-14,0.0940481007079214,0.903848387142619,13.8677013891461,L,,,,,,,,,,,,,,,,,2009
9.89531841372493e-05,,,8.37118082595163e-06,0.0587054216591975,0.902054582213707,6.23551541435944,LDOS,,,,,,,,,,,,,,,,,2009
0.00117541861200343,,,8.2421038789999e-07,0.0479611979529624,0.944809555737514,15.0457572002444,LEN,,,,,,,,,,,,,,,,,2009
0.00103331660514169,,,1.09250972515953e-06,0.045964656192169,0.946223389276058,5.48846918924303,LH,,,,,,,,,,,,,,,,,2009
0.00225472244874569,-0.178081988589095,0.202871802124909,1.81870873496252e-11,0.0260384954535797,0.967995687731579,3.92661913434687,LHX,,,-0.122893399318215,,,,,,,,,,,,,,2009
0.00176674778704536,-0.378585694877727,0.507976737762974,2.65678615946525e-05,0.11509336605383,0.837257430898247,5.45427278158822,LKQ,,,,,,,,,,,,,,,,,2009
0.00050413244831721,,,4.26567409763796e-06,0.0691248835683794,0.913092974520535,6.81386904239502,LLY,,,,,,,,,,,,,,,,,2009
0.000105016896612465,0.0210024404436776,-0.1839422960807,1.52534730254294e-05,0.0748408866673379,0.889648381351682,4.58697396225829,LMT,,,,,,,,,,,,,,,,,2009
0.00104571602323181,,,4.07504875723825e-06,0.0575381409972686,0.923025271900714,10.995940038204,LNT,,,,,,,,,,,,,,,,,2009
0.00115441882932753,,,3.52820289741692e-12,0.0381900839416143,0.956148555993041,9.74620496217603,LOW,,,,,,,,,,,,,,,,,2009
0.00251501788650955,,,1.29824658041491e-13,0.0419319388302875,0.953485035771244,92.456531065063,LRCX,,,,,,,,,,,,,,,,,2009
0.00161350576506115,-0.0867723064050322,,0.000146072408767101,0.208677860463636,0.665515588414252,8.075426663265,LUV,,,,2.92213682042614e-05,,,-0.296391093569909,0.26103560334168,,,,,,,,,2009
-0.00112428997145364,0.844395631732145,-0.900711280977195,1.68965544756492e-11,0.0931758314738189,0.904765500196425,8.61211452806281,LVS,0.0516074404986921,0.0411274000539048,,,,,,,,,-0.0088728375832642,,,,,,2009
0.00304272675650501,-0.855848126301346,0.918670554400646,1.46793718198723e-06,0.0440493337590923,0.949780632405669,18.0577084819979,LYV,-0.00575308469727989,,,,,,,,,,,,,,,,2009
0.00280266658630276,-0.0858728882626575,,1.78979876956677e-06,0.062123934798174,0.929521838078119,8.40622363148242,MA,,,,,,,,,,,,,,,,,2009
0.00246878659471695,0.933645340765118,-1.33765652269435,4.91543724664446e-07,0.0970994602054991,0.901072008678416,28.9205535018695,MAA,-0.0025856886779169,,0.314679514112356,,,,,,,,,,,,,,2009
0.00100944741782654,,,1.37033669901692e-11,0.0484004028699418,0.94626583483867,9.19824595762935,MAR,,,,,,,,,,,,,,,,,2009
-0.000497332861671257,,,2.37493362219118e-05,0.0233204223098301,0.883007100874889,11.0366573186235,MAS,,,,0.081594079134307,,,,,,,,,,,,,2009
0.000566628160355312,-0.0790136905801267,,5.46213488481124e-07,0.0369887809909587,0.95574378243725,12.2936648662672,MCD,,,,,,,,,,,,,,,,,2009
0.00238098733942416,,,1.72431582699471e-10,0.0384384701211603,0.957262510582024,11.2855700291069,MCHP,,,,,,,,,,,,,,,,,2009
0.00137574779088422,,-0.0639510411072529,2.10838848556488e-15,0.00641160187953434,0.986193075041255,4.43684571225024,MCK,,,,,,,,,,,,,,,,,2009
0.00151462953253436,0.0535792356009196,,1.00702925114362e-05,0.0215831726953199,0.167920250785005,5.09286603283472,MCO,,,,0.0841633229279952,0.718618375373224,,,,,,,,,,,,2009
0.000976406384247566,,,3.27332280110833e-12,0.0303659124435613,0.963831158930691,4.34125078341703,MDLZ,,,,,,,,,,,,,,,,,2009
0.00176786099635678,-2.2149463186621,2.13031460982065,6.42242409740992e-06,1.30135811901515e-11,0.926759606380753,4.84445711846885,MDT,-2.17782232797232,-0.939532085126869,2.05395458448248,,,,0.0915764707450369,,,,,0.780472184039156,-0.116880333747575,,,,2009
0.000493061699389553,-0.690893426333088,0.522823308383154,6.07156396072407e-12,0.112047030746122,0.886775973609081,9.83825714668156,MET,,,,,,,,,,,,,,,,,2009
-0.00280343577824027,0.0545440919767912,,0.000127204313592042,0.151578156813328,0.830827393903605,7.51296333585208,MGM,,,,,,,,,,,,,,,,,2009
0.000500286633897359,,,1.18002152834178e-05,0.109395387302275,0.885449552226133,15.1978994902635,MHK,,,,,,,,,,,,,,,,,2009
0.000711151944784078,,-0.0770471866780901,1.44578976272088e-05,0.185700673335449,0.765220147754049,3.47620310710498,MKC,,,,,,,,,,,,,,,,,2009
0.00201836280063572,,-0.24783616356148,3.34062701610306e-05,0.110021404479336,0.873135055113666,8.69122492222271,MKTX,,,,,,,,,,,,,,,,,2009
0.000391076325566078,0.574302822936967,-0.468953747112163,3.10628386598657e-06,0.040782369894716,0.950513319015838,44.2062024516189,MLM,0.231715473414317,-0.0842648976815324,-0.330462188447381,,,,,,,,,,,,,,2009
0.000385198258995155,,-0.116894204616918,1.08558366653529e-05,0.168814287449032,0.826554881618593,4.24765367476403,MMC,,,,,,,,,,,,,,,,,2009
0.00211825900363237,,,2.46533071324343e-06,0.0443321531640107,0.944313183601495,6.45066842036763,MMM,,,,,,,,,,,,,,,,,2009
0.000943185199163172,1.18334286470802,-1.22319200140943,0.000121282134615942,0.222464639941001,0.595226075358694,4.77892740477758,MNST,-0.872564975531974,,0.864364873441615,,,,,,,,,,,,,,2009
0.00143108602824577,,,1.61216978494079e-06,0.0788456230807795,0.906850547660649,99.6420018375778,MO,,,,,,,,,,,,,,,,,2009
0.000763668141576426,,,1.69099368613967e-05,0.125633668181213,0.906656667074475,6.38476829894396,MOH,,,,,,,-0.110135128015406,,,,,,,,,,2009
0.00260938441926384,,,1.06467475591444e-05,0.0327795197342216,0.955999283860744,8.0953049344126,MOS,,,,,,,,,,,,,,,,,2009
0.00183525388100929,,,1.05871286720701e-05,0.0547529069942313,0.932318556393836,10.6027667038531,MPWR,,,,,,,,,,,,,,,,,2009
0.00084755181433898,,,4.67328416263699e-05,0.138967846539407,0.758338418060099,5.19651060801362,MRK,,,,,,,,,,,,,,,,,2009
2.73260995156128e-05,-0.0683289562033949,,7.95890265719002e-14,0.0539690977786433,0.940494436145176,34.3753775794794,MRO,,,,,,,,,,,,,,,,,2009
0.000655277940271022,0.869272833560981,-0.932611632963942,6.87484171684801e-06,0.00487028438505555,0.934316534106574,7.6763190215581,MS,,,,0.0705805084449806,,,0.182040665257502,-0.236823307016593,,,,,,,,,2009
0.00216994819686829,-0.00263991305604303,,1.48953259093323e-11,1.95085352763318e-05,0.943105334742863,10.1204268346725,MSCI,-0.0646880656594287,-0.117507005103738,,0.0501693282991597,,,,,,,,,,,,,2009
0.00246160394009048,-0.0851634944171469,,4.17545217627165e-07,0.0373774091419207,0.956463462936532,3.9396696088851,MSFT,,,,,,,,,,,,,,,,,2009
0.000174589335757787,-0.696641490492987,0.59663962787096,1.03505979769279e-11,0.0343600102613662,0.961596487109249,7.37741488792405,MSI,,,-0.137288654138284,,,,,,,,,,,,,,2009
0.00170209534512097,,-0.145028493261938,4.10592121896139e-11,0.0512165059984581,0.943085294894315,6.34254250874441,MTB,,,,,,,,,,,,,,,,,2009
0.00183395214408817,-0.673821559255197,0.80123667183285,5.87978678383434e-06,0.0810135717560985,0.899392983519069,4.89256700056814,MTD,,,,,,,,,,,,,,,,,2009
0.00633893831551994,0.000247774809140212,,1.73327553595361e-05,0.0585918541682988,0.926443374807563,82.8856885329554,MU,-0.094182515279003,,,,,,,,,,,,,,,,2009
-0.000206201664211651,-0.10364087152675,,1.57457802248956e-06,0.0697613842078848,0.922800095184879,99.9987586596108,NDAQ,,,,,,,,,,,,,,,,,2009
0.00287224553610078,0.0159986111209838,,1.43988898955752e-05,0.0650538942584011,0.917174338328032,11.236587774004,NDSN,,,,,,,,,,,,,,,,,2009
-1.76235168212944e-05,,,2.38667444403603e-06,0.0435834948179177,0.944440830870402,17.8594231883028,NEE,,,,,,,,,,,,,,,,,2009
0.000519645377748583,,,3.61424836429717e-06,0.0243144556638503,0.96813770507973,8.03304761169172,NEM,,,,,,,,,,,,,,,,,2009
0.00134451637542034,0.0541223692172131,,1.9360813960347e-14,0.000663330401551091,0.997467029400956,5.53823985251532,NFLX,-0.0866536922103146,,,,,,,,,,,,,,,,2009
0.00222540598348077,,,4.14993914616018e-06,0.0738617191031461,0.911402422257934,6.34407180499341,NI,,,,,,,,,,,,,,,,,2009
0.0012326069364716,0.592612425219975,-0.640310321849477,2.22051003950684e-16,0.04059829795657,0.953571785656312,11.7666985814713,NKE,-0.515338781730488,,0.459885236316357,,,,,,,,,,,,,,2009
0.00123106470544764,-0.0998453062798894,,5.5509913870938e-06,0.0799511298345426,0.901273811466898,16.3584126916237,NOC,-0.0148504583317079,,,,,,,,,,,,,,,,2009
-0.000528204964544677,,,3.60171737362143e-14,0.0390279384840439,0.957273864851587,13.6101294888336,NRG,,,,,,,,,,,,,,,,,2009
0.000553781799317761,,,5.57198176827512e-16,4.47989212180495e-05,0.965779887214079,38.538786783767,NSC,,,,6.47338456092265e-05,,,-0.112789872870691,0.167974506853978,,,,,,,,,2009
0.00393083464386126,-0.864176772709678,0.711421175806098,2.39219613919446e-13,0.000259259689810923,0.946914344056444,21.6462217872017,NTAP,,,-0.233943081310469,0.0464143907050936,,,,,,,,-0.125349245034805,,,,,2009
4.27126177923724e-05,,-0.22673031307461,1.03255818378998e-05,2.61536589730178e-05,0.264310146676376,9.01800958568659,NTRS,,,,0.0451012092530276,0.581199048787077,,0.38229688668331,-0.193060962760884,,,,,,,,,2009
0.000928410172281922,,,3.61324780139115e-06,0.0587236771431358,0.932428424352563,15.672357862893,NUE,,,,,,,,,,,,,,,,,2009
0.0035397941798545,0.00955753851749497,,1.09605106536953e-05,0.0301671178997596,0.957873560804361,10.6811993687661,NVDA,,,,,,,,,,,,,,,,,2009
0.00165655020306642,-0.142300316804899,,1.20694553683096e-05,0.0765092158725911,0.905188007781411,15.1504783453578,NVR,-0.0707256134115233,,,,,,,,,,,,,,,,2009
0.00140710238510503,0.799274551078029,-1.11973992507606,6.19420399370226e-06,0.0972290974928866,0.892723394223098,99.8047560771911,O,,,0.274504146786847,,,,,,,,,,,,,,2009
-0.00108080884281125,-0.643744914375886,0.68182151990412,1.2030144013366e-05,0.0525976513966612,0.93614859362837,7.64456641111528,ODFL,-0.067745992365817,,,,,,,,,,,,,,,,2009
0.00293989392210515,0.0487438836443899,,7.15130508720573e-14,0.000103498182077183,0.871233371368839,98.1610967263094,OKE,0.0930200026227183,,,0.127386671530119,,,,,,,,,,,,,2009
0.00182210607037006,0.0127962989642263,,2.91186926430925e-06,0.0565692545984379,0.932079125175072,11.9612814956027,OMC,,,,,,,,,,,,,,,,,2009
0.00339416162302743,0.153335300867877,-0.152070047534333,1.09433953892355e-05,0.0627603135073252,0.924649315102124,11.2499941400081,ON,0.513248477205617,,-0.657022748954764,,,,,,,,,,,,,,2009
0.00103700553420798,-0.563532852056096,0.526381003628277,1.12755287835096e-05,0.0687292339787486,0.899533350000749,7.25191660123509,ORCL,,,,,,,,,,,,,,,,,2009
-0.000425989771782204,0.82040815544319,-0.919648531825936,1.02612870139333e-13,0.00426885145100879,0.990647703156373,5.43254598739055,ORLY,0.067745280554028,,,,,,,,,,,,,,,,2009
0.00142263221445581,-0.0427947780825235,,3.03363283834365e-10,0.0499463530372958,0.945276297077096,99.7783147257427,OXY,,,,,,,,,,,,,,,,,2009
0.00176475990531591,,,5.61477265012583e-11,0.0337311363935441,0.960222276221153,6.13610993684429,PARA,,,,,,,,,,,,,,,,,2009
0.000908594615860764,,-0.13956297299312,8.04426392290249e-12,0.0338553378770137,0.960958601425953,4.61156312334554,PAYX,,,,,,,,,,,,,,,,,2009
0.000324267821758878,-0.0411504875565408,,2.26841450414614e-12,0.0451812955826121,0.947892674010824,14.0210833833404,PCAR,,,,,,,,,,,,,,,,,2009
0.00098571799874015,,,1.53572643630238e-06,0.0409414546137054,0.947164948297513,9.10535292991776,PCG,,,,,,,,,,,,,,,,,2009
0.00136414909560664,0.308533201560321,-0.580187965762482,5.39926016877937e-12,0.0578731996906158,0.935805806881046,37.9789296602771,PEAK,,,0.118861179841708,,,,,,,,,,,,,,2009
0.000749215219868297,,,1.79314647704136e-06,0.0509289382640107,0.940007856439578,48.3633092837448,PEG,,,,,,,,,,,,,,,,,2009
0.000606142319128859,,,4.99057327314722e-07,0.0325881076003804,0.961013531795532,9.55881777035338,PEP,,,,,,,,,,,,,,,,,2009
0.00103981165041428,,,4.77127303295922e-06,1.46555498368271e-08,0.362514341776751,7.49756903790767,PFE,,,,0.0630861511151837,0.55474004565635,,,,,,,,,,,,2009
0.000953311214649099,,,3.08300615347518e-05,0.106368217586333,0.152105687357738,3.9937318845232,PFG,,,,,0.729528372703565,,,,,,,,,,,,2009
0.000477697916247936,,,1.21682262206899e-11,0.0491850491232053,0.949206333383065,4.64190742421486,PG,,,,,,,,,,,,,,,,,2009
0.00125121983849818,-0.242529738277592,,1.02013678875609e-06,0.0606851659015893,0.93173572536164,19.6083047249462,PGR,,,,,,,,,,,,,,,,,2009
0.000786571160386662,0.0587001055665419,,4.13377129713784e-11,0.0505832154613599,0.945725184994184,16.1335474375596,PH,,,,,,,,,,,,,,,,,2009
0.000464691221358725,,,6.37589100690198e-06,0.0555451217972638,0.935643534233197,99.9985288421767,PHM,,,,,,,,,,,,,,,,,2009
0.00139473402882872,,,1.22230280342159e-05,2.3317494237509e-09,0.914338264860431,6.54267846217101,PKG,,,,,,,0.156662849342249,,,,,,,,,,2009
0.00211432698731156,,-0.178933072941656,1.23278931190367e-06,0.0646318890294888,0.928801479138029,24.261337551856,PLD,,,,,,,,,,,,,,,,,2009
0.000541693965240087,,,1.55616777298429e-06,0.0323356894876679,0.959883206026544,12.5549175771349,PM,,,,,,,,,,,,,,,,,2009
0.0010657693644941,,-0.0674285712734183,4.39444013227473e-06,0.0197062107182218,0.4836291658757,4.87494081482035,PNC,,,,0.0221030280408478,0.45042531774323,,0.139017862682345,-0.115582850691588,,,,,,,,,2009
0.00142898472624463,,,5.5097231777256e-12,0.0643829820419935,0.931221809016767,99.8598248199281,PNR,,,,,,,,,,,,,,,,,2009
0.0010870997324197,0.122685707682502,,6.79978467566403e-06,2.60104795654966e-08,0.862004732337135,5.15148685494262,PNW,,,,0.110353432231837,4.6879882823831e-07,0.969563700897555,,,,,,,,,,,2009
0.00411629888451079,,,0.000147157385391224,0.359929790905779,0.639070138083614,6.81432105316609,PODD,,,,,,,,,,,,,,,,,2009
0.00104360234970477,,,4.43409588027077e-13,3.49503061016871e-05,0.99643604225535,5.03655796791658,POOL,,,,,,,,,,,,,,,,,2009
0.00120125424939367,-0.937437742305032,0.898000522274916,2.40016305183924e-06,3.19785200810691e-05,0.895168989669346,93.6465636874022,PPG,,,,0.0984134141727537,,,,,,,,,,,,,2009
0.00144899383722219,,,2.60081517130847e-05,0.148172329944468,0.79062213568237,4.60940591241676,PPL,,,,,,,,,,,,,,,,,2009
0.00196350113823476,,,1.20015562540148e-05,0.095968906167448,0.894206924327244,11.7597576318147,PRU,,,,,3.27840459398607e-07,,,,,,,,,,,,2009
0.00128251846077302,0.382744746788967,-0.729424351591826,6.08832276043009e-06,0.0784646100731486,0.905021510144957,87.6835649453622,PSA,,,0.212518932756148,0.0049533643180376,,,,,,,,,,,,,2009
0.00239965425214763,,,2.63476426611755e-11,0.00896734302427706,0.972119469353447,5.67630471325736,PTC,,,,0.0117134526796081,,,,,,,,,,,,,2009
-0.00123094513726227,,,7.75781394403767e-07,6.75913957032888e-08,0.239092524472015,20.277212836134,PWR,,,,,0.686331277539647,,0.147152250115296,,,,,,,,,,2009
0.00489194686909401,0.0100014543248122,,7.91770287127991e-06,0.059646267255641,0.93082783893445,22.4021207828151,PXD,0.0977934897926647,,,,,,,,,,,,,,,,2009
0.000803798463715652,0.59916447682566,-0.664008539525335,3.22311754168963e-13,0.0377170840076741,0.957162424290849,11.6657441421589,QCOM,,,-0.0436453261088322,,,,,,,,,,,,,,2009
0.00252611938281677,,,1.62026290698148e-11,0.0796674746702034,0.916758098940365,17.3984967611581,RCL,,,,,,,,,,,,,,,,,2009
-9.52219271949848e-05,-0.198065978930437,,9.14087847137882e-06,0.0271980030548036,0.0285194606133846,18.0392319352956,REG,,,,0.135427251336354,0.79719121818932,,,,,,,,,,,,2009
0.000557901298657745,,,5.92744689812786e-05,0.135125646527885,0.0596065585245303,5.48596027188188,REGN,,,,,0.746946318931717,,,,,,,,,,,,2009
-0.000170358572685081,,,2.69712553165824e-05,0.132134035720746,0.866865921692276,4.63963863664283,RF,,,,,,,,,,,,,,,,,2009
0.000523874177165492,-0.623966140909433,0.580830960057791,1.98715522683004e-05,0.0587783853462224,0.919839913250831,4.22961816015487,RHI,-0.115767758340342,,,,,,,,,,,,,,,,2009
