mu,ar1,ar2,ar3,ma1,ma2,ma3,omega,alpha1,beta1,gamma1,skew,shape,tick,ma4,ma5,eta11,eta21,ar4,ar5,ar6,ar7,alpha2,beta2,gamma2,ar8,ar9
0.00023575825093094,-0.777717890343835,-0.0813553613444003,-0.00545267313050802,0.741944427892427,,,1.62441920754089e-05,0.00266026235499646,0.892573772040702,0.148346742053805,,3.23627540445783,SJM,,,,,0.0844635359792813,,,,,,,,
0.00120392013023856,-0.746096374301128,-1.00468731914699,,0.737412501665503,1.01795024081107,,1.81263114565758e-05,0.0054233135881573,0.91915715972612,0.100281138755488,,6.02171183709358,SLB,,,,,,,,,,,,,
-0.00102351326393,-0.230859928427005,-0.987986268346331,,0.211946209802386,1.00622375157365,,1.79259327189304e-05,0.148698876075071,0.850301124766248,,,6.66828956746096,SLG,,,,,,,,,,,,,
-0.00130009500383015,,,,,,,2.74680640703538e-05,0.0127575984447909,0.835821297028005,0.300841971472829,,3.4522825398269,SNA,,,,,,,,,,,,,
-8.7853086203189e-05,,,,-0.111368444691777,,,3.70048335338358e-06,7.1521580541571e-08,0.957233310959904,0.0742163082670254,,3.89187122518499,SNPS,,,,,,,,,,,,,
0.00014852386303463,,,,-0.188346498335345,-0.0735613287754873,0.000409959150724383,6.83647540649292e-06,0.168863424275907,0.807055084704994,,,7.9849309252346,SO,,,,,,,,,,,,,
-0.00109438953460433,,,,-0.131715810380611,,,1.02519693411928e-05,0.0379996286394973,0.897189873429301,0.127620995850766,,38.5391413095952,SPG,,,,,,,,,,,,,
0.000610385076689227,-0.646133418434294,-0.752337225046071,,0.589910072217907,0.669942239358663,,1.20267645137849e-05,0.134085986922075,0.840510614619404,,,4.64850165184053,SRE,,,,,,,,,,,,,
0.00123449935880022,-0.0212888124323924,-0.683707227386826,,-0.103264272122061,0.69639605951526,,8.45171228156611e-06,0.072870779232341,0.926129205636906,,,3.25117638360664,STE,,,,,,,,,,,,,
0.000304849673737379,0.647973178284213,,,-0.778880565990184,,,1.43556511951079e-05,0.0915094177654444,0.853373594450267,,,4.60268934050139,STT,,,,,,,,,0.0541169119255412,,,,
-0.000340125946538145,-0.0648081532144178,-0.0722323697931101,0.0675158820064973,,,,2.87487389801384e-05,0.22986790692383,0.758022558587103,,,4.41771805764561,STZ,,,,,,,,,,,,,
-0.00033803385376397,,,,-0.0426654036410734,-0.0901848956363392,,8.86782364861995e-06,0.00936007272966422,0.917029614252148,0.119195185105714,,6.25570975016849,SWK,,,,,,,,,,,,,
0.000267566905614438,,,,,,,4.06186100897306e-05,0.0611938129766173,0.911502330914539,,,4.90750436145784,SWKS,,,,,,,,,,,,,
0.000276634484820035,-0.204171799863509,-0.0933201697066386,,0.16232294716537,,,1.64182277376134e-05,0.0130867547091301,0.846880315466431,0.169249224417311,,6.02900393710457,SYK,,,,,,,,,,,,,
-0.00054081573281414,,,,-0.126337190181697,-0.023497145889991,-0.00431002774822508,2.78067812143296e-05,0.150076151553063,0.798004319440831,,,3.94020068119795,SYY,,,,,,,,,,,,,
-0.000320405459832828,-0.61046838178596,,,0.524630343583963,-0.162277310409658,,5.51072130911575e-06,4.13978036871969e-08,0.913425454257256,0.155181197828927,,10.2655363252041,T,,,,,,,,,,,,,
0.000162068968725154,,,,,,,0.000220899969259651,0.139053326909705,0.279152027290241,0.672795529796369,,3.12843934364478,TAP,,,,,,,,,,,,,
-0.00132067197829206,,,,-0.0945017239228123,,,2.12434424643898e-05,0.0331198314915857,0.879810060776296,0.121013214279579,,7.06127162937254,TER,,,,,,,,,,,,,
-0.000748728491939437,,,,-0.049221725454835,-0.0190650943944238,,5.68402766057062e-06,0.0695443872835258,0.850206510513812,0.158498163050142,,6.24824067216609,TFC,,,,,,,,,,,,,
-1.67179342606575e-05,,,,,,,1.97138402487391e-05,0.0185624793624367,0.866254939304286,0.228364859036047,,3.11130975656081,TFX,,,,,,,,,,,,,
-7.08871334085171e-05,,,,-0.0672854304196702,-0.116814208043724,,9.38883491481108e-06,0.138329249113391,0.860670608566436,,,7.10411407691087,TGT,,,,,,,,,,,,,
-1.52187668678242e-05,-0.354969127920331,-0.548289443009926,,0.240484315631146,0.471521172832875,,5.55432255594832e-06,8.71600234129794e-09,0.899597116525557,,,9.86125523362515,TJX,,,,,,,,,0.0967741771450248,,,,
-7.62878856649599e-06,,,,-0.0784589932352845,-0.102672975486575,-0.000972281872753296,1.14380296437043e-05,1.93058821662518e-08,0.871872539814937,0.198795895848784,,8.94410988371385,TMO,,,,,,,,,,,,,
3.31153726766e-05,,,,,,,0.000195997401973347,0.533782374533079,0.465217587186011,,,3.25382824826277,TRMB,,,,,,,,,,,,,
0.000354430231713845,,,,-0.0994791965280196,-0.0834945226493327,,1.28819447215371e-05,0.0484836841982889,0.869152867669407,0.162726843964972,,8.82042923321786,TROW,,,,,,,,,,,,,
0.000176800468662931,,,,-0.229141007372584,-0.0458273711986247,,9.30885117813166e-06,0.128412605414505,0.87058736455579,,,4.28895486266466,TRV,,,,,,,,,,,,,
-0.000809785800681213,,,,,,,4.19712658019823e-06,0.0067263151339001,0.949267680767606,0.0860119736496488,,6.25793754502654,TSCO,,,,,,,,,,,,,
0.000650159862825941,-1.50897915414107,-0.982305230578889,,1.53794534151678,0.995340436769613,,1.64071098702541e-05,0.127999056261486,0.871000907356894,,,4.47787314948138,TSN,,,,,,,,,,,,,
-5.08233411321238e-05,-0.785978761507879,-0.998037235408198,,0.786755240310942,0.975405659083019,,2.46423417019225e-05,4.64675424899027e-08,0.856777601047853,0.219601488767707,,5.27382840053106,TT,,,,,,,,,,,,,
-0.000797832068377075,,,,,,,5.4990015359064e-05,0.212480269564248,0.786519709436998,,,3.21727305202624,TTWO,,,,,,,,,,,,,
-0.000129063012811856,-0.0661716901336474,,,,,,1.66028845074716e-06,1.53650452117779e-08,0.977043641470472,0.0439126764140204,,4.12995869686404,TXN,,,,,,,,,,,,,
0.000226545709276057,,,,,,,5.46040002036565e-05,0.270149261044088,0.728849889217296,,0.922796988559187,3.8600405332964,TXT,,,,,,,,,,,,,
-0.000329736039468451,-0.735555216949681,-0.877593226888123,,0.561690082540589,0.711572337110275,-0.13723246676572,7.32531341524827e-06,0.0887521428674595,0.910247833342708,,,4.55642119486061,TYL,,,,,,,,,,,,,
-0.0010240318522174,,,,-0.0441023967860901,,,1.06695776724221e-05,0.134331239719783,0.864668640626925,,,7.07390505211517,UDR,,,,,,,,,,,,,
-0.000507520928692802,,,,,,,5.80575773937628e-06,0.00433002838906821,0.917798941968564,0.137529430413587,,5.65611859411607,UHS,,,,,,,,,,,,,
-0.000471694493016991,,,,,,,7.43431714323018e-06,0.0910468340041845,0.907953103692307,,,3.56313376527166,UNH,,,,,,,,,,,,,
9.33445900375721e-05,,,,-0.0810190719602472,-0.0682672799173716,,2.41990427318917e-05,4.95100344513674e-08,0.859532225272918,0.278935290658515,,3.75817573335122,UNM,,,,,,,,,,,,,
0.00144042588195671,,,,,,,6.33468456658193e-05,0.00213243607169794,0.787256680266756,,,3.36111104640094,UNP,,,,,,,,,0.155299352065477,,,,
2.29930119448017e-05,-0.591277451652385,,,0.6736110041749,,,3.74648059049154e-05,0.0805477621145088,0.736928339405713,0.363047783384074,,3.18597413054885,URI,,,,,,,,,,,,,
-0.000698405270517003,,,,-0.100508924696766,-0.0581942025504054,,3.38299932376423e-06,0.0553625265798751,0.850832680766429,0.185609551652467,,7.26476789839142,USB,,,,,,,,,,,,,
0.000199183608295415,,,,,,,5.49207294277778e-05,0.0131013479755487,0.771338204475635,0.236560005624455,,3.45357495001552,VAR,,,,,,,,,,,,,
0.000246843614110115,,,,,,,5.84656203128005e-06,0.0399491429903232,0.871379909195252,0.175341791454415,,7.19896817899656,VFC,,,,,,,,,,,,,
-0.000181527167848341,,,,0.050833115471355,-0.0350969329942269,,1.35470786821642e-05,1.05607358633808e-06,0.888308106435969,0.192695492075095,,22.3083212658704,VLO,,,,,,,,,,,,,
-0.000572058944045106,,,,,,,2.68203839575712e-05,0.119990107363682,0.861847297975334,,,6.25934228398008,VMC,,,,,,,,,,,,,
-0.000882781256048756,0.539114529693927,,,-0.680072614903714,,,1.13394780723532e-05,0.0205318006065169,0.896390069889044,0.163067627511613,,7.13794314042839,VNO,,,,,,,,,,,,,
0.000925243621643034,-0.595016410992697,-0.61313076908014,-1.05354958941295,0.499371915906172,0.510762189365852,1.00114839557875,1.05798362719367e-05,0.0273975258951835,0.915271188830716,0.107691095381585,1.03907984319076,4.54971273761826,VRSN,,,,,-0.118503306000029,-0.124827634035756,-0.011894848767653,-0.0267607040743234,,,,-0.0382178101676232,0.0197146682046599
-0.00145942378285079,,,,,,,3.80923243284144e-06,0.0280205388819782,0.970979452055883,,,3.59543899611579,VRTX,,,,,,,,,,,,,
0.000271603681448905,,,,-0.037796462388043,,,1.28411575108496e-05,0.179260998218973,0.819738958817432,,,12.4626261681615,VTR,,,,,,,,,,,,,
0.000363913569699589,,,,-0.061246991786741,-0.0572690439484573,,9.69360069504934e-06,0.130653628128061,0.847649308138735,,,8.05159515534478,VZ,,,,,,,,,,,,,
0.000935089068959589,,,,-0.129377305772938,-0.094522877025613,,1.20239487971007e-05,7.09695598782605e-09,1.77873468597261e-08,0.24591947024731,,5.96453688591246,WAB,,,,,,,,,,0.876040067987304,,,
0.000727654607775395,-0.385565220088065,-0.0468857701944597,,0.316814958312127,,,3.8261324889498e-05,0.0477477925672382,9.37547390434038e-08,0.595538422877102,,3.23305559977238,WAT,,,,,,,,,,0.653480411350711,,,
-0.000562218559085201,-1.39804416483014,-0.991832370814359,,1.39697227503341,0.983474510932733,,7.40397049857026e-06,0.122079484107582,0.873247843385087,,,4.63146583292527,WBA,,,,,,,,,,,,,
0.00077835727542514,0.40960605902095,,,-0.46011881585775,,,1.00615880019502e-05,0.08583893952501,0.913161014200722,,,5.71940361095115,WDC,,,,,,,,,,,,,
8.17536131755479e-05,,,,-0.125026336520389,-0.0690295489131709,,7.23753618873097e-06,0.170031124303379,0.798609936268555,,,9.30878404087388,WEC,,,,,,,,,,,,,
-0.000441028681676283,0.758318140515081,,,-0.875199438135152,,,7.55889734495746e-06,0.0635320254425224,0.844519573624701,0.181896752339493,,4.9345752966624,WFC,,,,,,,,,,,,,
-0.000245091106535269,,,,,,,6.85244193019051e-06,0.0208004906600279,0.933719622916139,0.0889597635142002,,4.00966732742687,WHR,,,,,,,,,,,,,
-0.000108129504366172,,,,-0.202264876793177,-0.167525117259453,,1.65617304702997e-05,0.00274607465372946,0.0287255298603319,,0.809801937648656,3.90100116296992,WM,,,,,,,,,0.162884095217094,0.789217890353126,,,
0.000837007893147235,-0.0632329242067585,,,,,,2.02634869078361e-05,0.154701199824281,0.81976656438214,,0.809900090312156,6.93069508550046,WMB,,,,,,,,,,,,,
0.000378408749509473,0.745352090495127,,,-0.842927826553449,,,1.53671902612601e-05,0.126122310039269,0.82998834402238,,,4.33300553638953,WMT,,,,,,,,,,,,,
-0.000501150734016811,,,,-0.194417692664804,-0.0336686480491421,,1.14771866652242e-05,0.159840821155416,0.826154642276455,,,6.01356283258145,WRB,,,,,,,,,,,,,
-0.000432357384808344,,,,-0.0832638985497211,-0.0120102277886725,,5.45355347607025e-05,0.103901229789004,0.806581201532395,,,3.9912128251005,WST,,,,,,,,,,,,,
-0.000776620678927378,1.65362216689077,-0.970108083437446,,-1.69844418463979,1.00909145321413,,6.44306335119041e-06,0.0288751067431386,0.931218180989179,0.0778132689411162,,5.60900411681177,WY,,,,,,,,,,,,,
-4.1758396335478e-05,-0.00248612083770829,-0.102233851348718,-0.882601858808824,-0.152844047861333,0.0332544046354187,0.877479603978987,6.70747589447825e-06,0.0349423355006809,0.862134465541091,0.183798435918825,,4.36435664970498,XEL,-0.143625261190971,-0.1228187841297,,,,,,,,,,,
-0.000617411246351681,,,,-0.0788368229864332,,,1.81646907799266e-05,0.0270959859753062,4.70202280897594e-10,0.235166919625822,,10.6399198139117,XLNX,,,,,,,,,,0.834036262193354,,,
9.93666440608652e-05,-0.206232244639227,-0.0700255645075161,,,,,1.17503669556321e-05,1.88002230568156e-08,0.882455601910932,0.166959731598877,0.737630963495254,8.81377734563648,XOM,,,,,,,,,,,,,
0.000258128760976602,,,,,,,7.92318133195777e-06,1.70311634446254e-06,0.907801397636455,0.160199231053394,,4.34699677289258,XRAY,,,,,,,,,,,,,
-0.000457008473891378,-0.125076590883551,-0.499376071408209,,-0.0510260753772463,0.541476575859281,,8.71501254343663e-06,0.022168930364244,0.894017616851355,0.147179494110143,,6.44680418121024,XRX,,,,,,,,,,,,,
0.000375215399570172,,,,,,,9.52113980153113e-05,0.415605850300456,0.583393504526231,,,3.17014315521314,YUM,,,,,,,,,,,,,
-0.000402789630917276,,,,,,,1.41350734618737e-05,0.0925822436303141,0.906417729232713,,,3.16712227164755,ZBRA,,,,,,,,,,,,,
-0.000954074959411751,,,,-0.0525343481499863,0.0159667741324568,,1.05826203047201e-05,0.0438854902897744,0.802599065696106,,,4.23179471676079,ZION,,,,,,,,,0.152515414604668,,,,
-0.000138264084288027,-0.880920759426417,-0.47953503281048,,0.806772519805175,0.342549524775843,,4.94971909234777e-06,2.48786661365372e-07,0.835814377980721,,,5.15973885040572,UPS,,,,,,,,,0.163185219006117,,,,
8.58312678934495e-05,-1.98492935215632,-0.991635610824545,,1.97642234601156,0.935186565271311,-0.0740680881410818,2.16761510448248e-05,0.150236696834127,0.848763226059932,,,3.12238458457056,A,-0.0250209999040906,,,,,,,,,,,,
-8.13819964680124e-05,,,,-0.142014318979499,,,1.64626770821245e-05,0.00318277488413846,0.907776978838189,0.176080189217559,,3.81851930734423,TDY,,,,,,,,,,,,,
0.00029693872170904,-0.181336807749483,0.663111020821694,,0.120069790975316,-0.670041248341621,,4.37786247130019e-06,0.0762510688563214,0.922748931133396,,,7.61313679419181,PKG,,,,,,,,,,,,,
0.00101856153686836,-0.932963435632069,-0.032396070974454,,0.921887836131584,,,3.80973321952174e-06,0.0382519407325464,0.960747825839069,,,2.72555794513194,EW,,,,,,,,,,,,,
-0.000269609012191999,,,,,,,1.00516888491308e-05,0.0545873369874012,0.82983399160431,0.229157332876986,,5.7986299554117,MET,,,,,,,,,,,,,
0.000406147381259677,0.0211109218701412,,,,,,5.43048084355357e-05,0.015386453712028,0.855251426807675,0.256724137500205,,2.95888944680158,ISRG,,,,,,,,,,,,,
0.000526078101084437,,,,,,,3.33944647177681e-05,0.0290335993486443,0.958588743606366,,,2.49829636715125,ILMN,,,,,,,,,,,,,
-0.000135724643795706,,,,,,,4.40373158252614e-05,0.0465195414825138,0.834926266516358,0.166583097902075,,9.02494034981271,EQIX,,,,,,,,,,,,,
-0.000974358307109375,,,,,,,2.51151967564916e-05,0.0394478184839211,0.86205477185966,0.166919727866693,,13.3728423035905,TPR,,,,,,,,,,,,,
0.000392013415790842,0.0623191240286295,,,-0.0565348163236932,-0.0109749451810196,0.097058292512074,1.9939522827521e-05,0.113932455700445,0.885067524568486,,,5.3066892348873,GRMN,,,,,,,,,,,,,
-0.0019401189872832,,,,,,,2.62120433669536e-05,0.120628815384494,0.878370838495465,,,4.80936546283627,ALK,,,,,,,,,,,,,
4.5058949460907e-05,,,,-0.00719719572314985,-0.0675282260771176,-0.00523490427398477,4.74295629666067e-08,0.117836712832705,0.508483291239232,,0.889121669161769,5.16693174728653,ANTM,,,0.999708221766722,0.00838064063409329,,,,,,,,,
0.000610517593561435,0.560543400069655,-0.336704222295578,-0.10899090880294,-0.606704111748357,0.352727800618561,,1.0953958882237e-05,0.116550792590761,0.940767444342231,-0.116636701619718,,3.32166495771741,GPN,,,,,,,,,,,,,
-0.000702726964018012,,,,,,,0.000170901956197736,3.34977613921937e-10,0.742380917242957,0.495472084594996,,3.12234552099699,ALGN,,,,,,,,,,,,,
-0.000317474096326247,,,,-0.0657479686465658,-0.0653853222510886,0.029713977790776,1.01742195835073e-05,0.0315580060325904,0.848890541460533,0.183071731513263,,5.81839070397265,MDLZ,,,,,,,,,,,,,
-0.000472149076520453,,,,,,,6.13299976243328e-05,0.0340298251137964,0.764205789891836,0.4015285448543,,2.82381756119102,FIS,,,,,,,,,,,,,
0.000155179690328897,-0.0165935793957189,0.739984004639435,,-0.0626329525164499,-0.769902262826545,,1.04350765365062e-05,0.00278042302964791,0.894101518806546,0.167218834411131,,10.7898050740669,ACN,,,,,,,,,,,,,
-0.000106585353519769,0.168095643928567,0.0905774407536636,,-0.247590370737896,-0.182147051253693,,2.48850495324031e-05,0.0351269698297685,0.831726022809197,0.22542626074918,,2.92763862107217,ZBH,,,,,,,,,,,,,
0.000221631407200026,-0.411181779773238,0.25948904557044,,0.358384036468592,-0.396861612386628,,1.61602643804508e-05,0.195714311256998,0.803285690114351,,,4.85336915886884,PFG,,,,,,,,,,,,,
-0.000919174223265376,,,,,,,1.45342662127686e-05,4.15415039661234e-08,0.892110767255121,0.213778315082656,,5.3192576763336,AAP,,,,,,,,,,,,,
-7.61815433038753e-05,,,,,,,7.74540831556843e-05,0.104784687409966,0.836657990494029,,,3.63587285593111,CNC,,,,,,,,,,,,,
0.000211736658239347,,,,-0.0450240492417113,-0.0176313690759554,,7.05970863459337e-06,0.0652463089539943,0.830876790230891,0.205753790021579,,6.90319801244188,PRU,,,,,,,,,,,,,
0.000500576892593756,,,,,,,0.000246821225429982,0.274884377301445,0.603596601061939,,,3.47249315095708,NFLX,,,,,,,,,,,,,
0.000576524102910155,,,,,,,3.64840998529303e-05,0.232672713948611,0.766326807821447,,,6.79435345587972,NDAQ,,,,,,,,,,,,,
-0.000676412542377044,,,,,,,3.3461447014276e-05,0.132268932853048,0.852901233958073,,,9.21527296399502,WYNN,,,,,,,,,,,,,
-0.000911606307908007,,,,,,,2.6143408842378e-05,0.0560403225648689,0.814451125071248,0.257017029613114,,5.65350375614137,CME,,,,,,,,,,,,,
-0.00105970536086129,0.163473625781592,,,-0.22252781204184,0.0105281186231457,,3.42560815173389e-05,0.110350637200285,0.858457629768591,,,5.84605202957477,STX,,,,,,,,,,,,,
-5.4267594872299e-05,,,,,,,1.13427453054887e-07,0.332055056738115,0.00754216930358258,,,3.47117703116575,LKQ,,,0.999841630324329,0.00396551466197112,,,,,,,,,
0.00199399218760043,,,,,,,7.00519209978935e-05,0.412551083469193,0.586448912921197,,0.959866092598988,3.87323981828182,NRG,,,,,,,,,,,,,
0.000452624363583528,0.0554745564901738,0.229966797872818,,-0.223700823103001,-0.23726273913445,,1.55133415136137e-05,0.144715739282737,0.854284261522632,,,3.54414185000406,AIZ,,,,,,,,,,,,,
-0.00161312485767858,0.860849086178929,,,-0.913385700028849,,,4.99682607001449e-05,5.53329094530122e-09,0.879717531671238,0.214643625883314,,4.9198268127493,CBRE,,,,,,,,,,,,,
0.000164737757447528,,,,-0.0845280015578829,,,2.48615714700808e-05,1.07015162504311e-07,0.932660456350431,0.103271931958217,,5.5063819282585,CRM,,,,,,,,,,,,,
-0.00125696671312379,,,,,,,0.000184342434514977,0.423931725696589,0.575068272771734,,,2.72267583108831,DPZ,,,,,,,,,,,,,
-0.00148263597335396,1.79834184035478,-0.994136476062358,,-1.8947616242542,1.03112972853284,0.15124703369238,1.17406791668164e-05,0.0104562559455609,0.217165550582218,,,8.47005347338552,EXR,-0.118263293842868,,0.976906391010013,0.110445643798784,,,,,,5.58142142560668e-08,,,
0.000428947808193848,,,,,,,1.10473337630142e-05,0.0139398154196463,0.907636384086907,0.130806588994336,,4.29318567425057,GOOGL,,,,,,,,,,,,,
0.000864483558374262,0.736189403352145,,,-0.851251121846478,,,1.98157281091099e-05,0.0649881501645824,0.838689630352648,0.160401563845137,,22.7198894738448,DLR,,,,,,,,,,,,,
-0.000188927598219063,0.604640293526447,0.712531358678169,-0.907755305202034,-0.674471467615195,-0.739208460278514,0.956595058319154,9.0672482235126e-05,0.241127252375676,0.757872745934146,,,3.77034296929474,MKTX,,,,,,,,,,,,,
0.000306520823128723,,,,,,,2.02460399868649e-05,2.34514749536598e-08,0.940618019618524,0.116763890873228,,4.1535267925801,MPWR,,,,,,,,,,,,,
-0.00193828233401194,0.0987375512170155,,,,,,3.4433020786953e-05,0.182057217510081,0.81693507870054,,,9.72843171130949,LVS,,,,,,,,,,,,,
0.00129283646058476,0.394915622549775,-0.0181780385060722,,-0.473107341278872,,,2.79340389424885e-05,8.87086735144981e-08,0.863282306555554,0.176495401879182,0.821294263764183,5.303459176173,CE,,,,,,,,,,,,,
-0.00324330465803304,,,,0.0549561031162649,,,0.000113817933364326,0.0374429801305265,0.827215628760968,0.268682714941692,,4.04047676514962,DXCM,,,,,,,,,,,,,
0.000131166643235881,,,,-0.0945620666267401,0.00269573663248174,,3.046179484205e-05,0.0330535367553561,0.848107974387696,0.200722976317438,,4.49695043967773,DISCA,,,,,,,,,,,,,
-7.13473331376762e-05,-0.349002876859033,-0.0136375486093538,-0.0286619261169469,0.384274903065739,,,8.25923030206369e-06,5.01408733298348e-09,0.911079115656594,0.175841567926303,,4.64900537718203,EXPE,,,,,,,,,,,,,
0.00223501428496506,-0.0630168060996118,,,,,,0.000140712855459359,1.2358643564163e-10,0.830455542323511,0.216889044142121,0.819096611722067,4.82545417516443,CF,,,,,,,,,,,,,
-0.000528667583147539,-0.965689184682732,,,0.820833013886006,-0.175928758803416,,1.55420541154886e-05,0.0268081071457094,0.858263237048509,0.217087236913317,0.86350011189737,14.391468897036,AMP,,,,,,,,,,,,,
-0.00596401100019087,,,,,,,3.27710704647064e-05,0.054113456599976,0.881666840294946,0.126439381512061,,6.39216870903216,AAL,,,,,,,,,,,,,
1.55581786258298e-05,0.598718090788317,,,-0.658305779878847,,,7.13180893958129e-05,0.00945086402969656,0.83950649285255,0.220962353653424,,10.8169528866698,ICE,,,,,,,,,,,,,
-0.00129590086444853,,,,,,,9.83888992066089e-05,0.238007563672774,0.725263111641517,,,6.79516919326482,UAA,,,,,,,,,,,,,
-0.00165511133676274,,,,,,,2.85555198829144e-05,0.00428982159688524,0.893184300600866,0.203051668301967,,4.67796243593077,LYV,,,,,,,,,,,,,
0.00043315253837154,,,,,,,4.80925592310974e-08,0.00801420818104864,0.373253601792491,,,5.37612022894496,CMG,,,0.999841347259943,0.0157049185738072,,,,,,,,,
-0.00135360396290673,,,,,,,5.45935580400225e-05,0.139778893711038,0.859221000452128,,,4.36025413750041,UAL,,,,,,,,,,,,,
0.000691639355655698,,,,,,,1.07952699364342e-05,0.0558806338789742,0.935267261138663,,,5.00280590171459,TDG,,,,,,,,,,,,,
0.000707390536563287,,,,,,,9.69865071193634e-05,0.256106363139244,0.724732197771009,,,3.5215798126665,MA,,,,,,,,,,,,,
-2.42812019763491e-05,-0.260705981264609,0.956348965037471,-0.262318603729175,0.299618066716085,-0.998234015408422,0.232448048079733,1.95394580965049e-05,0.127712159043242,0.871287841573287,,,3.84776816113357,HBI,1.03201616446825,,,,-1.00029390835813,0.0038445678649571,,,,,,,
-0.000669820457051332,,,,,,,3.52170952795224e-05,2.0906486661308e-06,0.817227356191919,0.28873129974354,,8.16740529239588,WU,,,,,,,,,,,,,
0.000620216026683911,,,,-0.244800313694776,,,6.54002771748866e-05,0.182279632931178,0.627408528597992,,,6.1768104348455,LDOS,,,,,,,,,,,,,
-0.0016551083609316,,,,0.113080510086904,,,5.19193195010217e-05,7.0848909055695e-08,0.841382638931326,0.204952961065755,,5.82117594845931,IPGP,,,,,,,,,,,,,
