mu,ar1,ma1,omega,alpha1,beta1,skew,shape,tick,ar2,ma2,eta11,eta21,alpha2,beta2,ar3,ar4,gamma1,ma3,gamma2,ar5,ma4,label
0.00037455990282595,0.555627768715067,-0.65556819016173,5.23924971404151e-07,4.00711497497186e-05,0.997180030765536,,8.12055769646042,PHM,,,,,3.44045176308149e-05,,,,,,,,,2016
0.00208187730704167,,,9.37574472836091e-12,0.00632958303162421,0.989033828551616,,4.71722842988055,PKG,,,,,,,,,,,,,,2016
0.00178930183447012,-0.556761926983175,0.604913678629821,1.83176138158102e-05,0.093811576534726,0.813151709322611,,5.51179923348963,PLD,,,,,,,,,,,,,,2016
0.000884981802434789,,,7.61137305980928e-08,2.29792653723198e-05,0.997920019276765,,5.14823649616667,PM,,,,,1.05939325759057e-05,5.71028755830875e-05,,,0.195586404845444,,-0.193614133421778,,,2016
0.000978122138239073,-0.95389535384959,0.919901626139675,2.76417335566484e-05,0.168957316928698,0.703222370791828,,4.62042795972843,PNC,,,,,,,,,,,,,,2016
0.000429186123464582,,,5.4521684414847e-13,0.00857328897719161,0.989045420733729,,10.3415140913158,PNR,,,,,,,,,,,,,,2016
0.000991362968054245,,,1.2363076983757e-07,9.51962998427072e-08,0.998999771019517,0.692502234208263,13.3734822744465,PNW,,,,,,,,,,,,,,2016
0.000753744196566104,,,3.68177960312258e-08,1.00562065044075e-09,0.998999994326739,,3.50035933165114,PODD,,,,,,,,,,,,,,2016
0.000797588886255798,-0.0433541460660164,,2.09092357447799e-05,0.0800617191333805,0.763769513411446,,5.90219634917437,POOL,,,,,,,,,,,,,,2016
0.000770214189705618,,,3.33325882467544e-12,5.85059954739955e-05,0.997506792504914,,4.86085149388555,PPG,,,,,,,,,,,,,,2016
0.000723525264847962,,,2.05652987785415e-07,7.23563963287644e-05,0.998085412619331,,6.74734111497403,PPL,,,,,,,,,,,,,,2016
0.00112943905556475,,,5.25388364381296e-05,0.226229059716207,0.640073282686238,,4.18419652312403,PRU,,,,,,,,,,,,,,2016
9.45769524992734e-05,,,4.0675277028188e-05,0.134364105366784,0.669107815098421,,5.85728747026531,PSA,,,,,,,,,,,,,,2016
0.000677106586122397,-0.147165702726524,,4.89818123084202e-05,0.266107139361354,0.54412148098919,,4.83440189012926,PSX,,,,,,,,,,,,,,2016
0.00195388960637827,,,4.14067758264117e-05,0.138496337773704,0.725148817895578,,4.68133364982336,PTC,,,,,,,,,,,,,,2016
0.00257254756143046,0.615200099457987,-0.585931330828025,8.20522911464209e-07,8.14849312404997e-05,0.999885617305392,,4.18617459481849,PWR,0.0207466488663518,,,,7.2767270267384e-05,,,,0.0836361912228719,,-0.090115570702052,,,2016
0.00115217575018363,0.614988419641066,-0.707936470414463,3.05013288308796e-11,0.0046976967925253,0.99271753402756,,4.92056596442639,PXD,,,,,,,,,,,,,,2016
0.000293664618328525,1.04134771663193,-0.999983085422563,5.93868049520627e-12,1.99486664726468e-05,0.97654270943769,,4.45713039995839,PYPL,-0.130716242425864,,,,,,,,0.0369017593453896,,,,,2016
0.0010607296089717,,,3.75197020288061e-05,0.172321713384225,0.757754935746376,,3.01252457451153,QCOM,,,,,,,,,,,,,,2016
0.00153851981188414,0.585394292701275,-0.586925938233912,5.19306780240689e-05,0.0832203753050827,1.16373174721764e-07,,4.02929062931109,QRVO,-0.0714486989473456,,,,,0.848084150619251,,,,,,,,2016
-6.92608628635659e-05,-0.43146030517356,0.500025112967564,7.87590017186406e-14,0.00503464666693557,0.990996525643822,,4.62163803298631,RCL,-0.8723619881586,0.820936427116952,,,,,,,,,,,,2016
0.000576697157708237,,,1.72659514866776e-07,3.12030362120055e-08,0.998999953347977,,6.13512080724453,REG,,,,,,,,,,,,,,2016
-0.00293990780027359,,,0.000175093776967054,3.28088329633134e-22,0.512992206730077,,6.19901975258406,REGN,,,,,0.178341557156113,,,,,,,,,2016
0.00171420047242404,,,4.79639600141259e-05,0.158673125709848,0.740266146569367,,5.56946421778453,RF,,,,,,,,,,,,,,2016
0.00233751686633655,,,5.51741190438232e-14,1.56034641248187e-05,0.997629478506338,,3.32668519178993,RHI,,,,,,,,,,,,,,2016
0.00126588930575087,,,1.97910891632916e-05,0.123398276066979,0.830047646923697,,4.28786253786399,RJF,,,,,,,,,,,,,,2016
0.000408261608287938,,,6.00918219874076e-06,1.01239086411503e-08,0.982612514566191,,3.67521114522927,RL,,,,,,,,,,,,,,2016
0.00145150625440245,0.0828140397982238,,6.74247514439799e-08,2.13917033950794e-09,0.998999971644159,,3.96427285270903,RMD,,,,,,,,,,,,,,2016
0.00055639634435009,,,2.66123951117023e-05,0.165283796930629,0.737543812006222,,3.80483977365341,ROK,,,,,,,,,,,,,,2016
0.000485200934039897,-0.0694985848305039,,3.34913304784881e-06,0.0434025017998293,0.93209246870504,,3.23325965199003,ROL,,,,,,,,,,,,,,2016
-0.00016043044429047,0.976592237128372,-0.99999999,6.34462632803277e-05,0.544207293774772,8.65629516414533e-08,,5.73409286754904,ROP,,,,,,0.259672880834509,,,-0.384174212633497,,,,,2016
0.00101008744255008,,-0.105314419796259,1.4207386098814e-05,0.0580879990642404,0.858468584742891,,4.31879312582053,ROST,,-0.122228852691191,,,,,,,,,,,,2016
0.00148931318938479,-0.114099459183073,,3.10038151926513e-13,0.000179453400935073,0.998366332399082,,5.28679458731392,RSG,0.0566156205716818,,,,,,,,,,,,,2016
0.000618148745522158,,,2.37137072567136e-05,0.208708355708158,0.669063516685973,,3.14801639301691,RTX,,,,,,,,,,,,,,2016
0.000246229664359305,,,3.09938218703304e-05,0.119190125071245,0.749064856230823,,4.63434132626436,RVTY,,,,,,,,,,,,,,2016
0.000580212173762986,,,2.45873273780142e-05,0.14440063416943,0.813992618331182,,3.09988046223946,SBAC,,,,,,,,,,,,,,2016
-0.00035594248770168,-0.842424564711088,0.812203646185385,9.21431411427641e-06,0.106341939171469,0.829954108972072,,5.79520848775914,SBUX,,,,,,,,,,,,,,2016
0.000458995153465989,0.989978473534648,-0.999999989696514,5.29721869118574e-05,0.177887685143321,0.716322037268913,,4.18734580217775,SCHW,,,,,,,,,,,,,,2016
-0.00239530567415657,,,1.00248685444482e-06,6.1115863921494e-06,0.998546166862558,,7.39656527432595,SEDG,,,,,5.97502795479325e-06,,,,,,,,,2016
0.000291763455640213,-0.802342091711393,0.652162767329442,3.78448010864194e-05,0.150466866982135,0.704838162177449,,4.69088041087045,SEE,-0.154623462497973,,,,,,,,,,,,,2016
0.0010173124964793,-0.119879095400422,,1.75186398712502e-06,0.0125557414159037,0.970097777047683,,4.01402339824006,SHW,,,,,,,,,,,,,,2016
0.00100693717270017,,,2.48658433664939e-07,0.00831617884151136,0.987308961190691,,3.41775234465525,SJM,,,,,,,,,,,,,,2016
0.000111940513440112,,,5.97824531276883e-13,0.0179311738416257,0.978193564645721,,6.35330805778719,SLB,,,,,,,,,,,,,,2016
0.000221224142663159,,,1.21996977930423e-05,0.0751946935658174,0.859129357660438,,4.51331561599933,SNA,,,,,,,,,,,,,,2016
0.00117831628417049,-0.105971369872233,,1.56884091263988e-07,0.000152877448894634,0.996765004607905,,5.5634875469979,SNPS,,,,,,,,,,,,,,2016
0.000420206710321738,,,9.88732736412779e-08,2.75507460208093e-08,0.998999944979623,0.80622106621548,6.72563180261266,SO,,,,,,,,,,,,,,2016
0.00106343747085787,,,5.07075768832796e-05,0.148796043209671,0.522964717580469,,4.46071784465035,SPG,,,,,,,,,,,,,,2016
-0.00598447206934511,-0.045541223733961,-0.0127628829903781,1.24079608079603e-05,0.200417754625727,0.780104106295853,,3.45549838674184,SPGI,0.969103852757042,-0.899251499049252,,,,,0.063504031728268,,,,,,,2016
0.00113518483956015,,,6.49021682988249e-06,0.0489016986977952,0.906667246140872,,4.91876119504966,SRE,,,,,,,,,,,,,,2016
-0.000196557157726781,,,1.29227097643192e-07,0.482644136909262,0.04584636314036,,8.39349028350723,STE,,,0.999755262101486,0.0338829712481605,,,,,,,,,,2016
0.00239251761077908,,,3.41796005968067e-05,0.04530715295617,7.47069646615082e-09,,7.50149016865264,STLD,,,,,,0.872762372306015,,,,,,,,2016
0.00095392855854923,,,3.21675434524733e-05,0.178595050261939,0.752293908942767,,3.76436785065368,STT,,,,,,,,,,,,,,2016
0.00308429373460986,,,2.64443671860272e-12,9.90626436056934e-06,0.995138537417676,,4.06357624393322,STX,,,,,,,,,,,,,,2016
0.000706333647271543,0.498890913060449,-0.683588694411317,3.37694850774801e-05,0.0942844454468397,0.808822785891212,,2.66334461617397,STZ,0.33313821545665,-0.255294762157365,,,,,,,,,,,,2016
0.000401839897845589,,,2.78708254233103e-05,0.181009895006786,0.676395992036643,,3.39024601548629,SWK,,,,,,,,,,,,,,2016
0.00100493265531573,-0.00378019624891382,,3.8885973151231e-05,0.129232065553064,0.813846715265763,,3.98726900319965,SWKS,0.050599080820446,,,,,,-0.059002842193915,,,,,,,2016
0.000929376821882222,,,3.20108334130271e-05,0.13412655845106,0.783895784450676,,4.27271558253669,SYF,,,,,,,,,,,,,,2016
0.00186793902059799,-0.0532038061828151,,6.1705514950199e-05,0.26217244549879,0.349482025112757,,3.77510977546831,SYK,,,,,,,,,,,,,,2016
0.000648593780354783,,,8.06529767761901e-06,0.0191419127050063,0.910249017185824,,2.76985427881822,SYY,,,,,1.15822966596042e-09,,,,,,,,,2016
0.00147706796739653,,,4.25285562298372e-05,0.19178835790166,0.203101216731489,,5.11444528717918,T,,,,,,0.12668335226496,,,,,,,,2016
0.000579212975133202,,,0.000133668212372742,0.28282963349845,2.68182108667795e-08,,10.0423792880184,TAP,,,,,2.72381446275097e-12,0.0024918926344606,,,,,,,,2016
0.00140940567420292,,,5.79855313414218e-05,0.278310562549519,0.581328249511569,,3.00208180665507,TDG,,,,,,,,,,,,,,2016
0.00146107030744116,,,3.6828099726443e-05,0.206950853690815,0.654098165277389,,4.9130440485221,TDY,,,,,,,,,,,,,,2016
0.000594706877529966,-0.173514243632987,,2.64090844993701e-12,4.0638217977704e-05,0.998659045847686,,4.41798075219298,TECH,,,,,,,,,,,,,,2016
0.00138934519449583,,,9.56654052389586e-06,0.042020154127142,0.896166291571036,,4.65875743986265,TEL,,,,,1.77121510624805e-06,,,,,,,,,2016
0.00187006111268308,,,0.000103691283681253,0.154916212700421,0.442358387296312,,4.65480237900421,TER,,,,,,,,,,,,,,2016
0.000996535971988468,-0.00163939853705466,,2.1702596301769e-05,0.185917923469896,0.724163837914572,,5.22107252656964,TFC,,,,,,,,,,,,,,2016
0.00134269219608452,,,1.70251772638364e-05,6.96704475539114e-12,0.857287329865484,,4.49803367875342,TFX,,,,,,,,,0.0897182368038664,,,,,2016
0.000800004525252011,,,4.63036685440049e-07,4.11027552173607e-05,0.995923755739699,,3.9656226009781,TGT,,,,,,,,,,,,,,2016
0.000443261483307703,0.214618030436346,-0.271573424735333,3.69878160698081e-07,0.00238406196611195,0.992821234168568,,5.36324188512065,TJX,-0.0355935545952861,,,,,,-0.107171392082943,,,,,,,2016
-0.000134483196922874,-0.168114865084094,,9.99256666777946e-06,0.106601725607808,0.838979027500048,0.845279564033405,4.97631789831233,TMO,,,,,,,,,,,,,,2016
0.00180221801337297,,-0.151694388467723,4.64770996140228e-05,0.187202056715322,0.725679951605702,,2.94779722610761,TMUS,,,,,,,,,,,,,,2016
0.000731103470897821,-0.470181461420645,0.522695099062576,5.67020326480838e-05,0.101189718288255,0.706645288466036,,6.11518889144868,TPR,-0.659773127218536,0.775964430272703,,,2.09401752735619e-16,,,,,,,,,2016
0.00301859226821433,,,2.08178936729676e-07,0.0350080426881654,0.945962939339183,,5.42890988943128,TRGP,,,0.999966028481848,0.0565940159007388,,,,,,,,,,2016
0.00161929033779836,,,7.06572686807559e-05,0.192062794048377,0.629291700433034,,3.57866448471542,TRMB,,,,,,,,,,,,,,2016
-0.000193246906416472,,,4.00815824991137e-05,0.185395285050024,0.631890341528755,,4.50705710119338,TROW,,,,,,,,,,,,,,2016
0.000887468361453241,-0.141312568944458,,2.94181649296939e-07,0.000492868838096937,0.994648079168257,,3.72684206367679,TRV,,,,,,,,,,,,,,2016
0.000442245044418513,,,2.03429841926998e-06,2.16351196747029e-08,0.987098951019489,,4.43181191432265,TSCO,,,,,,,,,,,,,,2016
0.000444341123129925,0.0742307739132022,,9.61183393229527e-05,0.00752175020280894,0.682084645500979,,6.25912804762978,TSLA,,,,,0.147132815918044,,,,,,,,,2016
0.00164790570153532,,,7.89340974703613e-05,0.128543618315914,0.63883006940197,,3.02425348021356,TSN,,,,,1.75846349646475e-22,,,,,,,,,2016
0.00128014294361562,,,2.58444544848669e-05,0.162199868877847,0.753253025604667,,3.79913168620992,TT,,,,,,,,,,,,,,2016
0.000298549761603663,0.601625893488931,-0.68869283545975,5.57041205248182e-07,0.013045193032346,0.200593437683928,,5.21014424195185,TTWO,-0.592815410149729,0.559864357840453,0.998235909778282,0.00117308376931362,,,0.913101212158187,,,-0.923136802969102,,,-0.000811141662170174,2016
0.001707185361182,,,4.14275028433255e-13,8.50475017827843e-05,0.997883040294076,,4.82618565494036,TXN,,,,,,,,,,,,,,2016
0.000776337831724137,,,2.0531001658809e-05,0.0792776095322596,0.851123619481047,,3.2670726744571,TXT,,,,,,,,,,,,,,2016
0.000624270023054839,,,7.32086524925552e-06,0.075580504332558,0.897506593906611,,4.81531797431826,TYL,,,,,,,,,,,,,,2016
0.0024795203568071,0.0805030282015997,,5.36630354489296e-05,0.0667123758546965,0.8420054494998,,4.16210617258126,UAL,,,,,,,,,,,,,,2016
0.000172692779149145,,,6.38394832181513e-05,0.113821594529914,0.294218115101693,,22.8941626794948,UDR,,,,,0.274944324948804,,,,,,,,,2016
0.000590615572167047,,-0.235838555024256,0.000128549881012691,0.306457157017068,0.427781208947284,,3.09652225751939,UHS,,,,,,,,,,,,,,2016
0.000635515182646388,,,3.32146857619639e-06,1.57339139849415e-09,0.984504772573017,,3.84157272923488,ULTA,,,,,,,,,,,,,,2016
0.000495695387670552,,,2.95995313140392e-06,0.0503347483536702,0.924538413789726,,4.76159139063911,UNH,,,,,,,,,,,,,,2016
0.00144330653505266,,,7.67397319028042e-13,0.025601019692972,0.970423815376821,,5.08227607898174,UNP,,,,,,,,,,,,,,2016
0.000628157994383457,-0.773627253874708,0.777038263560054,5.01230036335513e-06,0.147627452100287,0.778473176194873,,7.17970101732035,UPS,0.0848198833548952,,,,,,0.00576192437017788,,,,,,,2016
0.00190274311512186,,,4.91674872625026e-05,0.0529386169902614,0.882639853622846,,3.9631865359361,URI,,,,,,,,,,,,,,2016
0.00105741998701346,0.937841217196874,-0.956080320947767,8.80026115267512e-06,0.161790405605763,0.786246558237942,,5.72515492059551,USB,,,,,,,,,,,,,,2016
0.000642668375937723,-0.0262028172883773,-0.139360829696731,7.57278509206886e-06,0.153388514294182,0.805716814337941,,6.53910036410568,V,,,,,,,,,,,,,,2016
-0.00019038098393495,,,3.91326254719542e-05,0.158178874516552,0.705989194396903,,4.86509059600499,VFC,,,,,,,,,,,,,,2016
0.000896569630800616,,-0.139583288457822,1.8577362748716e-05,0.0580329759995571,0.897221927132663,,4.63896331897698,VLO,,,,,,,,,,,,,,2016
0.0012318955102711,-0.0923323960333863,-0.0163400830803923,2.67745757720062e-05,0.110121737995645,0.798721048862963,,4.11853566517262,VMC,,,,,,,,,,,,,,2016
0.000437180357750903,,,2.10976138880894e-05,0.562550842099277,0.377104922150388,,4.35711731051453,VRSK,,,,,,,,,,,,,,2016
-0.000296929362575421,0.0559333854374743,-0.230443917981475,2.76878523043923e-05,0.165278066537973,0.745894732988408,,3.67552846100984,VRSN,,,,,,,,,,,,,,2016
-0.00142768840695764,,,1.39773987207664e-05,0.0255835072648138,0.952729196567003,,8.0797602758776,VRTX,,,,,,,,,,,,,,2016
0.00218036301916669,,0.137983944716471,5.08153458942102e-05,0.318605409381106,0.0343268454277482,,4.58256103116474,VTR,,,,,,0.493180824704433,,,,,,,,2016
0.000950691704977546,0.236432707056487,-0.38316052892339,6.93300814114515e-06,0.0555835401439211,0.87497358285768,,4.73405016290205,VZ,-0.0493691729461533,0.278707856439115,,,,,,,,,,,,2016
0.000395799312022784,,,0.000128088917159819,0.222146259364706,0.351317613877491,,5.48593352052695,WAB,,,,,,,,,,,,,,2016
0.000558629562569171,-0.0686636430317791,,1.67486532047647e-12,0.00663893729341033,0.989673705190146,,3.95030217508134,WAT,,,,,,,,,,,,,,2016
2.06434454725349e-06,0.93293648174686,-0.989713490469737,6.51425695350441e-05,0.243886683569834,0.39828211893334,,6.05262795531567,WBA,,,,,,,,,,,,,,2016
-0.000175785360825351,,,1.56642912005084e-11,0.00904069314323348,0.988007582884281,,6.87209530715217,WBD,,,,,,,,,,,,,,2016
0.00245874808312436,,,4.0272028999808e-12,0.0116185353739334,0.983305293197967,,4.97882050974428,WDC,,,,,,,,,,,,,,2016
0.00130529215983805,,,2.51514081690494e-07,7.12087033606649e-06,0.998980611582743,,5.47735500342624,WEC,,,,,6.19342753761516e-06,,,,,,,,,2016
0.0012525484648436,,,4.81566795137098e-05,0.255145628086621,0.585696263697468,,5.45222787309628,WELL,,,,,,,,,,,,,,2016
-0.00030818586741255,,,2.68513889243778e-05,0.216045379150068,1.83512475149508e-06,,5.77666372712262,WFC,,,,,,0.66931126492252,,,,,,,,2016
0.00190544863826825,-0.641240612523875,0.760322722896062,0.00011474249624599,0.240999577579709,0.356846868201937,,4.24629519981738,WHR,,,,,,,,,,,,,,2016
0.00100132013846394,0.0622804201219357,-0.108265398578805,2.28133246734036e-05,0.15010964533789,0.569761506885236,0.943185954879484,3.80097816112916,WM,-0.975481748918843,0.987697539649799,,,,,,,,,,,,2016
0.001108227447523,,,7.37080793575003e-06,1.39455154821715e-07,0.972932387630505,,6.16360502062908,WMB,,,,,7.31658049736674e-09,,,,0.499665432677406,,-0.473503358627868,,,2016
0.000733848267804165,0.677396200618055,-0.801184744927877,3.08132825954834e-05,0.240907494720853,0.568300745587196,,3.56032196543512,WMT,-0.00494719824213322,,,,,,,,,,,,,2016
0.000830698280902425,-0.131680950777296,,1.43464044690211e-05,0.167829341439603,0.69505824289887,,7.60549994722446,WRB,,,,,,,,,,,,,,2016
0.00184024417817292,,,1.6225579971229e-12,0.0207009645668733,0.97306066523776,,4.97450538115295,WRK,,,,,,,,,,,,,,2016
0.00167598367105656,0.252682495118461,-0.285858713837396,2.69612144800973e-05,0.197943228947087,0.673220603219183,,4.73447036630348,WST,-0.725702085174873,0.861780616941054,,,,,,,,,,,,2016
0.000642769821999649,,0.0878534755662929,1.75095742936417e-05,0.163360035392818,0.784352037907417,,5.12595829108498,WY,,,,,,,,,,,,,,2016
0.000187086034993884,,,7.62111829179044e-06,0.0144972168054146,0.973226454702174,,3.56962883378903,WYNN,,,,,,,,,,,,,,2016
0.00146334877725106,,,2.29670311677291e-07,3.57878146435692e-08,0.998999963167867,,4.6464368819933,XEL,,,,,,,,,,,,,,2016
0.000779903512115567,,-0.124228053278003,2.17225891103607e-05,0.260748631629662,0.62026275895962,,4.15486185262403,XOM,,,,,,,,,,,,,,2016
0.000418204741084253,-0.655626566869577,0.667200430422824,3.17885028985439e-07,0.326593802186541,0.0441662692911441,,5.5970011495403,XRAY,,,0.998903666723582,0.0218995072319365,,,,,,,,,,2016
0.00111219876435003,0.646416426292423,-0.595178220976092,2.22257934337806e-05,0.116513683244507,0.74132681952928,,4.43142522511533,XYL,,,,,,,,,,,,,,2016
0.00107026327531276,0.736191463193412,-0.807011672370862,1.70376820543526e-05,0.24727887677121,0.0662943144670775,,4.49220543519051,YUM,,,,,,0.60045854823894,,,,,,,,2016
0.00121439466083725,,,6.56857617195405e-06,0.0115400490384787,0.947274511885949,,3.44593818958032,ZBH,,,,,,,,,,,,,,2016
0.00282525868509057,0.868291996054503,-0.830560179629483,3.91193840460938e-07,1.51330667406739e-05,0.995271637216263,,3.57943821900931,ZBRA,,,,,,,,,,,,,,2016
-0.00472347720158324,0.99957062733047,-1.04281355473081,1.98440514527731e-05,0.214665340928642,0.0968345741842977,,3.6571917407555,ZION,,0.0117268523954489,,,,0.680693276995419,,,,,,,,2016
0.000595655397485285,-0.15539712864533,,7.24118563140893e-06,0.0514427233209337,0.909536206561895,0.910090092559363,6.66640590702176,ZTS,,,,,,,,,,,,,,2016
