mu,ar1,ar2,ar3,ma1,omega,alpha1,beta1,eta11,eta21,shape,tick,ar4,ar5,ar6,skew,gamma1,beta2,alpha2,gamma2,ma2,ma3,ma4,ma5,label
0.000640230183792421,,,,,9.97751475363181e-05,0.0786230469048048,0.677265187199982,,,9.04432529582582,MPC,,,,,,,,,,,,,2019
0.00127944472343742,1.05122984020752,-0.11964029687724,0.0395347452980533,-0.999999989996625,3.20527056439613e-05,0.0608284455880453,0.858100941492532,,,7.54239222132449,MPWR,,,,,,,,,,,,,2019
0.00161317333671935,0.733532653872389,-0.0170114004686872,-0.0318085162720962,-0.777716790127269,1.0525484567392e-05,0.0603391730709981,0.856225852888075,,,4.3679735732275,MRK,,,,,,,,,,,,,2019
0.000997050634072211,,,,,3.71312156140065e-10,0.0340527888481852,5.75595633784428e-06,,,22.7035271021983,MRNA,,,,,,0.96119699764518,,,,,,,2019
-0.000287900113849095,,,,,1.04401375291769e-06,1.3293489214905e-07,0.998996866633573,,,5.41141058043882,MRO,,,,,,,,,,,,,2019
0.00154784321951086,-0.467170956244014,,,0.406410695817976,1.13478938172334e-08,0.0355115362947355,0.961916239789965,,,7.34514421735863,MS,,,,,,,,,,,,,2019
0.00295284059126313,-0.0284427183443738,-0.0624349054863159,-0.0176072353800352,,9.02448410958186e-06,0.0748684084946413,0.890319488112857,,,8.34732340392182,MSCI,,,,,,,,,,,,,2019
0.00226049697023233,0.644502901268374,-0.0576221644884179,0.061191249940422,-0.748118984100824,8.06035276439798e-06,0.144103305513146,0.812361911588885,,,5.41442371657532,MSFT,-0.130787645007841,,,,,,,,,,,,2019
0.00152857790147068,-0.0762569791162654,0.0393172325119055,-0.0170330721716755,,1.77668524321293e-05,1.61079677112096e-13,0.900080831532882,,,3.71443292140461,MSI,,,,,,,,,,,,,2019
0.0017190744287154,,,,,7.56611707552413e-06,0.0268479855010045,0.941762455590595,,,3.36734859115681,MTB,,,,,,,,,,,,,2019
0.00149984725642215,,,,-0.0216526122049013,0.000478984252358717,0.342981104119181,1.17464549569935e-14,,,3.68603607816131,MTCH,,,,,,,,,,,,,2019
0.00207677166644803,0.00529649281451558,1.80041456956024,-0.00746674757354937,0.0191586029121305,4.54177589635298e-05,0.244318924703677,0.552579509022313,,,8.14681816476747,MTD,-0.943038262205595,,,,,,,,-1.80912460167324,-0.0131775054114197,0.996993720838728,,2019
0.00186862878565364,0.895747259204105,-0.0314802877023512,0.0164452708260062,-0.871195362853076,1.14501901625429e-12,2.87628804239345e-06,0.998982194611472,,,8.13475800556292,MU,,,,,,,,,,,,,2019
0.00170291442354431,-1.05460514166083,-0.05618706054146,,0.99999999204436,6.53993047489728e-06,0.081079985797975,0.875333676603001,,,4.1235819699239,NDAQ,,,,,,,,,,,,,2019
0.00168555856025898,0.101209657721539,-0.117599098938488,,-0.0472168135969653,1.04478361945572e-05,0.0763922190866683,0.868311677861187,,,8.50948102650712,NDSN,,,,,,,,,,,,,2019
0.00157243665693079,-0.0101798449922758,-0.109110095293825,,,8.15781441867455e-08,1.57214058020734e-06,0.998994755338183,,,6.92470574126828,NEE,,,,,,,,,,,,,2019
0.00165071578039121,,,,0.113238893932599,4.70855648562249e-08,1.00558860841342e-06,0.99899878865931,,,6.36794902519019,NEM,,,,,,,,,,,,,2019
0.000712764205223432,,,,,5.10624692669232e-05,0.0423446192119863,0.844483368450579,,,5.11644712573367,NFLX,,,,,,,,,,,,,2019
0.000637537790676797,1.47435975390296,-0.98992732649506,,-1.46324814424361,1.33920428115057e-05,0.0643928932434927,0.792751886584128,,,9.12997344088109,NI,,,,0.811889953082815,,,,,0.955978108587658,,,,2019
0.00141942623551567,,,,,3.71651931296218e-05,0.13720154903323,0.647899097458287,,,5.78789492047541,NKE,,,,0.830563139626635,,,,,,,,,2019
0.0015188665064492,0.546366562385785,-0.0264065986821331,-0.0778722927692114,-0.592541917613689,3.42428397828387e-08,1.93299680562606e-10,0.998999981542913,,,6.76238726820479,NOC,,,,,,,,,,,,,2019
0.00178350396962127,0.892747655278158,0.0417427592698803,-0.0597231253927893,-0.893557186896309,0.000395598486758929,0.160344936591937,1.59024295788314e-09,,,4.62844152974995,NOW,,,,,,,,,,,,,2019
0.000836703204023992,-0.0288623228025372,-0.124060578798903,0.0618743171200146,,4.59900552872244e-08,5.69650121909457e-10,0.99899998727332,,,5.9709896781396,NRG,,,,,,,,,,,,,2019
0.00141570771768054,-0.601278204733835,-0.0634244186284414,-0.0327742687204192,0.537700201213433,1.08170389401641e-05,0.0501628598994843,3.68245351939905e-09,,,5.71003324497157,NSC,,,,,,0.894231682851808,,,,,,,2019
0.00196529229879772,,,,,1.31681549901976e-05,0.0105917736075024,0.953300897369915,,,3.73744674849794,NTAP,,,,,,,,,,,,,2019
0.0012953217556827,0.0932962107648742,0.0453377053471401,0.0187523115042261,,3.4704506391366e-06,0.0600617202196867,0.925940339245091,,,5.23477684313245,NTRS,,,,,,,,,,,,,2019
0.000603713739337815,,,,,1.31150806454092e-05,0.0555839152720706,0.890901537833074,,,8.12484961014144,NUE,,,,,,,,,,,,,2019
0.00180533078157921,0.450660079887988,-1.08781298702856,0.0983154065925075,-0.377139489424407,1.04503600179387e-12,0.00115216660557884,0.997147517136778,,,6.00956923931986,NVDA,,,,,,,,,1.07348407301098,,,,2019
0.00198852731895281,,,,-0.108716143622645,2.88092694843641e-07,5.68441089832058e-09,0.998999972598647,,,9.81992088970283,NVR,,,,,,,,,-0.169575674314596,,,,2019
0.000831951633081009,,,,,8.96578355280471e-05,0.254246511687685,3.91875152356436e-08,,,4.50574321941303,NWS,,,,,,0.281891069884775,,,,,,,2019
0.000780049197117437,0.0259236767492764,0.027374013807411,-0.110142820587431,,9.79715228620144e-05,0.339835715041948,6.34807191330185e-14,,,4.7215400155871,NWSA,,,,,,0.182954771950619,,,,,,,2019
0.00238690563906092,-0.113937197059683,-0.107229572252315,0.00344429098826921,,9.75043561239125e-12,0.0461764910509138,0.951409059094848,,,7.56832061757472,NXPI,,,,,,,,,,,,,2019
0.000560696963719564,-1.61250410661346,-0.863175392357831,,1.60778901181908,4.29215420941822e-05,0.231488127356631,0.416104575970891,,,7.68555173483128,O,,,,0.701759044577312,,,,,0.802639670705927,,,,2019
0.00189799165691976,-0.406779464457412,-0.030087678584699,,0.435876671411218,1.99801481580293e-11,0.0190743846410139,0.978128487292282,,,10.6005043822333,ODFL,,,,,,,,,,,,,2019
0.0016279672360056,,,,,1.23640310551021e-05,0.0635151425307879,0.852632740217677,,,5.13236421877429,OKE,,,,,,,,,,,,,2019
0.000668110959236147,,,,,6.4643292659004e-08,1.08558939967655e-08,0.998999971773575,,,4.59944083281081,OMC,,,,,,,,,,,,,2019
0.0019300702776854,0.708521523511992,-0.0533573335459523,0.0415453839459714,-0.686233007936637,8.00770411403093e-05,0.118238255696557,0.758518726800366,,,6.64545532124817,ON,,,,,,,,,,,,,2019
0.0011334176523012,,,,,2.02543269946435e-05,0.245389300055442,0.691314430228207,,,3.32588739678867,ORCL,,,,,,,,,,,,,2019
0.00093107931066453,,,,,7.49499611212182e-13,4.15351985054689e-05,0.998392964719598,,,5.39722161540283,ORLY,,,,,,,,,,,,,2019
-0.000183481444253548,,,,,0.000148450346612102,0.170637836658206,0.398885417960669,,,7.58665264404724,OXY,,,,,,1.97231946669183e-10,,,,,,,2019
0.00221561929441628,,,,,8.56666971753074e-14,1.92299173911503e-05,0.998312993271396,,,3.85561233900799,PANW,,,,,,,,,,,,,2019
-0.000204019723385145,0.12406530304468,,,,1.04229400549516e-06,0.0172391734921917,0.561313523808203,,,5.48511749107926,PARA,,,,0.778169074092103,,0.420447143100438,7.05992912827458e-08,,,,,,2019
0.00232927944371208,,,,,0.000241327113793034,0.070696713786098,0.383260252923741,,,3.73439684177318,PAYC,,,,0.79316815434823,,,0.151582419864835,,,,,,2019
0.00148593729517383,0.743792071032543,0.92917335817482,-0.794191695536524,-0.830318356494384,2.79822304830378e-06,2.12247115878807e-09,0.912927404963799,,,4.4279035180032,PAYX,,,,,,,0.0578368348057227,,-0.950621869295114,0.887305452528089,,,2019
0.00121902757000533,-0.834796061705159,-0.0123113313007278,,0.769325012491694,6.53537134873157e-06,0.0590421393158523,0.907230175287426,,,4.25217127871881,PCAR,,,,0.956669346157688,,,,,,,,,2019
-0.00145764487072661,,,,,0.00216258552708765,0.442801148727126,0.556198722934603,,,2.3236613031829,PCG,,,,,,,,,,,,,2019
0.00101773013152405,0.279794350906538,0.728002074007606,,-0.203992096533772,2.55548828171661e-07,8.91656314684792e-05,0.998673979611271,,,5.30810435657903,PEAK,,,,,,,5.08005430393915e-05,,-0.865888861500311,,,,2019
0.000728196413223206,0.020467824003236,,,,1.03416942548283e-08,0.000121660008175985,0.998877695472912,,,14.4004791660699,PEG,,,,,,,,,,,,,2019
0.000759680576193676,-0.89363825979944,-0.151366044094578,,0.782272477869308,3.40861794595283e-05,0.20641745383776,1.3179905245567e-09,,,5.01094981470607,PEP,,,,,,0.335656395371586,,,,,,,2019
0.00022737839354998,-1.70372567501013,-0.940100308753902,,1.63572997970236,7.51715175703685e-05,0.460538751938911,4.80680900756957e-14,,,13.5619571848048,PFE,,,,,,,,,0.904864679477405,,,,2019
0.00154340115125976,,,,,9.18027966710324e-08,1.91534064764914e-09,0.998999996867823,,,7.86601848594826,PFG,,,,,,,,,,,,,2019
0.00153725107937923,0.738024464033085,,,-0.885408768047582,4.94262581368353e-06,0.06215808963602,0.892908909520328,,,4.31007131404473,PG,,,,,,,,,,,,,2019
0.00105465755699983,1.64117539303579,-0.347639657841481,-0.301369090843184,-1.73381052072298,3.04786346160924e-06,0.0383544473680604,0.948337996017511,,,3.61928716792098,PGR,,,,,,,,,0.567732174572601,0.172322857753285,,,2019
0.000861102141700932,-0.7515232725849,-0.0459788528292749,,0.700913809146287,2.09832453558749e-05,2.16100482116252e-10,0.836275871433198,,,10.7257271300863,PH,,,,,0.185920141466636,,,,,,,,2019
0.001700466501419,,,,-0.170446361371732,1.25191377491111e-12,5.04490259078944e-05,0.998744398023896,,,9.1274361480042,PHM,,,,,,,,,,,,,2019
0.00123999093352894,-0.0729042983075281,0.561789479445262,0.046795721845502,-0.043183107705928,6.85952227462657e-12,0.0235952987032061,0.831826973936658,,,8.26937670392604,PKG,,,,,,0.140672022619006,,,-0.683566599655703,,,,2019
0.00208321168342437,0.0226535517555463,,,,8.18273481297321e-08,2.42115391242147e-09,0.998999936007344,,,8.88399383873589,PLD,,,,,,,,,,,,,2019
0.00137810174901449,,,,,1.0607134457859e-05,0.0669411934570727,0.880300039490033,,,4.25884313531169,PM,,,,,,,,,,,,,2019
0.00176797881359287,,,,,6.83132993326354e-05,1.28117068580419e-15,0.247660270974538,,,5.69709817331793,PNC,,,,,,,0.317292447620889,,,,,,2019
0.00213407571220884,,,,,1.07109193289671e-11,0.0222632105690578,0.973673780287944,,,3.34356070372471,PNR,,,,,,,,,,,,,2019
0.000548890192309655,0.0374881965920141,,,,4.73698063620895e-08,1.0318923064315e-07,0.998999780532773,,,13.8749088697653,PNW,,,,,,,,,,,,,2019
0.0019653092485867,-0.54929496764801,-1.01307069936782,,0.553308459660037,1.04646135494517e-05,0.013182080513536,0.960027127606007,,,3.37141280732856,PODD,,,,,,,,,1.01661886916575,,,,2019
0.0015784261794782,0.0660577430323843,0.472585554441029,0.0127757678772267,-0.187350892442065,2.32532122132859e-07,8.03404052587402e-10,0.998999969940856,,,6.06728043067501,POOL,-0.159204581758419,,,,,,,,-0.580110551118177,,,,2019
0.00146227417721041,0.114295237176997,-0.000204101249765226,-0.111237557349948,,5.24134236944265e-05,0.268807660594168,0.417587781097863,,,5.12691926053949,PPG,,,,,,,,,,,,,2019
0.000762490346525253,,,,,9.7829860585813e-07,2.14829159789148e-06,0.947668961246223,,,4.73537653865928,PPL,,,,,0.101331448957091,,,,,,,,2019
0.00200783476615645,-0.979641249589994,,,0.987973883953516,8.18049106733035e-06,0.0430440093973453,0.922316771239402,,,3.48734809156264,PRU,,,,,,,,,,,,,2019
0.000639979174066047,0.0314516658414668,0.0100484460195013,0.074597570257758,,1.22403538928617e-07,3.87918768226377e-06,0.998983679919552,,,4.64587263148148,PSA,,,,,,,3.90474241040573e-06,,,,,,2019
0.00150586730842798,-0.882153979481062,,,0.869676062677225,3.20581892431601e-07,0.000128273511625357,0.997410080883511,,,6.40864682177134,PSX,,,,,,,,,,,,,2019
0.00204729449727925,,,,,3.15739346878996e-05,0.0320232812357438,0.878156368204268,,,3.71879282570928,PTC,,,,,,,,,,,,,2019
0.000938833731051682,,,,-0.0075795298309797,6.05839662505039e-06,4.4870895176512e-09,0.943992943983908,,,4.32704030634888,PWR,,,,,0.0877086471133146,,5.07475320053758e-09,-0.0343019820177047,,,,,2019
0.000521891831676735,,,,,5.58184780900152e-07,4.09326456380601e-10,0.998999883471563,,,6.17837182930329,PXD,,,,,,,,,,,,,2019
0.00109202715364438,-0.0270058840261297,-0.0912599200764473,-0.057614554395351,,4.15063093289233e-05,0.00818482445181994,0.720771257161658,,,8.0735699194716,PYPL,,,,0.752826720734899,0.156153030325798,,,,,,,,2019
0.00115637381103104,0.0759980078297402,,,,1.11597597869593e-06,0.0233668779775811,0.352411296883898,,,2.88429513297074,QCOM,,,,,,0.623221771664454,,,,,,,2019
0.00236746389168473,-0.0305098274137613,-0.0651578330236777,0.0412255737134116,,2.56473164047653e-12,3.77616419278529e-06,0.998893390568336,,,3.35358059826725,QRVO,,,,,,,,,,,,,2019
0.0013399697534166,1.01401003297515,-0.110707668072358,0.00511223187027166,-0.933424288911842,1.20273374919888e-07,4.74081115126637e-09,0.998999983187003,,,4.91579435223653,RCL,,,,,,,,,,,,,2019
0.00127145564100223,0.032587282459315,,,,8.02309947638033e-07,0.000249691771550203,0.999959555876375,,,4.2653228898259,REG,,,,,-0.0127333389714676,,,,,,,,2019
0.000392784930725889,,,,,4.46601157989906e-08,1.4674993631752e-07,0.998999748888239,,,7.3999371221133,REGN,,,,,,,4.02539142766576e-08,,,,,,2019
0.00110598640184435,0.97730415896506,,,-0.999999989999962,0.000168695621494011,0.0348639501010384,1.46995007104824e-07,,,9.81450182847831,RF,,,,,,,0.32661569821589,,,,,,2019
0.000982547869705715,-0.0266800465537889,-0.0178333310833183,-0.0319627808214953,,1.83784462217012e-11,0.0366479827111829,0.962235068600489,,,3.80906332314166,RHI,,,,,,,,,,,,,2019
0.00140836719923096,-0.039480993009805,0.116091830823368,-0.00971407364860237,,4.94280717526717e-07,0.0565448734021662,0.942454609986922,,,5.24763905781703,RJF,,,,,,,,,,,,,2019
0.000840877752326881,,,,,7.80002991709947e-07,1.18429234976415e-09,0.998999837483954,,,3.6384299451801,RL,,,,,,,,,,,,,2019
0.000989711120021439,0.00521306864694281,-0.0013327594448351,-0.0520358149788343,,3.69795466824893e-12,4.97684407554315e-06,0.998342227685647,,,2.59473139438426,RMD,,,,0.750387268957135,,,,,,,,,2019
0.00117437946635989,,,,,4.09725664143278e-07,1.16732580573881e-06,0.998835978809528,,,3.44322416061373,ROK,,,,,,,,,,,,,2019
0.000313935892349461,,,,,2.73549240456174e-11,0.0196948848562558,0.0499597682705441,,,3.7730222664886,ROL,,,,0.842719160325679,,0.9194904099379,,,,,,,2019
0.00146452980547513,-0.148088210726405,-0.0254002147577267,-0.0702212275052599,0.125496805728136,4.50642508239295e-06,0.0689060282592703,0.893907382467684,,,15.4984189806677,ROP,,,,,,,,,,,,,2019
0.00169199523544282,,,,,1.45685416123814e-05,0.0800466727571821,0.836139310201932,,,5.40745666280972,ROST,,,,,,,,,,,,,2019
0.000948392133137276,,,,-0.222100829861755,1.11671533427549e-06,0.0444180783481639,0.936782383315453,,,4.61951890921761,RSG,,,,,,,,,-0.150845642862873,,,,2019
0.00209359493374323,-0.136331286584055,-0.0360627121308244,-0.105329539896218,,2.87612131827066e-06,0.0298041696320264,0.588598896962328,,,3.74688972682109,RTX,,,,,,0.363166676627156,,,,,,,2019
-0.000132346878891708,1.07226358610092,-0.0051528432691466,-0.0881376606731198,-0.999999981703889,1.68316566771903e-05,0.0813916709315696,0.445334848192012,,,4.1062439183195,RVTY,,,,,,0.387623542265738,,,,,,,2019
0.00213071086606637,,,,,4.72210004340133e-06,1.75036437708117e-06,0.930885371808798,,,4.59032564582457,SBAC,,,,,0.0855431260139055,,,,,,,,2019
0.00180884184911569,-0.100604919496321,-0.0669322758833721,0.00144476006441878,,3.4717044607021e-06,0.0265274798837109,0.947463173689887,,,3.59661772378153,SBUX,,,,,,,,,,,,,2019
0.000217423143295058,,,,-0.0378152100696577,2.79259017294288e-05,1.51568422575771e-08,0.861879128671902,,,4.10159937604182,SCHW,,,,0.96042609170994,0.119736562269812,,,,0.187523084415503,,,,2019
0.00292457915247443,,,,-0.10880233735255,1.36402669089202e-05,0.031036948211102,0.950795410752243,,,3.58463963427045,SEDG,,,,,,,,,,,,,2019
0.00102730804651868,,,,,4.07816108535558e-07,1.39339274684465e-08,0.998999784791946,,,3.31179591353582,SEE,,,,,,,,,,,,,2019
0.00145541594017985,,,,,3.11126598547671e-08,1.63179593883505e-06,0.998997393891743,,,7.19330366931342,SHW,,,,,,,,,,,,,2019
0.00172118901598084,,,,-0.0573561318707221,7.51689736028904e-07,0.00421549932461264,0.989868344729762,,,3.46648524711369,SJM,,,,,-0.0277243688846227,,0.00279117865826034,0.0268291789390419,,,,,2019
0.000512706598937041,0.13442126673552,,,,6.28639935318147e-07,1.4606568516544e-10,0.998999875292413,,,6.50089489651715,SLB,,,,,,,,,,,,,2019
0.00157594428030604,-0.99667581074994,,,0.999934038218947,1.34396758163498e-07,0.000823925681839034,0.998169650820077,,,4.26017294886612,SNA,,,,,,,,,,,,,2019
0.00243127597347394,0.569974543838594,-0.0829405524911692,-0.00753230649532241,-0.589862783618705,2.04697419355923e-05,0.133515192381043,0.787867830718023,,,6.08069345241002,SNPS,,,,,,,,,,,,,2019
0.00178955816466385,,,,,1.1515018120651e-07,2.98889344408806e-07,0.998999415024208,,,7.3666126513512,SO,,,,,,,,,,,,,2019
-6.90883637294047e-05,0.642131987257752,-0.12306437855698,-0.0468272771098345,-0.557257547564708,1.1055561134349e-07,3.85632894351777e-12,0.998999995698459,,,7.39648416589169,SPG,,,,,,,,,,,,,2019
0.00209408428324948,-0.00929249313663451,-0.0725572585016497,-0.126448201087015,,6.30625225585886e-06,0.0741552592044567,0.881064006844339,,,4.88544685530967,SPGI,,,,,,,,,,,,,2019
0.00175262965642615,-0.00296073154851841,0.511308471487656,0.0161866110321,-0.0435713316659285,1.01221944116857e-07,0.0886093062588464,0.567855956418866,0.998696527779126,0.00214950626584591,4.96374863960025,SRE,,,,,,,0.0294198461108202,,-0.687603106707783,,,,2019
0.00193528497890197,0.0505594686458321,0.0391993156820173,-0.0644365139609027,,5.73350953236866e-05,3.73449404737857e-14,0.397382867313712,,,4.81147565719245,STE,,,,,0.370493006506204,,,,,,,,2019
0.00113002083523438,,,,,8.79029332034395e-06,0.0415735932645463,0.939960245752295,,,5.92252954088496,STLD,,,,,,,,,,,,,2019
0.000828486635560004,0.653922127798547,-0.0137559756170861,0.0509907375027281,-0.621402333272643,6.41518620437138e-07,1.52178692562035e-09,0.967009791730387,,,5.20921360382888,STT,,,,,0.0639804098136834,,,,,,,,2019
0.00194064767418409,-0.0229207002477847,-0.0772346825899575,0.031926036368354,,1.50417741400427e-13,0.0159366078742486,0.979992602904778,,,4.13682538355168,STX,,,,,,,,,,,,,2019
0.0013244959807421,-0.876316391029856,,,0.854681996213921,2.01972183608095e-12,5.30726341685725e-05,0.998212267941658,,,3.98787044354687,STZ,,,,,,,,,,,,,2019
0.0025235701300979,,,,,5.74092595003981e-12,3.16130166706038e-06,0.998949832222295,,,3.67940933385226,SWK,,,,,,,,,,,,,2019
0.00289630532014926,-0.407394744026223,-0.0635058828935085,-0.035031071463501,0.350816332199919,4.54799437905606e-08,5.93153023236102e-12,0.998999991341586,,,4.14595193268959,SWKS,,,,,,,,,,,,,2019
0.00174947694726867,-0.130847849873625,,,0.033578799556555,1.02700092988652e-07,3.47372701085987e-10,0.998999948861811,,,3.52274077533435,SYF,,,,,,,,,-0.0016061651212522,,,,2019
0.00081177636811654,-0.0594212154116807,-0.0720209006693331,-0.0323659728077186,-0.0206814092237193,1.8542867287842e-07,1.54899345826644e-08,0.998999610593074,,,3.7387414594401,SYK,,,,0.793293794300536,,,,,,,,,2019
0.00136301917052116,,,,,2.55741540601566e-12,0.00807173794280495,0.987392538904842,,,4.55168875034339,SYY,,,,,,,,,,,,,2019
0.00148027879966071,0.103629317557828,0.775725093000979,,-0.151164124854981,7.05770184362678e-08,0.256691639280383,0.305795775235487,0.999733238194231,0.00772684282776136,3.07300572410803,T,,,,0.944040021916461,,,0.110845492867961,,-0.822016328108545,,,,2019
0.00114939338921519,0.681852094502838,,,-0.659241023153917,2.3584610722533e-07,4.42739312224972e-09,0.998999917528162,,,3.43040074445776,TAP,,,,,,,,,-0.0607530149521078,,,,2019
0.00155517213649597,0.0667563191993556,0.0952379330070144,-0.109119335199841,,5.33122683833295e-10,6.58056210384404e-09,0.998999967720052,,,3.78620901234122,TDG,,,,,,,,,,,,,2019
0.0021108399743686,1.12477807673393,-0.664206600945326,0.00949217718795305,-1.26728590354188,7.9746934481074e-08,9.22055206141806e-10,0.998999984584083,,,4.65992631486682,TDY,-0.212810112359977,,,,,,,,0.723047492987805,0.0955235666225417,,,2019
0.00158948559312575,-0.871088184087903,-0.0215041247228398,-0.00991779795357369,0.857238731568485,1.67588797136156e-07,0.0456254933056463,0.578920774676166,0.999295923463012,0.00124573493505931,6.97471370265252,TECH,0.0648214360175057,,,,,,0.0333326939501796,,,,,,2019
0.0010616213947476,0.0951302620277568,-0.195250601610099,0.0196686946625481,,1.94235083103406e-12,4.31667187222698e-06,0.998991470071296,,,6.39772254429948,TEL,,,,,,,,,,,,,2019
0.00225872043795137,0.408353464478594,-0.902892242535835,,-0.482245948066255,3.99769548962992e-05,0.011948435439311,0.88731192259399,,,3.62436703162255,TER,,,,,,,,,0.97105094137261,,,,2019
0.00148824735279182,0.00680098708850662,,,,1.10431973553484e-07,1.96334929375589e-06,0.587331027106351,,,5.18697785274306,TFC,,,,,,0.411664068691052,,,,,,,2019
0.00207469606939009,-0.114514903599457,0.0084135125677717,,,7.24561335796785e-05,0.221721251491629,0.480544933829657,,,5.00739992762731,TFX,,,,,,,,,,,,,2019
0.000801104590676015,,,,,9.70513759417507e-13,1.03297524033131e-05,0.997453405393094,,,2.97796026446634,TGT,,,,,,,,,,,,,2019
0.00147545712924721,,,,,8.2033676619648e-06,0.111266270404573,0.836829073113433,,,6.66668951633573,TJX,,,,,,,,,,,,,2019
0.00192708753208419,0.734690767719044,0.0614720755947761,-0.127613562156281,-0.756179305110017,1.25508901323961e-05,2.3092753184099e-07,0.854536743325065,,,5.93974031293092,TMO,,,,,0.135036707649302,,,,,,,,2019
0.000956527583392402,-0.0715371349401001,,,,2.72893032720607e-05,0.0428701736348951,0.78797952696051,,,6.35277889941355,TMUS,,,,,,,,,,,,,2019
0.000838648469837414,,,,,0.000362247306585346,0.235688144987621,0.249295551926255,,,3.86320063957193,TPR,,,,,,,,,,,,,2019
0.00119611226484814,,,,,6.61762297486043e-05,0.105650649698759,0.75148078575908,,,9.19149105021191,TRGP,,,,,,,,,,,,,2019
0.00142641118634876,-0.180013876763119,0.620512542057914,-0.13029723582265,0.259824435487255,3.06314709607913e-05,0.081130566459981,0.770794019281921,,,7.69288754473579,TRMB,-0.0100476927883666,,,0.791862413510888,,,,,-0.70486868232737,,,,2019
0.00138809295879697,-0.0649136325894009,-0.0777480983401184,-0.0799507274091698,,1.4326358852661e-05,0.0497222616437916,0.876592171093283,,,6.44580055406121,TROW,,,,,,,,,,,,,2019
0.00159714465347069,-0.508020853660676,-0.0823606908130955,-0.0530253031110836,0.386907569386493,3.80397012697018e-05,0.198654324601419,0.37900080145804,,,4.36935835128967,TRV,,,,,,,,,,,,,2019
0.00105357437384446,,,,,2.10409980338299e-05,0.0934702131393411,0.805317407752775,,,8.77751989806871,TSCO,,,,,,,,,,,,,2019
0.00296510306754553,0.00319534721891029,,,0.0279353298713483,2.18993792530712e-12,7.09977618955458e-06,0.998612401091515,,,3.76047255917337,TSLA,,,,,,,,,,,,,2019
0.00263712882795369,,,,,8.76251520832789e-06,0.0182017977274869,0.942808495132773,,,4.32502565192715,TSN,,,,,,,,,,,,,2019
0.00167887615587706,-1.07966895358174,-0.956178471575597,-0.0850237746825091,1.08911130243972,2.90578708184168e-07,7.444184222256e-05,0.997332622677858,,,3.80392457484985,TT,,,,,,,,,0.929981742219971,,,,2019
0.00194092426150027,-0.169032843506018,-0.125067439033534,,,6.92510520328389e-06,0.0275116434252783,0.950174335227537,,,3.95774709686988,TTWO,,,,,,,,,,,,,2019
0.00159922155975972,-0.106650821283946,-0.131111036618574,-0.0253756033813189,,1.62188772219395e-13,3.49342965703836e-05,0.998558207377909,,,5.09441089965676,TXN,,,,,,,,,,,,,2019
0.000264030932194232,,,,,8.09595731704763e-06,0.0338340168130486,0.938520608156226,,,5.22078691354771,TXT,,,,,,,,,,,,,2019
0.00247256109330222,-0.0587019057382045,-0.0564234088700221,,,3.53271001721581e-10,0.0254560238877539,0.971940956272787,,,5.7605836802545,TYL,,,,,,,,,,,,,2019
0.000753732057917284,-0.175405157027836,-0.0690611056368614,,0.241318179461321,5.7059210448558e-12,0.00746659891764575,0.990147703472904,,,5.13642354390194,UAL,,,,,,,,,,,,,2019
0.00137437723444211,-0.0191290824499848,,,,8.17951540703358e-06,0.0467931555482005,0.844673767620738,,,3.9424991013698,UDR,,,,,,,0.0308125187408677,,,,,,2019
0.000744947481204804,,,,,2.2242935096514e-12,0.00142646632030713,0.996686661468943,,,4.4525907765433,UHS,,,,,,,,,,,,,2019
0.00161535999827256,,,,,4.31874492373581e-05,0.0254742028848017,0.864005673799902,,,3.4106099472415,ULTA,,,,,,,,,,,,,2019
0.000914837095799042,,,,,0.000107423425268179,0.152486563725479,0.446437448489416,,,3.86925042202252,UNH,,,,,,,,,,,,,2019
0.000680856982388633,0.822269902936438,-0.0204021530131466,-0.00243623097023324,-0.847088884428334,3.54257649099012e-06,2.94982212716502e-08,0.945165741375865,,,3.70237110934566,UNP,,,,,0.0877245929386776,,,,,,,,2019
0.00117994396434895,-1.16449920835058,-0.977104941866267,,1.18808263098035,3.05901431974445e-06,0.00918942852144957,0.97501993676915,,,4.72875435238355,UPS,,,,,,,,,0.993752826754016,,,,2019
0.00213856277012569,-0.647963967223648,,,0.711710616095867,2.78802097025718e-05,0.0203582395190048,0.926625439141832,,,6.83566671949519,URI,,,,,,,,,,,,,2019
0.00180027813905762,-0.731603621396773,,,0.715273718757514,1.31021024022952e-05,0.0648289428880925,0.811888777084307,,,4.13190007243145,USB,,,,,,,,,,,,,2019
0.00177569322484229,0.572576910301836,-0.0674271218313137,-0.0757488866735493,-0.677671713081618,8.21319381453767e-06,8.16144950919419e-12,0.458267662323965,0.975807609395268,0.15307744018005,4.6341505336102,V,,,,,,,0.273992814693826,,,,,,2019
0.00210824182559493,,,,,6.89404745612222e-07,8.45114027512236e-09,0.998999620482417,,,3.00919366475319,VFC,,,,,,,,,,,,,2019
0.00150463221899688,-0.538432632690171,-0.00271326767269625,0.0657445068615858,0.567140254047464,2.45078510183673e-05,0.171627914544966,0.543914970668356,,,9.15318665259688,VICI,,,,,,,,,-0.0687480313210318,,,,2019
0.00153535422176429,,,,,5.96775558155437e-05,0.164807226311731,0.653283606162085,,,9.50899802164055,VLO,,,,,,,,,,,,,2019
