mu,ma1,ma2,ma3,omega,alpha1,beta1,shape,tick,ar1,ar2,ar3,eta11,eta21,ma4,ma5,gamma1,alpha2,gamma2,skew,beta2,ar4,ar5,ar6,label
-0.000228109643289957,-0.133074634822243,,,1.81578706021373e-05,0.149694442756502,0.849305544423524,19.5456715789228,REG,,,,,,,,,,,,,,,,2008
-0.00244362243257981,,,,1.05511412443051e-05,2.74891109594369e-09,0.780887998923058,5.74451623776317,REGN,,,,,,,,0.181434465443377,0.0399722023781012,-0.22582639002407,,0.200335758238098,,,,2008
-0.00531526670157184,-0.761402886105306,,,0.000140923870384738,0.145435619603829,0.835036639568678,4.36602852480332,RF,0.694010894430565,,,,,,,,,,,,,,,2008
-0.000824639961111688,-0.999999977584193,,,1.31209067817951e-05,0.0852536942653998,0.90659389551191,7.72205801400362,RHI,0.941306638667941,,,,,,,,1.99782717772643e-07,,,,,,,2008
-0.00298616236646187,0.306701167785519,-0.699727522055049,,0.00015766552201807,0.235376116414072,0.748607807618235,4.43861575700225,RJF,-0.406179180325995,0.57046247903728,,,,,,,,,,,,,,2008
-0.000401103427260574,,,,3.59058177091195e-05,0.107983076380135,0.870637790936167,9.43894102345624,RL,,,,,,,,,,,,,,,,2008
-0.00178619370866985,,,,3.29678603155154e-05,0.165795291989659,0.805586877422302,4.5844440755563,RMD,,,,,,,,,,,,,,,,2008
-0.00131745557709185,,,,1.86623646663167e-05,0.0891809215051751,0.909818206405885,3.76933819756996,ROK,,,,,,,,,,,,,,,,2008
-0.00136234472658238,0.665463148632081,0.988815285896094,,0.000211442167191241,0.307436297111844,0.552617740961244,3.69419402362188,ROL,-0.903406367999487,-1.14523760368609,-0.200912305695917,,,,,,,,,,,,,2008
0.000374085198921536,-0.754742704487863,-0.0586172360600435,-0.0282911093854809,2.10504644054497e-05,0.179740693752772,0.802606206467315,17.0780605081395,ROP,0.713732828599378,,,,,,,,,,,,,,,2008
0.00113864597108436,-1.17826627118488,0.651913487241162,,3.32811288151773e-05,2.80941312014323e-14,0.847985030110065,90.6197435349344,ROST,0.979336977257077,-0.469425354388889,-0.182782954583679,,,,,0.228813768927204,,,,,,,,2008
0.000900514881444802,,,,2.11328681142731e-05,0.22643689814293,0.772563078688788,4.20605772385716,RSG,,,,,,,,,,,,,,,,2008
-0.000620182325795831,0.395305705279317,,,1.63482628267374e-05,0.113074264416516,0.861121502710069,8.84755177028877,RTX,-0.535952692160538,-0.172652394950452,,,,,,,,,,,,,,2008
-0.000268066479039006,-0.120979905000956,-0.101032935129474,,9.87410088009283e-05,0.287931514417162,0.694214517348424,2.97655181442043,RVTY,,,,,,,,,,,,,,,,2008
0.000961142595854411,0.0349655874576009,-0.102661880432858,,2.94396171362632e-05,0.183660682741345,0.812073504860567,10.976007117493,SBAC,,,,,,,,,,,,,,,,2008
-0.00225082712286706,,,,3.12807145200306e-05,0.0709580329744813,0.905210580341738,11.1172238965017,SBUX,,,,,,,,,,,,,,,,2008
-0.000581536317151055,,,,5.14441517925241e-05,0.146402546219254,0.827595228442475,12.413649972919,SCHW,-0.20146595553506,-0.201868914701814,-0.0907372082452313,,,,,,0.00374746618612979,,,,-0.188077061356602,-0.0794908484600054,-0.106810568613424,2008
-0.00103978571413301,-0.0470961785435852,,,6.97846133469054e-05,0.0682755550116395,0.868968725613344,3.87551489442153,SEE,,,,,,,,,,,,,,,,2008
-0.00039724074290818,-0.660211254090924,,,3.51632482636073e-05,0.0676982324398196,0.892397574110083,5.4318931765478,SHW,0.474860594564643,,,,,,,,,,,,,,,2008
0.000227760984391483,,,,4.13982525713438e-06,0.00873501457525378,0.95749327556255,3.68518645240064,SJM,,,,,,,,0.882411578915176,8.12669170087989e-08,-0.816868404823896,,,,,,2008
-0.000488952789646594,-0.0656468304953406,-0.0919602368606221,,2.76654182748711e-05,0.0919373603172014,0.892901702825071,7.36208120184672,SLB,,,,,,,,,,,,,,,,2008
-0.00064717190385217,,,,3.08648019211137e-05,0.140251904375492,0.844513362957266,4.41174083597434,SNA,,,,,,,,,,,,,,,,2008
-0.000595771976888648,-0.160851818484941,,,4.82793336485836e-06,0.048104187946234,0.947611099386401,5.19544164556965,SNPS,,,,,,,,,,,,,,,,2008
-0.000100618606336567,,,,2.42849549937864e-05,0.0953402396860765,0.0911585066090572,99.8702408932017,SO,-0.242308690153142,-0.151151652371272,,,,,,0.404993172577258,,,,0.532702162309024,,,,2008
0.000383804522475763,-0.290499594270003,,,2.37328705232567e-05,0.147690084432758,0.849506986017028,58.1499762936926,SPG,,,,,,,,,,,,,,,,2008
8.44166385785795e-05,-0.157482403173472,1.00042167434822,,1.71878351371428e-05,0.252691617161338,2.41205011782705e-08,4.75048806170188,SRE,0.0998506037607468,-0.928758175985544,,,,,,,0.029285086128191,,,0.717021513333619,,,,2008
0.000424196595864127,-0.117198993623691,,,6.00268014421194e-05,0.0888319621872325,0.874521639250951,3.01458371945158,STE,,,,,,,,,,,,,,,,2008
-0.00259089395113227,,,,6.23110980994668e-05,1.21378502589826e-08,0.906429686824085,38.121813994644,STLD,,,,,,,,0.148490715499956,,,,,,,,2008
-0.00159538565667928,-0.918628176153787,,,5.05613088733966e-05,0.17458081607431,0.819192012570215,5.73005192192784,STT,0.777180842285634,,,,,,,,,,,,,,,2008
-0.00340768592460553,,,,4.5055682516214e-05,0.114883407154907,0.863077489736556,5.86634298617428,STX,,,,,,,,,,,,,,,,2008
-0.000640811458535708,,,,5.20251928133288e-05,0.132959094393207,0.807770937074634,6.74195228582706,STZ,-0.0698704001541156,-0.135944871452142,0.097472002137116,,,,,,,,,,,,,2008
-0.000531696056539629,-0.07242493019613,-0.233433397843718,,1.39125882553808e-05,0.124366919541887,0.865810944631928,9.80910435903648,SWK,,,,,,,,,,,,,,,,2008
-0.00109653708704895,,,,4.95487293242467e-05,0.0364912995238826,0.940398472039572,5.28358803178842,SWKS,,,,,,,,,,,,,,,,2008
-0.00163944397507272,,,,3.29084340088176e-05,2.74655816108031e-08,0.751149954437389,12.0772570337543,SYK,,,,,,,,0.0205452012158251,0.0600525346936021,0.215128040632496,,,,,,2008
-0.000383011957796912,-0.137102220154172,,,1.63902903139956e-05,0.0810337152846119,0.898338820594264,3.63745425338448,SYY,,,,,,,,,,,,,,,,2008
-0.00110458572994861,0.298873269047644,-0.220904918094529,,1.49091581584408e-05,0.110022098440448,0.866488896424483,10.3828984993064,T,-0.407081084925068,,,,,,,,,,,,,,,2008
-0.000324391350560053,-0.00990104652307718,0.648142925915416,,0.000152980957622466,0.328052762287676,0.484146212698887,3.87316347458174,TAP,-0.13207562047821,-0.727048017999333,,,,,,,,,,,,,,2008
-0.0013559131416432,,,,1.50022267109256e-05,0.0669413383095194,0.932058604384063,4.41341671072487,TDG,,,,,,,,,,,,,,,,2008
-0.000996385684875266,-0.178592765676612,,,0.000123340876816339,0.281851317421228,0.682068473887122,3.43397254497566,TDY,,,,,,,,,,,,,,,,2008
-0.000305516737951794,-0.10785674493938,,,1.09810823409762e-05,0.0883595361117037,0.897573768893784,4.60090231729943,TECH,,,,,,,,,,,,,,,,2008
-0.00206907057537663,,,,1.65600654582196e-05,0.115748267733515,0.877323169026244,4.84470400396073,TEL,,,,,,,,,,,,,,,,2008
-0.00196183103863331,,,,6.73115534043922e-05,0.139464189857567,0.825566051610219,6.21789177545732,TER,,,,,,,,,,,,,,,,2008
-0.00178496052584667,-0.0336534564557293,-0.0771697355655125,,7.32694778152684e-05,0.0790748949802135,0.89155419687931,5.05941479641876,TFC,,,,,,,,,,,,,,,,2008
-0.000733070686975683,,,,2.05946011152762e-05,0.107123619026132,0.891752670190187,3.03659531491236,TFX,,,,,,,,,,,,,,,,2008
-0.000200649850992661,,,,2.162172668741e-05,0.126973685305,0.860988529643206,16.5375501628877,TGT,,,,,,,,,,,,,,,,2008
0.000127178754933687,,,,6.33746954264443e-05,1.18807317991175e-13,0.794476949109713,9.41507735432079,TJX,,,,,,,,,0.13114257349274,,,,,,,2008
-0.000108276269193723,,,,1.2729873026036e-05,0.13366479939579,0.85290286442868,8.98406353795792,TMO,,,,,,,,,,,,,,,,2008
-0.000201526660843763,,,,6.05019647505867e-05,0.0961231151163896,0.863320819242441,8.0745475788756,TMUS,,,,,,,,,,,,,,,,2008
-0.000566286008081382,,,,6.04125088317403e-05,0.130631144834659,0.835529496091391,99.7933759656173,TPR,,,,,,,,,,,,,,,,2008
-0.00146925677183208,,,,0.000104944056625888,0.170958603554208,0.773928807805149,4.88226117068248,TRMB,,,,,,,,,,,,,,,,2008
-0.000767928721531518,-0.0970761966886974,-0.160983271743909,,6.75357913937623e-05,0.134674303766858,0.837385834907504,11.4000363599676,TROW,,,,,,,,,,,,,,,,2008
-0.00063382526104716,-0.305787409369551,-0.113829873322762,,2.72656595178154e-05,0.131064405419225,0.856078886680306,4.96646472560219,TRV,,,,,,,,,,,,,,,,2008
-0.000352534352291646,,,,2.43089014523375e-05,0.0561051201025015,0.927618188048296,7.90325739574781,TSCO,,,,,,,,,,,,,,,,2008
-0.000703594695674678,0.82907782159717,,,6.89383856081736e-05,4.41342145199309e-08,0.318512206926477,6.05214744119353,TSN,-0.745030711564352,,,,,,,0.223649381371455,,,,0.52328425496364,,,,2008
-0.00119870772941272,-0.550212066499459,,,3.18830128065271e-05,0.128611433794597,0.843954387619163,20.6437528496993,TT,0.471327592358339,-0.0293964787809318,,,,,,,,,,,,,,2008
-0.000472670168135387,-0.0439892384409925,,,3.70430391412459e-05,0.198585996885593,0.800413944263846,2.95939255284568,TTWO,,,,,,,,,,,,,,,,2008
-0.00167626556988583,,,,4.41061171754008e-05,0.162826752708066,0.792209179683977,7.25861394699782,TXN,-0.0755646115099954,-0.105112493453678,0.0999496600011691,,,,,,,,,,,,,2008
-0.00194904839883494,,,,1.87580856424389e-05,0.126271386673897,0.872728579953182,6.72474413644675,TXT,,,,,,,,,,,,,,,,2008
0.00046285361623052,,,,6.9368907404004e-06,0.0747302864327128,0.921477671398105,7.681691163783,TYL,,,,,,,,,,,,,,,,2008
-0.00747114733361526,,,,0.00027025306595125,0.116373561562253,0.869355113801673,3.90376475271131,UAL,,,,,,,,,,,,,,,,2008
0.000442084583928799,-0.204371429463855,,,1.89454050658726e-05,0.134950074751922,0.86404983358019,8.89898184893248,UDR,,,,,,,,,,,,,,,,2008
0.000126668055103494,,,,1.64265095059685e-05,0.121232386037392,0.866500882982334,4.56485254577256,UHS,,,,,,,,,,,,,,,,2008
-0.00587687130558472,-0.0543773019838602,-1.02577936221761,,4.92495701575395e-06,0.0729046784314023,0.920811216045054,5.89794490711221,ULTA,-0.0515921271028485,0.93067480450182,,,,,,,,,,,,,,2008
-0.00344312010352127,,,,6.58087888853239e-05,0.147429135281319,0.454451406918487,2.86303470248115,UNH,,,,,,,,,,,,0.397119450875376,,,,2008
0.00204680726022615,,,,9.49316990425826e-06,0.10900746450978,0.0556154614969628,6.62024514243856,UNP,,,,,,,,0.121699475597522,0.0101249477425977,-0.0862806876278894,,0.805664575845458,,,,2008
-0.000837051161866947,,,,1.3020407829106e-05,2.04053526057008e-08,0.867394630049055,6.69393832962349,UPS,,,,,,,,0.026124045257026,0.0305688397481243,0.146346435944475,,,,,,2008
0.000254117593584564,0.88553427909675,,,2.49915855437438e-05,0.142297954234503,0.856702033757302,3.97006306905786,URI,-0.798406583307492,,,,,,,,,,,,,,,2008
-0.000712196769786987,-0.673697523819431,,,2.20057701395836e-05,0.188865202460862,0.810134787948359,10.4040035477252,USB,0.514745208455315,,,,,,,,,,,,,,,2008
0.000189038090283761,,,,1.88629280702424e-05,0.111367352651128,0.865332021908217,18.8930900471902,VFC,,,,,,,,,,,,,,,,2008
-0.00365680065047429,-0.0255798734793971,-0.0962388709191656,,3.33155684944771e-05,0.0925420335431591,0.895460787324007,10.4862294611121,VLO,,,,,,,,,,,,,,,,2008
-0.0013926549994385,0.0687807997404156,,,6.78763338398442e-05,0.126354165482862,0.830402193219422,23.6954252580068,VMC,,,,,,,,,,,,,,,,2008
-0.000890006794749912,-0.170497665161811,-0.171904887202005,,1.19275178837847e-05,0.0734688486722867,0.923903883661952,5.69077250549533,VRSN,,,,,,,,,,,,,,,,2008
-0.000837128452804349,,,,6.6348832312507e-06,1.59802241136387e-09,0.998999979591843,3.45096435466725,VRTX,,,,,,,,,,,,,,,,2008
8.98978814060407e-05,-0.174551412851402,,,1.86076162455906e-05,0.131150753747364,0.867849119494443,7.8509915200316,VTR,,,,,,,,,,,,,,,,2008
-0.000463256212027546,-0.0523826567605759,-0.148764856106383,,2.1673488398465e-05,0.134544458074347,0.830033890213263,12.0402020316697,VZ,,,,,,,,,,,,,,,,2008
0.00222693956198365,-0.152963810865031,-0.105246747667508,,2.53578744786602e-05,1.76927143676555e-07,0.90985214706745,4.93111900790138,WAB,,,,,,,,0.149672079000135,,,,,,,,2008
-0.000836239404150783,1.02898587856577,0.780704609421559,-0.140724163124082,0.000138024452180579,0.388773492966104,0.580821730104758,3.02211337023507,WAT,-1.03283725543656,-0.865774281258202,,,,,,,,,0.859033327853477,,,,,2008
-0.000651588437386605,,,,8.05180064928529e-06,0.093930554699859,0.894343323179321,10.644975219478,WBA,-0.0916271734754191,-0.0113477194076202,0.061654247949884,,,,,,,,,,-0.0458181002181108,,,2008
-0.00187246317041264,-0.0734941300470711,-0.126290634237228,,5.82928337914815e-05,0.0250417574081409,0.806936973531427,6.89934712561061,WBD,,,,,,,,0.277146323901413,,,,,,,,2008
-0.00204643365801953,-0.456379389313684,,,6.38749401704144e-05,0.118298488755131,0.844918030262604,52.7224002811288,WDC,0.39288927638315,,,,,,,,,,,,,,,2008
-0.000315935318108898,-0.259661084942425,,,1.1737690368734e-05,0.237768802022907,0.259814344237039,14.3086144785593,WEC,,,,,,,,,,,,0.460473815409422,,,,2008
-0.0019837140052997,-0.862404196331124,,,8.41769928997046e-05,0.18845378043421,0.801164548388882,4.68338515804091,WFC,0.74184000362982,,,,,,,,,,,,,,,2008
-0.00230682511992885,,,,1.18067981429667e-05,0.0620580144491154,0.936941973345016,5.07263517050263,WHR,,,,,,,,,,,,,,,,2008
0.000582232347469365,-0.186139212723655,-0.18763843219953,,9.22961657564822e-06,8.34949151312717e-09,0.890811217657645,13.6459774708695,WM,,,,,,,,0.159558262040772,,,,,,,,2008
0.00127748169799229,-0.125773471612553,,,3.06749043165605e-05,0.121690364002061,0.77511448067381,7.1974145876051,WMB,0.110398595119183,-0.0412867749008648,,,,,,,0.102194686489837,,,,,,,2008
0.00125131883924117,-0.21068605380248,-0.222629597547446,,2.27813260697442e-05,0.129303536956698,0.811768423418286,6.13711930039401,WMT,,,,,,,,,,,,,,,,2008
-0.000996645965249993,-0.208645542386763,-0.0769638991773019,,2.46719231090268e-05,0.180997097861741,0.807786884496865,4.55502978474293,WRB,,,,,,,,,,,,,,,,2008
-0.000235291238720471,-0.18505618827532,,,9.0779902136212e-06,0.0618308661504817,0.930683322422654,4.78628053924474,WST,,,,,,,,,,,,,,,,2008
-0.00157673607031879,-0.576240268805867,-0.0948827206606861,,9.27022979413913e-06,0.0796172642648697,0.919382678974625,11.7022410665357,WY,0.594485889630406,,,,,,,,,,,,,,,2008
-0.00337889340850161,,,,7.29994840701889e-05,0.169460826592353,0.810717446729007,16.0053695438984,WYNN,,,,,,,,,,,,,,,,2008
-0.00109642140866491,-0.24958114444436,-1.1424822425142,0.162984674638851,6.66093072092927e-06,0.156601602440231,0.823241502219653,7.62697134060207,XEL,-0.0058791403475256,0.926498440117866,,,,0.186360065111926,,,,,,,,,,2008
-1.81752920602502e-05,,,,2.21328952971209e-05,0.126060694837471,0.849019722091677,5.33103082235262,XOM,-0.187647840356605,-0.0979098849919338,,,,,,,,,,,,,,2008
-0.00112140838958722,-0.019463022396329,0.902835574260628,0.00361404012174674,1.73145905842852e-05,0.102926184673688,0.870353330154849,5.40964734572074,XRAY,-0.0595242989888057,-0.956425860850704,,,,-0.0598183021827997,,,,,,,,,,2008
-0.000286786207931541,,,,1.05850629029032e-05,0.0825951444372745,0.907326911866992,9.29284707724086,YUM,,,,,,,,,,,,,,,,2008
-0.000462311127665544,,,,3.6899705753675e-05,0.194450279867862,0.776394795335469,3.78556786055932,ZBH,,,,,,,,,,,,,,,,2008
-0.00198412698120622,,,,4.19086481374899e-05,0.151767680978062,0.827811412649984,3.70212420906246,ZBRA,,,,,,,,,,,,,,,,2008
-0.00398909316864895,,,,7.1275935113157e-05,0.103600444559232,0.895399530161467,3.47260614990869,ZION,,,,,,,,,,,,,,,,2008
