mu,omega,alpha1,beta1,eta11,eta21,shape,tick,ar1,ar2,ma1,ma2,alpha2,gamma1,ma3,beta2,ar3,gamma2,ar4,skew,ma4,ma5,label
0.00022009785895693,2.89048348011241e-14,2.73624731218273e-05,0.997735225540373,,,4.04317849165424,GWW,,,,,,,,,,,,,,,2006
-7.20166063838557e-06,3.58483129708132e-05,0.0851178801349779,0.837788287583632,,,99.9306399421715,HAL,-1.42977892550782,-0.916338963186451,1.50322791338609,0.974099045820754,,,,,,,,,,,2006
0.000711360580970068,1.21061970081779e-05,0.361485514972253,0.637513860110573,,,3.10971686985615,HAS,0.625724380796527,-1.00090582521806,-0.633452139246983,0.997189415735496,,,,,0.00362232959896667,,,1.06404899241014,,,2006
0.000326741700271809,7.59992427503117e-07,0.0428899809580827,0.949606981770283,,,4.3603652037521,HBAN,,,,,,,,,,,,,,,2006
-0.000617712528520552,2.22604075413392e-16,6.09388190764951e-05,0.998879882361088,,,6.8863916032317,HD,1.55379600708497,-0.998979224813659,-1.57119131858236,1.03844376065349,,,,,,,,,,,2006
0.000716220855208909,5.30339747896041e-05,0.0547913006387771,0.822444959962965,,,36.4720142075642,HES,0.0273542961705789,,,,3.84067258071416e-12,,,,,,,,,,2006
0.000183101673387621,6.5724988251068e-08,0.183318986286351,0.0698734562395246,0.999500999148578,0.00107570759673939,8.39246191849612,HIG,0.0171839576361148,,,,0.00425972853589301,,,,,,,,,,2006
-0.000677420868236797,2.06490097999705e-05,0.0209176124858616,0.941842361775699,,,3.9957438292191,HOLX,-0.836738984331687,,0.864089076343979,,,,,,,,,,,,2006
0.000731687871577896,3.03278026601459e-05,2.10951246833143e-09,0.649095006872893,,,19.742961638064,HON,,,,,0.139190842977372,,,3.56115004065901e-09,,,,,,,2006
0.00140578908279968,1.47178231388223e-11,0.0286142894268376,0.967475622336972,,,7.27643047659899,HPQ,0.605893244892538,0.19424982498166,-0.729443003206779,-0.150540695410704,,,,,,,,,,,2006
0.000100276880414219,2.1631173039378e-05,0.116008777753541,0.688073342928451,,,4.43280849550156,HRL,,,-0.148417745493708,-0.173091286355512,,,,,,,,,,,2006
0.000153633470774829,1.44544290805748e-07,0.272353683557324,0.148813779621828,0.99880380443433,0.000734659526541512,11.1863366477527,HSIC,1.50634858071503,-0.766557786740355,-1.6201821836214,0.830063284885906,,,,0.0417074959519667,,,,,,,2006
0.00142622457861686,2.10958607924336e-06,2.58302950143137e-06,0.986550679780428,,,6.90749491172187,HST,,,,,,,,,,,,,,,2006
0.000173059715877105,4.96597544377988e-08,4.04178237088737e-10,0.998999996072578,,,4.48460476741008,HSY,0.529646236894508,-0.861149665928075,-0.652731782853853,0.957253336565851,,,,,,,,,,,2006
0.0010971065641446,6.38116974307361e-05,0.131268291400831,0.715230514600096,,,5.73119904916946,HUM,,,,,,,,,,,,,,,2006
0.000230447472834014,1.2249302742981e-05,0.0381333264247885,0.920480465976989,,,6.15591573044683,HWM,,,,,,,,,,,,0.859107093216982,,,2006
0.000627640574109384,4.73124784259811e-08,8.52957193566162e-09,0.998999981236503,,,7.05796980622256,IBM,,,-0.0624916087246026,,,,,,,,,,,,2006
0.00403657634545798,3.13657315238203e-05,0.0522528592143005,0.924268589907792,,,5.65949066388259,ICE,-0.843777749848282,,0.884033578559719,,,,,,,,,,,,2006
8.35866688466603e-05,0.000104602152563494,0.304588439269195,0.01604947942265,,,3.28710535505792,IDXX,,,0.150010351561885,,,,,,,,,,,,2006
4.48319376282942e-05,7.31147797106432e-05,0.227668430795063,0.453590100384909,,,3.85449764576079,IEX,,,,,,,,7.77149629462147e-11,,,,,,,2006
0.00122186130281037,3.71073957047273e-08,4.55817794464662e-07,0.998998736118997,,,4.67721566245772,IFF,,,-0.173776546138303,,,,,,,,,,,,2006
0.00320936391808672,4.61614578818305e-05,0.0173638725710956,0.952234908637163,,,2.84840249079795,ILMN,,,,,,,,,,,,,,,2006
0.00578259677574403,2.03260466897748e-06,0.00742589438854037,0.305598191844374,,,2.45491691542317,INCY,,,,,0.000661653140649089,-0.0117308804373845,,0.677452534030922,,0.0200878070846453,,1.23417197575419,,,2006
-9.94884248240161e-05,9.55653308552958e-08,1.18044394437656e-08,0.998999756629112,,,5.0062701406575,INTC,,,,,,,,,,,,,,,2006
0.000846111590544671,2.19915663423824e-07,6.45666028451562e-10,0.998999954992964,,,4.0206482101533,INTU,,,,,,,,,,,,,,,2006
0.000273766297629656,2.3487724685256e-05,0.155738102967037,0.70388691504447,,,58.4161964441356,IP,,,,,,,,,,,,,,,2006
0.00119519104207246,8.02961676195968e-08,6.94919733528489e-10,0.998999879218329,,,4.8301184804761,IPG,,,-0.0103834953934832,,,,,,,,,,,,2006
-0.000850459316532993,0.000673562188714248,4.38722609456716e-19,1.4829739140537e-08,,,2.1629307519232,IRM,,,0.0001997033256541,,,0.98945205929295,,,,,,,,,2006
-0.000740691606104292,4.64882731360208e-13,0.000162732367371284,0.999934992628556,,,5.55010318244362,ISRG,,,,,0.008852917085343,0.344366777140038,,,,-0.368106373025544,,,,,2006
0.00116406910796525,9.68167825171663e-06,0.0546295805824186,0.915144033112017,,,4.78664216885375,IT,,,,,,,,,,,,,,,2006
0.000374395114672227,1.31589808828921e-07,1.98617077931008e-09,0.998999992005547,,,6.43990035073612,ITW,-0.507072122114793,-0.826349884641465,0.546631912156731,0.743819396441516,,,,,,,,,,,2006
0.0016181072479552,1.13198693096823e-05,0.017605602707133,0.954006161162379,,,7.12152708969666,IVZ,0.0770241861710011,,,,,,,,,,,,,,2006
0.00101957506802057,5.77473105991838e-11,0.0312552188832833,0.967707522095865,,,4.20559235699372,J,,,0.0765736934501625,,,,,,,,,,,,2006
-0.00030142531609512,7.25215836556265e-06,2.40993462655034e-09,0.506313684304221,,,7.34657896067554,JBHT,,,,,0.0459997741737877,,,0.427057379185105,,,,,,,2006
0.000876414682003032,1.24260031421487e-05,0.041039094734826,0.845120981768465,,,4.51734509517902,JCI,0.0265427385629531,,,,,,,,,,,,,,2006
0.00140419743932305,1.77153588742666e-06,0.0102437409778004,0.983400313321744,,,3.45230029186448,JKHY,,,,,,,,,,,,,,,2006
0.000496855358381329,3.21227041698718e-06,0.0379772893466274,0.888213385376974,,,4.87496620266906,JNJ,0.0645154830630905,-0.00690371980618677,,,,,,,,,,,,,2006
-0.000311921961698706,4.02757452416285e-05,7.43025952642032e-17,0.938764364010925,,,3.87183287175386,JNPR,-0.779932390804609,,0.845942877075395,,,,,,,,,,,,2006
0.000755077389615668,5.08628386800657e-06,0.0602493729998203,0.894508979483001,,,6.51270636248045,JPM,,,,,,,,,,,,,,,2006
0.000724912999742716,4.13707413129881e-08,4.07380789140352e-09,0.99899999197005,,,16.2438980451263,K,,,,,,,,,,,,,,,2006
0.000198277204199511,6.13360403073079e-05,0.322140903728019,2.16882119285632e-10,,,6.63108335178463,KEY,-0.118955003926887,-0.140930436879517,,,,,,1.86847671504556e-08,,,,,,,2006
-0.000393405931763726,3.16017427167692e-07,5.70739329078366e-10,0.998999927801402,,,5.44194846479075,KLAC,,,,,,,,,,,,,,,2006
0.000604343939109406,9.29844980915378e-06,2.31960625345888e-12,8.33484368334086e-08,,,14.1120847776835,KMB,,,-0.146797899940533,,0.130293519598496,,,0.71211921096159,,,,0.947507395508433,,,2006
0.00111364818226657,2.26573413676204e-07,4.02087344429855e-08,0.998999805885027,,,3.29458072177521,KMX,,,,,,,,,,,,,,,2006
0.000176421287256415,2.76716296050579e-05,0.222091530530374,1.36529269444289e-08,,,9.57786345700997,KO,0.0625513479127889,,,,0.0112811659936837,-0.0569732545185525,,,,0.486784750132311,,,,,2006
0.00053558533234178,4.57816121486678e-07,3.32673979729905e-08,0.998999915283446,,,3.73500350236099,KR,,,,,,,,,,,,,,,2006
0.0011687329204591,1.05042470258127e-06,0.0380608249799288,0.948569721350541,,,19.0811125881406,L,-0.0732793331764051,,,,,,,,,,,,,,2006
-0.0001556459514302,4.11600000611554e-06,1.92965976671331e-06,0.962025187494432,,,13.7840692894877,LEN,,,,,,0.058291668187281,,,,,,1.48490316169713,,,2006
0.00119444484499536,2.58343623257905e-08,6.37015109493052e-06,0.998991427065318,,,14.1167846588382,LH,0.144931726794942,0.29959217991399,-0.141189717437204,-0.455240748353555,,,,,,,,,,,2006
-0.000669455414540209,2.12748086835596e-07,1.14600657506853e-09,0.998999971577136,,,4.47815396918611,LHX,,,,,,,,,,,,,,,2006
0.000286086633902135,0.000230292526195065,0.203757619039072,0.456586699637161,,,5.81250543875359,LKQ,0.0435162929673145,,,,,,,,,,,,,,2006
-0.000362168297206796,5.7324352235868e-08,9.37459319197832e-08,0.998999819912441,,,6.31885948722963,LLY,,,,,,,,,,,,,,,2006
0.001599738545326,1.14898402807378e-07,7.36149746251934e-09,0.998999979334219,,,12.8010774116054,LMT,,,-0.0984505043552784,,5.48480397460723e-09,,,,,,,,,,2006
0.00116415811266808,5.28093334710392e-12,1.22506834260183e-08,0.0558709776488851,,,16.3468363826943,LNT,-1.68346875401859,-0.738206119040242,1.6335830045719,0.648514698066694,,,,0.943129005737871,,,,,,,2006
-0.000756979101637722,4.69150703893093e-06,0.0215696075717462,0.959621809047034,,,6.70509345448377,LOW,,,,,,,,,,,,,,,2006
0.00583710893782898,4.40803992519894e-07,0.00012676142131174,0.998758420311798,,,6.02762707834797,LRCX,0.993806706469833,,-1.11251451442916,-0.0460727589722011,,,0.132345478643018,,,,,,,,2006
-0.000352079718612313,7.6011948387001e-07,6.5244493574197e-05,0.998378304575617,,,4.11099810671934,LUV,,,,,,,,,,,,,,,2006
0.0026238397211065,7.23286704490768e-05,0.0872794825811258,0.82486089070002,,,5.46283056646269,LVS,,,,,,,,,,,,,,,2006
0.00133911604605587,0.000138435586801211,0.309766589626314,0.47659450661572,,,6.69953896936762,LYV,-0.77034964620101,,0.798348621607865,,,,,,,,,,,,2006
0.00121283133120115,6.11108762887065e-06,0.0847812858278476,0.877773254359123,,,9.0212446980309,MAA,0.312728948803561,-0.950809226048459,-0.252581244675778,0.883459377439079,,,,,0.0417185536412553,,,,,,2006
0.00173888700867001,2.56852544382371e-05,0.0960885177889639,0.750313858883996,,,6.64109730582026,MAR,,,-0.00447679736452777,-0.21438921773767,,,,,,,,,,,2006
0.000354904599622326,4.39888051630586e-06,0.0730063718411163,0.408008192143969,,,4.1732808257668,MAS,0.0396265687327521,-0.0956642255826313,,,7.10000766042157e-08,,,0.5089283168623,,,,1.03827996535617,,,2006
0.000860178843047842,6.26870877220453e-07,2.10369294870936e-08,0.235451367151501,,,59.9996515475512,MCD,,,,,,0.148806970698811,,0.687868629942102,,,,1.06275774264205,,,2006
0.000143509414254366,2.36814955630599e-05,0.0684506938034237,0.850584866900412,,,26.9285278763722,MCHP,,,,,,,,,,,,,,,2006
-0.000126681385817506,6.10928781931054e-08,5.87126228642531e-10,0.998999988485613,,,8.6730536740563,MCK,0.793450926957421,,-0.839091443509787,,,,,,,,,,,,2006
0.000958944578319328,1.07780967130141e-12,0.0187948878752277,0.976328050512415,,,3.94932111466429,MCO,,,,,,,,,,,,,,,2006
0.000728691237742519,3.03087311205367e-07,0.263518707157751,0.0010068297583067,0.997375415054394,0.000231404204460393,4.87254802232788,MDLZ,,,,,,,,,,,,,,,2006
-0.000462045185113105,4.78875366269119e-13,7.00525594371219e-05,0.997595148912483,,,2.78115522174224,MDT,,,,,,,,,,,,,,,2006
0.000702063233480297,1.60881085676939e-11,0.0365289391214943,0.960255734619395,,,6.64377860855243,MET,-0.148588243544118,,,,,,,,,,,,,,2006
0.000790597010179608,2.21464668524167e-07,6.22843683718307e-10,0.998999916590165,,,4.74507774828842,MGM,,,,,,,,,,,,,,,2006
-0.000764778179627172,0.000113755444387635,0.223947227660042,0.0339648481828142,,,5.28891117659505,MHK,0.0675013468635777,,,,,,,0.0667997606410723,,,,,,,2006
0.000916303370214798,8.73617320090087e-12,0.0106535090992248,0.986984438696196,,,11.1679263730328,MKC,-0.133188471862984,-0.0558719074497907,,,,,,,,,,,,,2006
0.00121131504216318,0.000337168296857184,0.0253931822704902,2.21489366705718e-16,,,4.83688786476297,MKTX,0.333583283624243,,-0.225211822638302,-0.106225776117988,0.521476890587409,,,,,,,1.16627848565961,,,2006
0.00190999460162487,4.37072542942577e-05,0.114833461910811,0.797085218818061,,,6.3678805231406,MLM,,,,,,,,,,,,,,,2006
-0.000743560255209261,2.21510590903829e-07,9.84371116982879e-05,0.999942194804198,,,3.87097106459801,MMC,,,,,9.44548438624914e-05,0.312042527231449,,,,-0.316603701880085,,,,,2006
0.000107604952718272,2.82621279514698e-13,5.15077816944876e-05,0.99798272737932,,,3.95996264651108,MMM,,,,,,,,,,,,,,,2006
0.00181051807600631,2.77104889012876e-13,1.19845387942102e-06,0.998853883686667,,,3.91726029514395,MNST,,,,,,,,,,,,,,,2006
0.000553207735552384,1.5704749432021e-12,6.53945054349089e-05,0.998453122775254,,,4.85966759315376,MO,,,,,,,,,,,,,,,2006
0.00113254606548163,1.94268818677314e-12,2.09865590307083e-05,0.998058481711716,,,5.45767781845198,MOH,,,,,,,,,,,,,,,2006
0.00101075037237985,2.67034213093995e-07,5.42510894791131e-08,0.998999777249067,,,13.4660893070083,MOS,0.111428078665671,,,,,,,,,,,,,,2006
-0.00172226157716466,4.81453267083933e-05,9.35795480379622e-12,0.975362194620896,,,2.74598988367287,MPWR,,,,,,,,,,,,,,,2006
0.00189461850744755,9.77108364720405e-08,6.45373268292157e-09,0.99899991377692,,,5.05724332349487,MRK,-0.0702286590124061,,,,,,,,,,,,,,2006
0.00178468781232209,3.184789069626e-07,1.61993897202562e-08,0.998999920507137,,,99.9964970323479,MRO,0.102630926379628,,,,,,,,,,,,,,2006
0.00155613414823883,8.74180374896293e-06,2.14388819748557e-07,6.18394550121739e-07,,,6.38006161584499,MS,-0.220496322125161,,0.237412973520281,-0.123702740518938,0.0426836309923457,,,0.90171679309694,,,,0.879823402098087,,,2006
0.000650319578991796,1.11992446961522e-06,0.0227344684515536,0.966230255712225,,,3.18275033722508,MSFT,,,,,,,,,,,,,,,2006
0.000125602107331356,3.42044603129617e-14,0.00073119312181407,0.998268477425522,,,7.74062213742236,MSI,,,,,,,,,,,,,,,2006
0.000426972039145495,9.90413726418043e-07,0.0320974161955482,0.952276777076761,,,7.08499519380367,MTB,-0.0503107756460673,-0.0778172854619722,,,,,,,,,,,,,2006
0.000919980832016158,3.29926756394199e-05,0.23972554534429,0.600887170957146,,,3.80279609942961,MTD,,,,,,,,,,,,,,,2006
0.000230325336906761,1.16545546623502e-07,1.22636548384122e-09,0.998999875055342,,,7.94102277130583,MU,-0.126370357170747,0.374140113087753,0.186333370945082,-0.511513932739775,,,,,,,,,,,2006
-0.000508392841577457,0.000145623917382754,0.101928359460105,0.737778473288908,,,6.4698702497295,NDAQ,,,,,,,,,,,,,,,2006
0.00130881924997766,1.78686651323183e-05,0.0807390502090497,0.872991602542027,,,6.26363158417465,NDSN,,,,,,,,,,,,,,,2006
0.00120803868121357,1.5344370016428e-13,0.00311188105662836,0.995672650987038,,,17.5348411134736,NEE,-0.66058714232884,,0.723189811860566,,,,,,,,,,,,2006
-0.000538809678148634,2.19179220113156e-15,0.0195054547847036,0.977614676670368,,,11.4953034398254,NEM,-0.0857087635609615,,,,,,,,,,,,,,2006
-0.000705268558087798,3.84706775424443e-11,2.52009750991969e-06,0.997046571535238,,,3.87373258250381,NFLX,,,,,,,,,,,,,,,2006
0.000669001629205616,2.61228925552868e-14,8.26447065935382e-05,0.998809483132427,,,10.9352714934201,NI,0.0400300226057159,-0.124022173865996,0.0838678552202844,,,,,,0.0539201915947962,,,,,,2006
0.000152877168814299,1.05252316549588e-07,5.59610518909003e-06,0.998979304164694,,,4.24683986203068,NKE,0.561261860919412,,-0.572761782885015,,,,,,,,,,,,2006
0.000557272883987322,8.11107242980526e-08,4.0338254509851e-08,0.998999895662238,,,6.38739844362258,NOC,,,,,,,,,,,,,,,2006
2.17793600367619e-05,1.70081188195303e-05,0.0198329541957519,0.896622404000781,,,3.8348958071583,NRG,,,,,,,,,,,,,,,2006
0.000288854631755047,1.73084747576284e-05,6.20815873476473e-09,0.949190425631663,,,4.00250520929427,NSC,,,,,8.26460303245514e-09,0.107070035389099,,,,-0.0774518380671025,,0.932993600739368,,,2006
0.00109366156004644,8.83055371089182e-05,0.13236306622892,0.662680737914488,,,5.60646917785066,NTAP,0.0125894309127184,,,,1.3696774811409e-11,,,,,,,,,,2006
4.29695937662112e-07,6.55948152811499e-07,0.0207054401625151,0.972864161143045,,,3.32300984245113,NTRS,-0.891856935574131,,0.968070962909168,,,,,,,,,,,,2006
0.00237225705249757,7.57289090412215e-07,3.66229416901718e-09,0.998999837301476,,,6.38827251433748,NUE,-0.125474156557918,,,,,,,,,,,,,,2006
0.00279581423499488,2.11827712575178e-05,0.0596768984126313,0.91650118573061,,,11.7975371137244,NVDA,,,,,,,,,,,,,,,2006
-0.00200468828681442,7.40597100025059e-05,0.0450835274295239,0.83775421747847,,,5.84592357195638,NVR,,,,,,,,,,,,,,,2006
0.00100309271453451,7.40356417249011e-08,0.152618639792114,0.569589666758601,0.999366553913884,0.00179966462258588,11.7142222244764,O,-0.732933582592649,,0.672292707948512,-0.139788664671885,,,-0.0860510797787578,,,,,0.924756890196372,,,2006
-0.000472406271326843,8.96221424591569e-06,1.79645422644534e-07,0.930042048660195,,,10.4533099237203,ODFL,,,0.0646011072590357,-0.149251150182481,0.0580624968041643,,,,,,,,,,2006
0.00138964419076655,7.57583393923577e-06,0.0773804108405926,0.877790491189624,,,3.85849275164655,OKE,0.121048476034598,,,,1.49063266265142e-10,,,,,,,,,,2006
0.000377326132828417,1.53301428895246e-14,7.38393066276462e-05,0.998306956466528,,,5.75256331221486,OMC,-1.15266501535157,-0.946530465504242,1.12039332621392,0.906591796076367,,,,,,,,,,,2006
0.000912991803681757,7.88009858434864e-05,0.093700781817086,0.806108788494316,,,13.2646672262708,ON,,,,,,,,,,,,,,,2006
0.000909399051740045,3.78982981055389e-07,2.39965982745948e-06,0.998996733098958,,,4.46040285379087,ORCL,-0.0243569462376858,,,,,,,,,,,,,,2006
-0.000152612362667068,7.98871222169097e-13,7.98000091947395e-05,0.998618234310748,,,3.81859037616916,ORLY,,,,,,,,,,,,,,,2006
0.0008375714418621,7.73923891740032e-08,3.87166614175694e-09,0.998999985236042,,,19.9088524780343,OXY,-0.869201776098067,-0.947682453784595,0.953755459241896,0.983851321511735,,,-0.0259219758797306,,,,,,,,2006
-9.44187080858486e-05,7.53635640583867e-09,6.42582791433749e-08,0.998999917728039,,,10.5491784232319,PAYX,,,,,,,,,,,,,,,2006
0.00143856132346312,5.95936714969641e-08,7.56015464609957e-08,0.998999875464257,,,11.9651556975413,PCAR,,,,,,,,,,,,,,,2006
0.00135746402668921,3.91220530215814e-07,0.0710860367765559,0.961435551128001,,,59.9988228044706,PCG,,,-0.130686338045319,-0.177908193372303,2.37747355579397e-07,-0.1482514140555,,,,0.0797101927330696,,0.925080817818069,,,2006
0.00150479124265313,7.42790397148985e-08,1.0045845712706e-09,0.998999993877845,,,10.0702435824905,PEAK,,,,,,,,,,,,,,,2006
0.000690918899116562,1.36662129354968e-05,0.0889165011246109,0.836484082106491,,,3.90901650622202,PEG,,,,,,,,,,,,,,,2006
0.000328376355866468,1.24079579317079e-07,0.0151096326603518,0.459671600776951,,,12.4867030188313,PEP,,,,,0.00953362339149041,-0.0678762679542521,,0.559882220560739,,-0.0243148315862852,,,,,2006
0.000573966037993648,5.1352725576678e-13,1.40792505812267e-05,0.997728236326866,,,4.26080277396618,PFE,,,,,,,,,,,,,,,2006
0.000665813772800987,3.25529432927466e-06,0.12167883393267,1.18308991373197e-06,,,9.25147138347427,PFG,,,,,,,,0.839591692950904,,,,,,,2006
0.000435139090273961,4.02677513604381e-12,4.77970482178912e-05,0.980617762357318,,,4.40507423240935,PG,,,,,,0.0331722301473481,,,,,,,,,2006
-0.000805994809498073,1.26390310810302e-07,1.12640678620866e-08,0.998999862942086,,,7.92140868719246,PGR,,,,,,,,,,,,,,,2006
0.000611914885754697,4.39417533746443e-08,0.00201689556965009,0.996942463372527,,,7.0640361480217,PH,,,,,,,,,,,,,,,2006
-0.000912447218184468,1.00527735767213e-05,1.99982107912977e-09,0.25355293436268,,,15.7051774062141,PHM,-0.899533094752144,,0.846867630274271,,,0.0951254720662649,,0.686527505757341,,,,1.32913896674107,,,2006
-0.00023472686764356,4.45500927925548e-08,3.94092742459458e-09,0.998999917119899,,,4.57518038504096,PKG,0.827250052160422,,-0.923667114293237,,,,,,,,,,,,2006
0.000895651678026709,1.15813409727196e-07,9.10592652770876e-10,0.998999989889111,,,20.4443062649283,PLD,,,0.121482484556201,,,,,,,,,,,,2006
0.000428409133483605,1.86163215131196e-15,0.0081060843834615,0.990036564614443,,,4.19427337205801,PNC,-0.0457708320846184,,,,,,,,,,,,,,2006
-9.4935968745593e-05,4.0010947491116e-07,2.68250321522386e-09,0.99899991849688,,,3.41850861387622,PNR,,,,,,,,,,,,,,,2006
0.00108160339474488,3.5659037698875e-15,0.0136770864869474,0.948584246052699,,,20.6083299322858,PNW,0.0126923478065238,,,,,,,0.035727891687413,,,,,,,2006
0.000592721511174911,2.68510424038652e-05,0.0820766032988003,0.483328862321998,,,6.39700819783339,POOL,,,,,,,,0.349095956361731,,,,,,,2006
0.000675572966374172,1.87856476849805e-07,9.49964905334296e-05,0.998354152370271,,,4.68253191622641,PPG,,,0.126194668790351,-0.125175405938511,,,,,,,,,,,2006
0.000970458038022323,7.64971229122156e-07,0.0268443517807377,0.964013115889276,,,22.654751775666,PPL,0.00652070841686033,,,,,,,,,,,,,,2006
0.000540179507580018,4.54348165683314e-08,1.08744183579085e-08,0.998999965244358,,,8.43287504459345,PRU,-0.148864752064131,0.588899916178445,0.150097523524388,-0.723195996471127,,,,,,,,,,,2006
0.00137945253040569,8.41077464272535e-08,1.52480559315026e-06,0.998998293317391,,,7.4286115125853,PSA,0.057713697066545,,,,,,,,,,,0.979593634948618,,,2006
0.000100802539083039,2.69009874344216e-12,1.85684633879928e-05,0.998658438805113,,,5.37266583942516,PTC,0.513948822475232,,-0.496876129928902,,,,,,,,,,,,2006
0.00144927305060286,8.6357224532945e-06,0.0384040521372382,0.942613732451959,,,15.2499188165082,PWR,,,0.119344602279148,,,,,,,,,,,,2006
-0.00131818362335139,1.53089403194663e-07,0.186804410241175,0.3394497860931,0.999782573250584,0.018919062998652,4.26622924769883,PXD,,,,,,,,,,,,,,,2006
-0.000393062499524714,7.11871569927859e-06,1.84804368174648e-07,0.937050552152156,,,25.8317847258733,QCOM,,,,,,0.0840005422620968,,,,,,,,,2006
-0.000890279871107917,6.4276822196599e-06,0.037105855096828,0.944026714087835,,,3.4298214282789,RCL,,,,,,,,,,,,,,,2006
0.000963296274868438,2.69799465004542e-07,0.000170591172142592,0.773573492305554,,,25.3099592684614,REG,-0.0078970520090149,,,,,-0.0411104898844955,,0.245688638834323,,,,,,,2006
0.000438179327646753,0.000350753612475577,0.226595563145912,0.370168637164817,,,7.05719497405369,REGN,,,,,,,,,,,,,,,2006
0.000392661746843839,3.18807985843467e-05,0.138456502749008,0.453508138725765,,,6.6622476185642,RF,,,,,,,,,,,,,,,2006
0.00106342809395159,1.12774478335375e-05,0.0389824453876905,0.922110020751273,,,9.36331547621022,RJF,-0.0455524275673063,-0.132203688459342,,,,,,,,,,,,,2006
0.000389313105810903,0.000235283941038232,0.128022273871686,0.0379966701594231,,,4.05101707626625,RL,-0.851085621611695,-0.907780984745878,0.924553969138417,0.952370256245935,2.03577588656641e-07,,,,,,,,,,2006
-0.000105065052829692,1.60667217830595e-12,0.0250949551910331,0.973193314061361,,,3.36843978865318,RMD,,,,,,,,,,,,,,,2006
0.00069295659896412,1.34225025874499e-06,0.000111428473599296,0.995625243017923,,,4.80350256142163,ROK,,,,,,,,,,,,,,,2006
0.000486404936725596,2.58202791950758e-05,0.0892737113256606,0.774179066816165,,,9.33592243164553,ROL,-0.130272158158512,-0.0362279819857047,,,,,,,,,,,,,2006
0.000611092979519028,3.63366945297041e-07,0.00146141191321389,0.996989728094006,,,4.58412077713846,ROP,,,,,,,,,,,,,,,2006
-0.000428589489528468,5.47732660864618e-07,3.64996846578823e-10,0.998999988381251,,,5.72281841247143,ROST,,,,,,,,,,,,,,,2006
0.000472778910039279,4.43642558076513e-08,0.0229394267914686,0.465311857067204,0.999463990922741,0.033467678274622,31.8000299654756,RSG,,,,,0.00427798325649593,,,,,,,,,,2006
0.000596746931999225,1.57949091749686e-06,0.023261131557831,0.967903188696642,,,3.4663192263543,RTX,0.92684376457329,,-0.878959103077851,-0.104622748077579,,,,,,,,,,,2006
-0.000392088749993646,3.25129481650894e-05,0.0912932568602942,0.761755645916081,,,3.77446136047941,RVTY,,,,,,,,,,,,,,,2006
0.00123625746773822,7.85180378130901e-06,0.0329146217045912,0.952694775197115,,,4.31954695374438,SBAC,,,0.00239337167059538,-0.176279161910492,,,,,,,,,,,2006
0.000201812661738455,1.31084563371602e-06,0.00681731014539205,0.989403886311073,,,3.78975981088554,SBUX,,,,,0.00455648917705814,-0.0604151937125145,,,,0.0528744278760893,,1.10415739166858,,,2006
0.000973585893085973,7.81282277388404e-11,7.66732160437348e-07,0.998998065479067,,,7.2265977708772,SCHW,0.0190453522038899,-0.0861949883109537,,,,,,,,,,,,,2006
0.000945186554427841,3.14613029593583e-14,2.27557455784877e-05,0.998906924459468,,,4.21084493926092,SEE,,,,,,,,,,,,,,,2006
0.00183807421688752,9.16653896962459e-15,0.0020086167015245,0.994543866477791,,,5.14290513112343,SHW,,,,,,,,,,,,,,,2006
0.000273627818533605,1.57483940819318e-07,7.12995205391072e-09,0.998999965272529,,,2.87803929173752,SJM,0.0311615822528818,,,,,,,,,,,,,,2006
0.000999086388151816,3.18997832795298e-05,0.0342789301596141,0.901411874680444,,,56.6588736061198,SLB,0.0615169144888403,,,,,,,,,,,,,,2006
8.43190370529764e-06,1.53962915827906e-06,0.0172241553152853,0.968271909714765,,,3.58472899388719,SNA,,,,,,,,,,,,,,,2006
0.00086188677196731,2.27570042445797e-15,7.6876816662844e-06,0.998938263302499,,,7.62677699751163,SNPS,,,,,,,,,,,,1.31326289452045,,,2006
0.000604752628946372,1.9423133113119e-06,0.0656099663654522,0.899154034723,,,18.3393481360355,SO,-0.167024902962869,,,,,,,,,,,,,,2006
0.00124699389427771,9.76703234056177e-05,0.129881370741429,0.172978524079914,,,59.999991355773,SPG,0.774523759826274,,-0.682274478457986,-0.189074414893225,,,,,,,,1.08058668072279,,,2006
0.00111553110199729,3.00204663270851e-06,0.0476821395940782,0.919146944093051,,,11.0079894110994,SRE,-0.688515002726755,,0.69991972077202,,,,,,,,,,,,2006
-1.85530402039641e-05,1.95329506136987e-08,1.59837705673387e-07,0.998999776327825,,,23.383685913816,STE,,,,,,,,,,,,,,,2006
0.00228398164322878,4.46885802803661e-07,2.27554716785931e-09,0.998999979003214,,,11.6172826992478,STLD,,,,,,,,,,,,1.11689432782885,,,2006
0.000385606212996731,1.93257133366388e-06,0.0208368457806432,0.965579150715799,,,3.97081884946369,STT,-0.0469034012253655,-0.0831215909410856,,,,,,,,,,,,,2006
0.00113103304421935,9.92972734878674e-15,0.00725267951777059,0.990754927372735,,,14.2362744860413,STX,0.205333306796811,0.482525703141647,-0.0472131756659568,-0.665612150254388,,,,,,,,,,,2006
0.000921057798549609,8.92096424590629e-14,0.0184102991136738,0.972012954618713,,,4.1990065357238,STZ,,,-0.0896551370769762,,0.0038364795085698,,,,,,,,,,2006
0.00078771342698192,2.26696060011274e-06,1.29776921443765e-06,0.991813229963983,,,3.31647294786648,SWK,,,,,,,,,,,,,,,2006
