mu,omega,alpha1,beta1,shape,tick,gamma1,ar1,ar2,ar3,alpha2,skew,beta2,gamma2,ma1,ma2,eta11,eta21,ma3,ar4,ma4,ar5,label
-0.00202534665916197,7.35577299416847e-11,0.00273200163839614,0.023478133646893,4.17743091443865,SWKS,,,,,,,0.970015666518136,,,,,,,,,,2005
0.000732481007619122,2.78296418890373e-07,0.0208748727578681,0.396762623290539,4.41352646473077,SYK,0.13487630514861,,,,0.0199905375612131,1.07268991696961,0.551747383994044,-0.132641155969501,,,,,,,,,2005
-0.000712445262037221,1.23538854378892e-07,7.78704219047345e-09,0.998999955923617,5.66747566013742,SYY,,-0.046628205255723,,,7.40295399936077e-09,1.1097198262678,,,,,,,,,,,2005
-1.87373899226384e-05,4.58482028419387e-08,1.04571327119665e-05,0.998967610879034,9.6182699011602,T,,,,,,,,,,,,,,,,,2005
0.000127812449760838,6.89361420572625e-13,4.92606455888016e-05,0.993792594376491,4.88072121362602,TAP,,,,,,,,,,,,,,,,,2005
-0.000815065971596293,3.41914007259912e-07,1.54057479798747e-08,0.998999707920916,5.30045212409772,TDY,,,,,,,,,-0.153860616205726,,,,,,,,2005
0.000763111183027976,9.45000340421326e-08,8.34943672488545e-09,0.998999979776617,5.05768046452598,TECH,,0.824000951765575,,,,,,,-0.783958534894081,,,,,,,,2005
-0.00133277097704999,1.37601317438444e-07,2.50886392167556e-09,0.99899981890039,7.09334251092919,TER,,,,,,,,,,,,,,,,,2005
-0.000139597456159518,1.55383638012152e-06,2.38588171902463e-06,0.938569055297302,27.8480301307785,TFC,-0.0137747986136177,,,,2.6544081821418e-06,,,0.120830191949267,,,,,,,,,2005
0.000895238069355571,2.15957298511506e-07,5.06856623353701e-08,0.998999936071442,9.27474872676215,TFX,,-0.113626793234164,,,,,,,,,,,,,,,2005
0.000518459830937177,2.91748515638693e-07,2.71191104149992e-08,0.998999753222669,5.03262907573803,TGT,,-1.40303995690076,-0.732695281143995,,,,,,1.3741832707377,0.626218448068759,,,,,,,2005
-0.000565542566298442,6.91451653331822e-06,0.0290666093312148,0.919007515218407,8.80221917409916,TJX,,,,,,,,,,,,,,,,,2005
-0.000202233711136233,4.04718501706801e-07,2.04972379909198e-09,0.999999933507075,3.77898909900624,TMO,0.289263227491311,-0.1894338871181,-0.709560651039354,,3.71302250691805e-09,,,-0.292286643302866,0.231482581198552,0.607836256926423,,,-0.0203542991592437,,,,2005
0.000192766686361653,6.32602515211537e-06,3.21501446451476e-07,0.960087988572938,59.996240487497,TPR,0.085587033427902,,,,2.71798471703739e-07,0.981801041760555,,-0.0344935194877683,,,,,,,,,2005
0.000583682349291309,2.22152476697322e-12,2.85873351256877e-05,0.998350438365329,3.70901317590809,TRMB,,,,,,,,,,,,,,,,,2005
0.000805031695825661,4.70820433881189e-08,8.82497538022197e-08,0.9989998260261,10.2514872025926,TROW,,-0.0902633842485288,0.0544154415436845,,,,,,,,,,,,,,2005
0.000701115256849961,1.08359283691277e-07,6.9448067717795e-07,0.998998480279776,15.4108985556542,TRV,,,,,,,,,,,,,,,,,2005
0.000494847374205546,1.42361105345264e-05,3.57792646355233e-08,0.96375684810914,5.39413789361459,TSCO,,,,,1.91517060684162e-08,,,,,,,,,,,,2005
0.000376663244848893,9.21171659610835e-05,0.297342087151386,0.218851064429836,4.52744213091747,TSN,,,,,,,,,,,,,,,,,2005
0.000186350744310998,7.01269245864718e-08,3.07782009458339e-08,0.998999967688627,10.4896851269204,TT,,,,,,,,,,,,,,,,,2005
-0.0010274730649529,5.41977862652975e-07,1.14048207150317e-08,0.998999746641411,3.8694273167458,TTWO,,,,,,,,,,,,,,,,,2005
0.000924632833681546,1.43643040216793e-05,0.0221340841287244,0.932304853708924,5.56991726103316,TXN,,,,,,,,,,,,,,,,,2005
0.000155470563023534,1.45413423664342e-05,0.0441014683981374,0.855712559843146,6.99505223803661,TXT,,-0.0922847470998873,0.0417882843934132,,5.05602708857064e-07,,,,,,,,,,,,2005
0.00141705756924237,1.09679543466129e-12,2.14899260284451e-05,0.996610503245866,4.07136324283393,TYL,,,,,,,,,,,,,,,,,2005
0.000863055419537275,3.21739016208948e-05,0.157825025278115,0.610905541880991,6.37581198346759,UDR,,0.130048221235343,-0.0371125055095712,-0.0376718266423347,,,,,,,,,,,,,2005
-2.17099026506833e-05,2.88724578041866e-07,2.34765708505849e-05,0.999994497853429,4.33205791875336,UHS,-0.00514733775258426,,,,,,,,0.192623658287167,,,,,,,,2005
0.00128030532633128,2.33553814415866e-07,4.88888949406313e-08,0.998999883409753,10.5300132618008,UNH,,,,,,,,,,,,,,,,,2005
0.000345235162028738,6.5769020277849e-06,0.0238478640765906,0.939687654380619,4.37840522092779,UNP,,,,,,,,,,,,,,,,,2005
-0.00090282540534036,2.78245388618667e-07,8.12279702595012e-09,0.998999942045435,3.49053796744009,UPS,,,,,,,,,,,,,,,,,2005
-0.000726685784668512,5.09032116779847e-06,0.00904720481609371,0.979568169936008,3.27660257102502,URI,,,,,,,,,,,,,,,,,2005
-0.000242492389133315,7.48413473107958e-08,7.0285614766446e-09,0.998999982808279,9.70397571097801,USB,,,,,,,,,,,,,,,,,2005
0.000275129023732381,4.38972320370761e-05,0.317218180038913,0.405804929513889,5.12199162997013,VFC,,,,,,,,,,,,,,,,,2005
0.00341303722315614,5.86370570456631e-07,2.24089592016697e-08,0.998999744737737,14.2288959117082,VLO,,0.0694291267675086,,,,,,,,,,,,,,,2005
0.000548063657185393,1.74154287596902e-06,0.023539617638747,0.975460282313357,3.58934471670072,VMC,,-0.0865276261474311,,,,,,,,,,,,,,,2005
-0.00514777185407637,7.09540230522452e-09,0.0107900127734666,0.961284428852745,3.8064352915773,VRSN,0.125144811196123,0.982513920010677,,,0.000165834965520346,,0.0138192536126169,-0.11304206114724,-0.736784993737756,-0.301721972577249,,,,,,,2005
0.00204391411534198,1.77261765560449e-11,2.13194777242947e-06,0.998985460224038,5.78593897901048,VRTX,,0.044271882341511,,,,,,,,,,,,,,,2005
0.00142113348194013,0.000139405934137187,0.220625578805777,1.0594185430588e-08,5.0535688270372,VTR,,0.565995897769585,,,,,1.0196373023837e-13,,-0.495641945278929,-0.171075285514007,,,,,,,2005
-0.00118033640102579,6.57531770167375e-06,6.69280215076995e-08,0.766684824669183,5.98192027322542,VZ,,,,,0.154720189128693,,,,,,,,,,,,2005
0.000959747313590236,1.47901967156475e-07,5.00212005643037e-09,0.998999992599165,6.75005421597694,WAB,,0.865241412957136,,,,,,,-0.955903927485362,-0.0955327637274033,,,0.0827572187623242,,0.0617474665364059,,2005
-0.000297386898818913,2.60291076921286e-05,0.00461077099370835,0.897428670974093,3.11284129662409,WAT,,,,,,,,,,,,,,,,,2005
0.000120896232199632,1.03998563587004e-07,1.98228703136521e-08,0.998999937392202,7.14028426283705,WBA,,-0.114071917683093,,,,,,,,,,,,,,,2005
0.00099831469676853,8.45568298679476e-06,2.13850346460337e-06,0.987855340370263,3.35654393367598,WDC,,,,,1.5117093087664e-06,,,,,,,,,,,,2005
0.000882225940192272,5.00330813811268e-06,0.0450140087739729,0.898512311255349,10.5781442030121,WEC,,,,,,,,,,,,,,,,,2005
0.00046284010281474,2.22436313256681e-05,0.108178041314707,0.731665427702826,6.82009724802756,WELL,,-0.466641116247695,,,,,,,0.450618913396466,,,,,,,,2005
5.07063375650293e-05,1.28927192116455e-07,0.0285522394978973,0.697531845443595,21.8302472344307,WFC,,,,,,1.27194064418213,,,,,0.997830268993667,0.00363078983680847,,,,,2005
0.000710772962602184,3.35387534342573e-07,0.00240603508260257,0.990723142312291,6.5735223719195,WHR,0.219416702743396,,,,0.00018597380833472,1.15529246309684,0.0256150112805754,-0.26382724839788,,,,,,,,,2005
-0.000458518129567712,4.8711954672205e-08,0.353144262347689,0.0355430227902432,3.19462624085177,WM,,1.13080565433088,-0.489778739971242,,0.00864786754801557,,0.192814250479467,,-1.20353674086962,0.597266600592715,0.999705108691416,0.00203977159457999,0.0623119022517143,,-0.0905463874861586,,2005
0.00192330619864074,2.33479534156285e-05,0.0569108551493063,0.888546893256031,23.981148209032,WMB,,-0.0317586011844901,,,,,,,,,,,,,,,2005
-0.000580731864581808,1.76293554506482e-07,1.74696603767379e-08,0.998999980032801,5.53772791750345,WMT,,,,,,,,,,,,,,,,,2005
0.000859325718881249,4.42526616473283e-07,1.07862179495281e-08,0.998999959392665,4.00947065967272,WRB,,,,,1.32718184529967e-10,,,,,,,,,,,,2005
-0.000126819760093093,4.01422827654783e-05,0.048904685417076,0.834339517336059,3.39112047966887,WST,,,,,,,,,-0.137891003936265,,,,,,,,2005
0.000216393357121679,9.77678671056889e-08,0.00898901754896569,0.13690844972217,6.59050968289585,WY,,,,,0.144444359494765,1.02830278643388,,,,,0.999313644555952,0.00471736140539035,,,,,2005
-0.00113104130616732,4.16889464199504e-05,0.0915965680042299,0.838779178715181,35.1990712435863,WYNN,,,,,,,,,,,,,,,,,2005
0.000347023169431101,8.62627783711214e-08,1.00137853475383e-07,0.998999723133275,21.3843280723518,XEL,,,,,7.61062303874766e-08,,,,,,,,,,,,2005
0.000690907141001142,1.48105355470184e-07,6.30307037419267e-10,0.998999986715113,17.6338151320793,XOM,,,,,,,,,,,,,,,,,2005
-0.0011374480608568,3.43735669129288e-05,0.0782868233042749,0.658354233632671,3.78854142996794,XRAY,,,,,,,,,,,,,,,,,2005
-0.000333618673660099,3.56677404636551e-07,4.29174665834561e-06,0.998988077281973,4.44151801261485,YUM,,,,,,,,,,,,,,,,,2005
-0.000320705279534701,6.06215201863554e-07,1.83441823314552e-09,0.998999967171381,3.21503349605966,ZBH,,,,,,,,,,,,,,,,,2005
-0.00133118475933135,2.42665606743023e-12,2.20792089798027e-05,0.997711287919667,3.59237859030833,ZBRA,,,,,,,,,,,,,,,,,2005
0.000477127760398052,2.06161859199444e-13,0.000797178963398492,0.997755046464007,7.7223911174207,ZION,,0.945186371543046,,,,,,,-0.999702074775268,,,,,,,,2005
