mu,omega,alpha1,beta1,shape,tick,ar1,ar2,ar3,ar4,ar5,ar6,ma1,ma2,ma3,ma4,ma5,skew,beta2,gamma1,alpha2,gamma2,eta11,eta21,ar7,ar8,ar9
0.00042074144259737,1.40636055808463e-05,0.144592450852993,0.845579443557016,6.84333693190321,FLS,-1.16216049066777,-0.793117527552195,,,,,1.18697399787542,0.874311436456051,,,,0.82918563878522,,,,,,,,,
0.00125350720069534,2.86240774637045e-05,0.165517737591917,0.781896841147277,3.99150571306361,FMC,-1.89033932587754,-1.00342497185773,,,,,1.887430612721,0.989677283354818,-0.0128189082250795,,,,,,,,,,,,
0.000242604678019712,5.79326677009522e-06,0.0937768432338311,0.85035988396743,3.84277921704422,FRT,-1.13239556547713,-0.985805637857226,,,,,1.12191241509616,0.995685356076993,,,,,,0.109726353186804,,,,,,,
6.38892236850842e-06,4.9629280006621e-06,0.115023324992234,0.871601474122619,9.15095206274696,GD,-0.418340377310554,1.0257977416547,-0.33059328575714,-0.921389371743583,,,0.394527008480582,-1.09776614381294,0.287973994592618,0.910922447868872,,0.805321560668817,,,,,,,,,
0.00109005078859872,4.5399365550272e-05,0.0238600207069947,9.36951239634624e-09,5.02884446728244,GE,-0.0267365931947384,,,,,,,,,,,1.18013640202293,0.799244516682524,0.325095667461164,,,,,,,
-0.00051153850413142,5.46668115409238e-06,0.0646253458927508,0.916543204613623,6.21880783129834,GILD,-0.851722144749726,-0.140094235742716,-0.0109641931669734,-0.050102334906497,-0.15611043865007,-0.169675255406963,0.723020252272305,,,,,,,,,,,,,,
0.000503499660197081,2.22835447414081e-05,0.141088074716906,0.747471454943292,5.06460535941989,GIS,-0.49180882773553,0.451872765527242,-0.104118320447956,-0.110885876528848,,,0.431116944424676,-0.470326798302356,,,,0.846014344615824,,,,,,,,,
0.000503738240546432,3.6192674239088e-06,0.0486881924357539,0.858551352846897,6.63106946130014,GL,-1.64589892078864,-0.748417631517411,,,,,1.58832099032438,0.68230366275852,-0.0670265380280409,-0.0582707663255433,,0.786187470388521,,0.186026392123301,,,,,,,
0.000703327953309828,1.12709673714258e-05,5.08755838977866e-11,0.906146372712749,3.89889178036314,GLW,-0.28916649658612,0.115047314819219,,,,,0.211344703574529,-0.117464039461932,,,,,,0.153994874358233,,,,,,,
0.00125974516431407,1.02782662739521e-05,0.184501595511667,0.800577574960654,4.32214227539319,GPC,-1.52347663149537,-0.975971011412587,-0.094017200691914,-0.0603409580038483,,,1.55236057660984,0.982818661962197,,,,,,0.0537768794758869,1.22988860433661e-06,-0.0307400555337221,,,,,
-0.000706596712762596,3.92244573570029e-05,0.158322789348708,0.840676771726918,3.75085613368047,GPS,,,,,,,,,,,,,,,,,,,,,
0.000861638223094355,1.561751186007e-05,0.0302163096646916,0.856461811007933,5.05621508836714,GS,-0.0894664919812916,0.062298276592366,,,,,,,,,,,,0.166210392773469,,,,,,,
0.000932281050738889,1.29046407267925e-05,0.0995622206394673,0.866431087271948,5.35908841453837,GWW,-2.54153158577758,-2.22985604383944,-0.661602405970429,,,,2.52496596182831,2.17208781286968,0.606194987340862,-0.0176045981159139,,,,,,,,,,,
-0.000836187520387709,1.99226746368324e-05,0.0330352358192797,0.909744216346209,4.11342426986479,HAL,,,,,,,0.0163689429081264,0.0111768688048556,,,,,,0.100752944469126,,,,,,,
0.00126263214970805,2.94555962366126e-05,0.141828702730233,0.857134875592664,2.6790634396648,HAS,,,,,,,,,,,,,,,,,,,,,
-0.000700433196857677,8.96897705682156e-06,0.0328687491229115,0.829224549136127,10.3906001238221,HBAN,-0.625570607463966,-0.545223287721989,-0.936669549119187,-0.0291490062236426,,,0.579520248669684,0.599302984190631,1.05283533289859,,,0.889907446644256,,0.284757980130248,,,,,,,
0.00154699700300873,1.35239076994558e-05,0.138203459090713,0.807922442656032,4.73176805575809,HD,,,,,,,0.00663613232692011,-0.00167545096122255,,,,,,,,,,,,,
0.00084126040499055,1.90904857844491e-05,0.0566911571753736,0.925870477889897,4.61938469751756,HES,,,,,,,,,,,,,,,,,,,,,
-0.00125719406150549,1.17393681603497e-05,0.0252132096434923,0.905888009458805,8.20526651115559,HFC,-1.15079809440771,-0.889867941019833,,,,,1.1253447067134,0.919131446600869,,,,,,0.122178574685157,,,,,,,
0.000627396864255632,1.04201952692814e-06,0.299668774455749,0.43815425792149,6.31933619623756,HIG,,,,,,,-0.0884864917531608,-0.0114425106937774,-0.0731225884235362,,,0.84003969247763,,,,,0.995030428431117,0.034235386657744,,,
0.00105677662611416,1.21894624101923e-05,0.151602896658964,0.834817091976407,3.95669312594778,HOLX,-0.30734098183374,,,,,,0.29687083135451,0.0391542161709082,,,,,,,,,,,,,
0.00145413610733567,6.12213664010158e-06,0.146135185506481,0.847508056057018,5.00650711611931,HON,-1.09533977378346,-0.190873177047977,,,,,1.02546199752613,0.166373852626153,-0.0501791873363435,-0.0951994795515406,0.0438155645520893,,,,,,,,,,
0.00137972012753308,1.99025032132503e-05,0.155551665074063,0.84344109125072,3.11803411604711,HPQ,-1.51589186828263,-0.910235768261311,,,,,1.46644744690889,0.860275069561277,-0.0345880537357179,,,0.875698660671643,,,,,,,,,
0.000592826217150756,2.37140447671462e-05,0.182566956162373,0.711049549808755,4.31178396906099,HRL,-1.06853644077345,-0.0907556337650101,-0.0515398072612531,-0.0494210180798435,,,0.971110480720906,,,,,,,,,,,,,,
0.000697272978909688,4.58539857693934e-05,0.212759952653352,0.716518657929414,4.00434800042501,HSIC,,,,,,,,,,,,,,,,,,,,,
-0.000173419796685478,4.1175213471783e-06,0.0138121315493161,0.913341027020819,5.40497591484655,HST,0.211358140788705,0.22295001697325,,,,,-0.152204441710369,-0.235709141778831,-0.128942477881929,,,,,0.143693584529633,,,,,,,
0.000960045350243112,1.77393171995218e-05,0.0359560705198564,0.751422073347805,4.25048025544685,HSY,-0.190557210036553,,,,,,0.15078497174844,0.0732098563539537,,,,,,0.271198722210542,,,,,,,
0.000591270160217754,2.65191895457783e-05,5.86129097577808e-08,0.849505455783031,4.71242547031166,HUM,-0.0787164674787485,0.00688578565651227,,,,,,,,,,,,0.218014884918889,,,,,,,
0.00256620589478242,1.82363888410478e-05,0.198975750399971,0.800023698961947,4.664620758667,HWM,0.200750120531306,,,,,,-0.157263269840843,-0.0182741961758852,-0.103790348637633,,,,,,,,,,,,
0.00090646665348315,6.30518601577519e-06,0.11798583913681,0.879753124567982,3.47864620965687,IBM,-1.49526366444041,-0.70497558065446,,,,,1.40243228373944,0.613719269431799,-0.0101766875249767,,,,,,,,,,,,
0.00250883709579529,7.87391344231544e-05,0.335158269623422,0.521428370506672,4.6840463805453,IDXX,-0.165368709037836,0.0959729103462138,-0.708453331988393,-0.0855776052752451,-0.127885559061649,-0.0654476733751465,0.0521451779697471,-0.207015537929242,0.787032371067324,,,,,,,,,,,,
0.000631088102356847,1.34542151168404e-05,0.00713697928892185,0.850646052173011,7.36950912311182,IEX,-1.55722858214565,-0.803326059199207,,,,,1.48965385954865,0.711472624541093,-0.0140241456944517,,,0.842527971706829,,0.163440411545744,,,,,,,
0.000456268236726022,4.31265914704804e-05,0.202730037910038,0.739085587984203,3.39681547155807,IFF,-0.455999016349979,0.0406940001384614,-0.0576120993051709,-0.103745392269273,,,0.447590151525356,,,,,,,,,,,,,,
0.0002682959325336,2.26744736471233e-05,0.0666131434114362,0.891327814812935,6.1361537634645,INCY,1.58401890297181,-1.00584384206734,,,,,-1.6389705094816,1.12091007380272,-0.103423825735713,0.0317313713109898,,,,,,,,,,,
0.00187279083568395,0.000132189060688827,0.368721007724734,0.461660544266512,3.4036014142155,INTC,-1.6839476146398,-0.995259527907018,-0.0664431189704515,0.057459932714425,0.023931108876391,-0.0301404561208844,1.57069801484062,0.824731644738287,,,,,,,,,,,,,
0.00106968968220038,2.19959850231244e-05,3.34144312744745e-12,0.828245025183379,6.08169909999433,INTU,-0.619161010288253,0.532403573675015,-0.459241256517417,-0.762229099047243,,,0.564688693122258,-0.537568320965035,0.507445306309031,0.654884718606046,-0.0832729381826651,0.812146120906243,,0.232848976421013,,,,,,,
-0.000312970332817573,6.48453100848669e-06,0.0387411826445506,0.879119069293333,12.7031320914762,IP,-1.92609828942588,-0.964112391750268,,,,,1.98159361685258,1.01454686904555,,,,0.865012534875516,,0.15108747482455,,,,,,,
0.00080625997204608,6.07243666915597e-06,0.114496471059513,0.884503492823174,4.54982236186388,IPG,-1.71002113904325,-0.993192516873797,,,,,1.71557953759778,1.00175720544518,,,,,,,,,,,,,
0.000975762248739825,1.15739922661133e-05,0.131281188153128,0.867718463205958,3.23616093586937,IRM,,,,,,,-0.0111949874698485,0.0700936372412747,0.00260820801027949,,,,,,,,,,,,
0.00184738116319469,3.19074054434523e-05,0.277746842318518,0.721249212641902,3.03668237947544,IT,,,,,,,-0.0511229730439944,-0.0882237168391435,,,,,,,,,,,,,
0.000685048564379761,7.73371804359338e-06,8.87016615843406e-07,0.887521688225827,6.44828540509123,ITW,-1.5765499981963,-0.961965596789857,,,,,1.54854439463487,0.954400913125271,,,,,,0.188123287216934,,,,,,,
0.000414507532679818,1.33782897930666e-05,0.123241265666308,0.867466002320603,6.48718076723936,IVZ,-1.74751368620313,-0.758708786579697,,,,,1.67687752063757,0.681636140870665,,,,0.890463386643209,,,,,,,,,
0.00181991715986695,1.86970994749596e-05,0.178370807921085,0.780455684328985,4.98956213604181,J,-0.91191795155943,-0.0339847836318119,,,,,0.906494525343876,,,,,,,,,,,,,,
0.000953199012717484,1.6077510694826e-05,0.120466699641073,0.845288871062632,4.66324616537886,JBHT,-0.589446668111804,-0.939797246551291,,,,,0.610515768033726,0.98363655643533,,,,,,,,,,,,,
0.00138124689599518,7.53692827209562e-06,0.127136934435279,0.850899309312069,5.84962442788527,JCI,-0.132440306760547,-0.0298366334372947,-0.0816596104557165,,,,,,,,,,,,,,,,,,
0.000478964191797885,8.23296306652532e-06,0.154577236002384,0.832669908588892,4.40485196602858,JKHY,,,,,,,,,,,,0.817391577797365,,,,,,,,,
0.00091510151539472,8.19653274718966e-06,0.135997480106284,0.815836785683768,4.74409278531553,JNJ,-1.59320944472572,-0.648995390220154,,,,,1.53675006573372,0.569539320883761,,,,,,,,,,,,,
-0.000201482394953113,1.52095879808332e-05,0.0953912293077816,0.86450402468282,4.56891802437721,JNPR,,,,,,,,,,,,0.872645206823617,,,,,,,,,
0.000611212068860539,6.96570672050104e-06,0.0145957840495553,0.858103351310269,5.68526137195189,JPM,-1.3322189017594,-0.684072795063839,,,,,1.2513038670635,0.634917967194654,,,,,,0.252601729252219,,,,,,,
-0.000100273535636057,1.09581531121392e-05,0.0847696214938644,0.910909567205141,2.70668303718867,K,0.609207344566873,0.00472903687769867,-0.0503150501237348,,,,-0.679902497518497,,,,,0.83560484846664,,,,,,,,,
0.000911951549612516,1.85023946999303e-05,0.209092405122999,0.781777640064376,6.63771452319704,KEY,-0.084087110469566,0.906809411824528,,,,,0.0563080966491881,-0.970501726062491,,,,0.888586275191912,,,,,,,,,
0.000257986361168829,6.32904063149847e-06,0.0154845543871174,0.886900169634608,4.92238206475166,KIM,-0.653792243596454,-0.718908635466022,,,,,0.688130745183134,0.815497770147978,,,,,,0.193230124464214,,,,,,,
0.00296738887129661,5.43562670763816e-05,0.254248373000183,0.688349135898635,5.13264152470762,KLAC,-1.40729966496032,-0.438995308744168,,,,,1.31010668209749,0.316214799726122,,,,,,,,,,,,,
0.000852670848487802,1.54026654914923e-05,0.206021810050114,0.726094747069693,4.6383229323339,KMB,-1.43556726454538,-1.00314730283904,0.0315369944841028,0.140387152559176,0.0226567250187504,0.027862464320863,1.33292790241148,0.98129035743001,,,,,,,,,,,,,
0.00189319821721322,1.89482885203297e-05,0.126887559040698,0.844953317051835,4.76903024679966,KMX,,,,,,,-0.0225220278558191,-0.0576231876594966,,,,,,,,,,,,,
0.00110429820443363,6.14865777896531e-06,0.145530962454835,0.85057869339429,3.34560515478325,KO,-0.702815927760838,0.144856844292776,,,,,0.619909160169218,-0.216789857170152,-0.0992106541644788,-0.188568454445626,,,,,,,,,,,
0.000848066763981928,6.97316971126068e-05,0.209592582848276,0.649645676273835,3.33707446687364,KR,,,,,,,,,,,,,,,,,,,,,
0.00185532699659921,2.37570941908593e-05,0.130832603772894,0.818754586788961,3.53226126068559,KSU,-0.833178451455557,1.02318320053019,0.721690596580766,-0.197391503351422,,,0.832722111516054,-1.12711886054832,-0.806565233494694,0.200921451018156,,,,,,,,,,,
0.00124797391678995,1.16782733724955e-05,0.245933413601793,0.753066527444153,4.67757207585274,L,-0.0900776959874692,,,,,,,,,,,,,,,,,,,,
-0.000963696403864642,3.54959795687691e-05,0.0105787891757569,0.916891929568072,3.63136967987365,LB,,,,,,,,,,,,,,0.386789935328255,1.76998690557549e-08,-0.243731428363814,,,,,
-0.00114328737933321,7.71933517954008e-06,0.00168862390416504,0.9047011869105,4.61437356687151,LEG,-1.46938825458068,-0.856330115874418,,,,,1.49722432593194,0.921370417071347,0.0529097237124551,,,0.812859387747264,,0.203003850518852,,,,,,,
0.0012350334251097,1.22238069183809e-05,0.0107897908806998,0.882813475553687,12.5789618268426,LEN,-1.36220038651044,-0.92865631202873,,,,,1.28310650535637,0.872431893838029,-0.0168477898787603,,,,,0.181829116939337,,,,,,,
0.00120334553942765,1.33385589730348e-05,0.152615465565653,0.813648380481693,5.22526638493998,LH,,,,,,,-0.0642118355020614,0.00951402412404421,,,,,,,,,,,,,
0.000801907257882883,1.13864463480583e-05,1.042078358325e-07,0.891998704213465,4.27959421488029,LHX,-0.857330017455984,-0.0893692554737007,-0.0786440801871284,-0.0843642779495414,,,0.778229322202275,,,,,,,0.164004457498934,,,,,,,
0.000911835571290516,4.64655066658402e-05,0.179718961116735,0.707708279421182,3.54476968013472,LLY,,,,,,,-0.0406535771737403,,,,,,,,,,,,,,
0.000668969441975773,7.15885907050438e-06,6.0039745554597e-11,0.872895531077571,5.28104794180541,LMT,-0.253812679277863,0.457931686619848,0.375933699041391,,,,0.150296985976265,-0.528019284839418,-0.423321293119733,0.0589874179821046,0.137476819864222,,,0.201013241526152,,,,,,,
-0.000309466815699986,9.28531922602349e-06,0.0298410243348052,0.876610460362141,4.43726829435824,LNC,-0.0341887240437569,0.0166845479599795,,,,,,,,,,0.845505681258005,,0.199961873308649,,,,,,,
0.00113062853874925,4.53050412089125e-06,0.126211078053704,0.850076141686123,7.58732948957833,LNT,-0.730246372146022,-0.0141265010156866,-0.0894140109163537,-0.116709075726641,,,0.752296562119525,,,,,,,,,,,,,,
0.00185249099996397,2.90382795253298e-05,0.17962946565927,0.764881420345227,3.91932840262313,LOW,,,,,,,0.0233008090867369,0.0129565954836384,,,,,,,,,,,,,
0.00214658969534975,2.37054719728851e-05,4.38337807919175e-12,0.861599004246289,6.23297636308582,LRCX,-0.459108358650993,0.343269717338679,-0.51207244305049,-0.996464049723676,,,0.369747219732622,-0.348456081786543,0.548517790457408,0.980354766145212,-0.0446422754461609,,,0.239904974124577,,,,,,,
-0.00047499184927221,5.10646413389902e-05,0.104828767551541,0.833126940514138,4.79999574112962,LUMN,,,,,,,-0.098852663514399,,,,,,,,,,,,,,
0.00149959776556922,5.04541550831711e-06,0.171511592546557,0.823065280097205,5.782614556625,MAA,,,,,,,-0.0533610123884283,-0.0512477535417077,-0.00790724394004512,-0.148428989891747,,,,,,,,,,,
0.00136131469133854,4.44586684614072e-06,0.00786099485365754,0.915795943463944,7.2516948346518,MAR,0.14658259582211,0.0543774182246102,-0.0871674077631531,,,,-0.103287232285118,,,,,,,0.415650999099861,0.0160432979398712,-0.303443523858597,,,,,
0.00139343804900562,1.16411416063959e-05,0.00706371946332082,0.87473977794789,4.36698846116117,MAS,-0.88432049228541,,,,,,0.915204936208848,,,,,,,0.189251764237681,,,,,,,
0.00113585293239403,9.3553311482063e-06,0.152750994051689,0.801410322808468,4.58178369556135,MCD,-0.839118020790631,,,,,,0.767412922291102,-0.15034280032675,-0.0162834201578412,,,,,,,,,,,,
0.0011182384641719,1.99756392442683e-05,3.28872884644087e-08,0.891365586066602,6.81420896371693,MCHP,-0.741555607439736,-0.0776203299497586,-0.0141526503030693,-0.0141246349535144,-0.029952761372529,-0.0858811651950786,0.680479924573778,,,,,,,0.169633047437762,,,,,,,
0.00123386260703351,5.4840048227183e-05,0.17876792275536,0.717581110028265,5.8143983775,MCK,-1.36383454381347,-0.830881687834335,,,,,1.38521219058844,0.921130514457203,0.0975906407997592,0.094934714150867,,,,,,,,,,,
0.00242853812016639,1.24360783397798e-05,0.176394476571048,0.794904380915483,5.57401658282208,MCO,-1.84751931698573,-0.978535353775398,,,,,1.7784989720969,0.870932774637807,-0.0499117379485671,,,,,,,,,,,,
0.00138399664774743,7.3658721253287e-06,0.13639601804975,0.839197239738784,5.05095334100978,MDT,-1.39838108824385,-0.621733889015443,0.0598493978470198,,,,1.39729970439707,0.654155753650798,,,,,,,,,,,,,
0.00160369783384452,2.81130095960404e-06,0.149850864012296,0.702933479981533,4.24493961986242,MGM,-1.4066803712757,-0.927616183869244,,,,,1.45635921814801,0.983666897844286,-0.0016144251426452,,,,,,,,0.997390751141638,0.0657080158739796,,,
0.00105415536610706,2.39500987850408e-05,0.13961357358302,0.857506179266949,3.64202399547312,MHK,,,,,,,0.0412360695683225,-0.0346630509532995,-0.0690492450213721,-0.0142595828298427,,,,,,,,,,,
0.00156638229686608,0.000162570127134211,0.421724003065093,0.0456537895620625,2.73887372266081,MKC,,,,,,,,,,,,,,,0.489093773178025,,,,,,
0.00116349976109276,3.877578161251e-06,0.00599938274731388,0.933631890286212,4.21659334226097,MLM,-1.02781077091936,-1.01876178969879,-0.0598943935899979,,,,0.987316317494838,0.984680556106174,,,,,,0.116391705159246,,,,,,,
0.000562335187189428,4.79382554450171e-06,0.0133723049994318,0.876311600455756,5.11915919132474,MMC,-1.33170690210943,-0.388985637042549,-0.0360273971614132,-0.107829751160693,-0.136089051229287,-0.0596921810056834,1.35520667180263,0.37262096246716,,,,0.812403580245187,,0.179253237776045,,,,,,,
0.000732072889069508,1.67977970561346e-05,0.106445675255033,0.856012791389438,3.72793404074492,MMM,-0.00445199502061005,0.00206661481830981,-0.0580466334281944,,,,,,,,,,,,,,,,,,
0.00170778662329524,1.0561851142632e-05,0.0404632142348301,0.848497059096804,3.66985072371304,MNST,-1.74722219428942,-0.832629081511049,,,,,1.71694958312366,0.776277871635494,,,,,,0.197674716191953,,,,,,,
-0.000403356448628729,1.16803925198734e-05,0.0927790308707932,0.876461111583648,5.33103079269148,MO,,,,,,,,,,,,0.777322412976601,,,,,,,,,
-0.000202222507131396,4.80525793118079e-05,0.143325432634339,0.831186521963316,4.64436368028595,MOS,,,,,,,,,,,,,,,,,,,,,
0.000587421376591416,7.03172785291013e-06,0.00585252712001427,0.874677055337789,4.52044796536732,MRK,-1.62060587342091,-0.67555644764363,,,,,1.55824037439598,0.623410551149246,0.0356122656766711,,,,,0.17359323357524,,,,,,,
-0.00114266713891282,4.28753262181233e-05,0.0897270475479975,0.884649399006737,4.54165867674545,MRO,,,,,,,,,,,,,,,,,,,,,
0.00117026866903743,1.12389943746592e-05,0.0423004553508485,0.872268967175948,5.32343364881211,MS,-1.61948181467155,-0.793451391640062,,,,,1.53921980636168,0.725731402204474,,,,,,0.136665470985098,,,,,,,
0.00215177596800318,8.93618198566431e-06,0.18788243543554,0.79941603306171,6.21622656630269,MSFT,-0.0682783411207884,0.538808726993784,,,,,-0.0976913754059782,-0.623949701271291,0.0870618037375629,-0.0835749785100005,,,,,,,,,,,
0.00147403307478165,2.02278225054051e-05,0.208792747685087,0.759316285312557,4.2735299146395,MSI,-0.822305658847231,-0.885279792952175,,,,,0.745006014362246,0.869691685626519,,,,,,,,,,,,,
0.000110799587247607,5.95196953139216e-06,2.67659186621092e-08,0.886918998596813,5.31464174737656,MTB,-0.404047393954637,-0.0149351848822992,-0.0539811242918162,-0.0947929300581857,,,0.371418515398074,,,,,,,0.224161925026581,,,,,,,
0.00184120038932277,2.18223574730937e-05,0.159045911712389,0.77424685692142,7.56018084333653,MTD,0.543250911197018,0.407592879006477,-0.571462561710937,-0.253783054237089,,,-0.709873997464312,-0.261235752704594,0.559408554205188,0.257418060925115,,0.861576925229961,,,,,,,,,
0.00160436144314435,3.41727544552797e-05,1.07516496542349e-08,0.909262236040172,6.77087733794724,MU,-1.78044299271857,-0.984044644188763,,,,,1.72352372464183,0.909199277636462,-0.0320523051733763,,,,,0.0987772377218653,,,,,,,
0.00130530953213375,1.72696669621313e-05,0.00610345704011195,0.879837946848576,6.15802644595097,MXIM,-1.75113022449335,-0.878940275452437,,,,,1.68379657798932,0.797522351140155,,,,,,0.134722790050178,,,,,,,
0.00181709757025438,5.17031587823049e-05,0.539723800646398,0.459258258127058,3.21702449715842,NEE,,,,,,,,,,,,,,,,,,,,,
0.00172177005428581,1.65074960025189e-05,0.123187045018551,0.854362989160181,4.34329801036417,NEM,-0.9902307968267,,,,,,1.00000000378884,,,,,,,,,,,,,,
0.000272225920055211,8.67404147465733e-06,0.14951678834429,0.819367566103684,6.37012389530761,NI,-1.87696290356083,-0.971497666029165,,,,,1.90264542065899,0.991210034411425,,,,0.810454720727827,,,,,,,,,
0.00161708727290056,1.92991486664538e-05,0.0608506096912042,0.767168579361845,4.86872801135986,NKE,,,,,,,,,,,,,,0.252136842444477,,,,,,,
0.0010501236012489,1.29588770953306e-11,0.00955921192469144,0.989437011375282,2.43234264062694,NLOK,,,,,,,,,,,,,,,,,,,,,
0.0004481302682537,2.07361760956587e-05,0.125607301825523,0.809223411517453,5.49763477805048,NOC,2.79388623541561,-2.89480721919815,1.26593763228596,-0.166843503241828,0.01466430392075,-0.0213785004167112,-2.92644877143301,3.15796869292706,-1.4361561659393,0.210538406383633,,,,,,,,,,,
-0.000497700931960085,4.04479731364029e-05,0.102972739751929,0.884526887351261,3.70482955454418,NOV,-0.097081761139783,0.0231164932510864,,,,,,,,,,,,,,,,,,,
0.00284369785484126,1.65435917087077e-05,0.166791707577917,0.792789387842814,7.71699067141702,NSC,-0.863335575495796,0.881568085350335,0.985083027834355,,,,0.842879980185027,-0.910533975549923,-0.987128424245442,,,0.89099075766409,,,,,,,,,
0.000680898006814704,1.91775031461116e-05,0.0796817467836694,0.892369662430904,4.69446886263385,NTAP,-0.677564133273496,-0.975217578127333,,,,,0.680164170131126,1.00972895501277,,,,0.861211318870825,,,1.20052756056725e-07,,,,,,
0.000742095524854538,1.38761604674299e-05,0.185911393158499,0.806410217305039,5.16522727267793,NTRS,-1.60803273709655,-1.00110985696098,,,,,1.59964625103454,0.999684323203003,,,,,,,,,,,,,
-0.000259835082384206,1.15959673221396e-05,3.75281467609435e-09,0.890296931373554,6.16865282987723,NUE,-1.79339310105208,-0.99735836481807,,,,,1.78577136183539,0.990546036048347,,,,,,0.175950178825513,,,,,,,
0.00302945739996425,6.14323109268558e-05,0.175047685697412,0.754946416565185,6.98046980303539,NVDA,-1.83330851931547,-1.09607067530281,-0.141274552213242,-0.113229904745331,-0.0474379752360281,-0.00125621332073872,1.78398380820966,0.984648326039474,,,,,,,,,,,,,
0.00128898856463896,2.2502329986367e-05,0.0255021596798231,0.846699051303831,5.91712080688268,NVR,,,,,,,,,,,,,,0.174926003730579,,,,,,,
0.000564224680686108,0.00011808787451856,0.235483463151272,0.675648823947236,3.39079804228784,NWL,-1.69308878266784,-0.958901846648819,,,,,1.66866830458412,0.946277355720679,,,,,1.47299799693844e-06,,,,,,,,
0.000522214920345813,9.08673203008269e-06,0.147878219412191,0.841848998343073,4.33585934379085,O,1.28926602572239,0.0268464801761484,-0.746997489245994,0.193123416108572,,,-1.30127083811837,-0.161110056797287,0.957110086186296,-0.295016381426554,,0.810973135820806,,,,,,,,,
0.0015332535549581,2.05215291101256e-05,0.141301466710906,0.809947175721635,5.19464798712622,ODFL,-0.704415030743624,0.221610912658626,-0.749958213367489,-0.882676872112937,,,0.711958211056837,-0.257471415169216,0.795212884972265,0.922870433710554,-0.0574926091870074,0.81802537639408,,,,,,,,,
0.00105921026728997,8.86938797775464e-06,0.172267885135597,0.826731965260155,4.26181045453641,OKE,,,,,,,,,,,,,,,,,,,,,
0.000198935713897149,8.83146475234538e-06,0.185419861995821,0.813565735400888,4.93694243932486,OMC,-1.78022825069425,-0.973631362416946,,,,,1.77368607842205,0.962952566407949,,,,,,,,,,,,,
0.00111843163198293,2.37771136561311e-05,0.405278419827564,0.592616510944098,3.73496587758955,ORCL,-1.74858023903256,-0.867883144162985,,,,,1.68386313367627,0.781549247919169,-0.0121218468911823,,,,,,,,,,,,
0.00052774184613098,9.9338612786946e-06,7.96564628111829e-08,0.884766137097348,4.72456031096704,ORLY,,,,,,,-0.0871060081120461,0.0692564431092048,-0.0590385767801569,,,,,0.154856866167654,,,,,,,
-0.00111290311358927,3.29097002378676e-05,0.151620319922778,0.84737960117176,3.6780849309838,OXY,,,,,,,,,,,,,,,,,,,,,
0.000946884187915844,1.05599561878103e-05,0.024377547934529,0.696306583403575,5.8057631987227,PAYX,-0.374668157950711,0.462666034367255,,,,,0.270515295644689,-0.624579779918192,,,,0.79466823613658,,,0.268872506602604,,,,,,
0.000258016705890757,1.28795066183675e-05,0.211021469078964,0.786284589925809,8.09489448827972,PBCT,-0.669120817804873,0.28427014051342,-0.0569104641668388,-0.0476922342195781,,,0.641627688605858,-0.347418391025526,,,,,,,,,,,,,
0.000501735486562941,1.12559322829472e-05,0.00670862061092618,0.865490815440748,5.38121375389937,PCAR,-1.7822493597179,-0.98819440350998,,,,,1.77096214702203,0.980279195063176,,,,,,0.195806616659743,,,,,,,
0.000298877538723246,5.22723454493949e-06,0.0192238396753149,0.900268142283119,4.72339867022039,PEAK,-0.325660087129096,0.40568148549866,,,,,0.311298983514563,-0.492159632010328,-0.0555851081945217,-0.0804613289561927,,0.816769877716083,,0.153824825695696,,,,,,,
0.000609085948377548,3.1418621751467e-06,0.123438055419126,0.866298465822265,7.12392918468985,PEG,-0.929876471681993,0.0052834679528994,-0.0225577922598291,-0.111976023601555,,,0.899155303867964,,,,,,,,,,,,,,
0.000922027836100506,9.04570284665191e-06,0.166617805945008,0.783234736263297,3.99701950487018,PEP,0.550448162829142,0.282638587106984,,,,,-0.712348495943225,-0.206851241857871,,,,,,,,,,,,,
0.000385220106287219,1.20323326883538e-05,0.16480530366976,0.808225359589505,4.45143309318405,PFE,,,,,,,-0.0641252460017936,0.0579567618890313,,,,,,,,,,,,,
0.000672951119174874,7.44492106434864e-06,0.0091773652346822,0.832774699864214,5.08814204717814,PG,0.0193578405135368,-0.0136999181673817,-0.825226388176876,,,,-0.195314441918506,0.0614776727704694,0.776013123745254,-0.212128257512482,,0.799949993249334,,0.229058217882809,,,,,,,
0.00206690122590769,7.13273521323068e-06,0.0823382049131286,0.902208781720192,3.73097015393703,PGR,-1.80039015667266,-0.802892024931955,,,,,1.76795106859519,0.780837929004036,0.121117710385343,0.106479833783542,,,,,,,,,,,
0.000591405982020472,1.48043955405128e-05,0.0184815605454939,0.842493675118031,10.785949868456,PH,-1.44384159803104,-0.563410445187503,0.0320551513725455,,,,1.41041524675088,0.537458385363056,,,,,,0.249888870569842,,,,,,,
0.00236422055339235,1.55585716739954e-05,0.175917713530724,0.811375994329339,6.32160999691547,PHM,-0.961245882976089,,,,,,0.86409021983948,-0.0376603194379477,0.0708176484789145,,,,,,,,,,,,
0.00100647098674148,2.86038703570868e-08,0.0482193926948682,0.865449768192396,5.60122272365271,PKI,-0.919898884351932,0.890903866689223,1.06095626772644,-0.0120116628081032,-0.0443261467786042,,0.876155850431428,-0.900567329025387,-1.01021831584824,,,0.706782849063408,,,0.0078483530804359,,0.999889613400322,0.0133804241210406,,,
