mu,omega,alpha1,alpha2,beta1,beta2,gamma1,gamma2,shape,tick,skew,ar1,ar2,ma1,ma2,ar3,ma3,ar4,eta11,eta21,ma4,label
0.0011272885246488,2.24162634206076e-05,0.156399596889122,,0.677263018861389,,,,10.949003771676,FI,,0.35681083565317,,-0.420977074993891,-0.116825383913447,,,,,,,2015
0.00159130619709984,1.0772723076691e-06,1.82515317512009e-05,,0.995628032197981,,,,4.23695016641402,FICO,,,,,,,,,,,,2015
0.000410438645387238,4.2025320708262e-06,0.0216080789568023,,0.9604028786493,,,,3.25059646290222,FIS,,,,,,,,,,,,2015
0.000450810023981107,2.07709896373632e-05,0.0365634441639304,,0.774511143130849,,0.16835630596028,,19.6970750431416,FITB,,-0.0800120581228472,-0.221057192662422,,,0.00276161062736646,,-0.0486050988551453,,,,2015
3.32877937719521e-05,4.34017975465295e-05,0.0780493363255472,0.0640135401484332,0.658464831079695,,,,5.19182700009001,FLT,,0.91930183935449,0.0267067086175392,-0.999999989999999,,,,,,,,2015
-0.00132542045745451,4.33634689738723e-06,0.0662603902114481,,0.924526593982542,,,,8.65169251219589,FMC,,,,,,,,,,,,2015
0.00178484961512499,3.46750234913673e-05,0.101236285969084,,0.652961152932677,,,,12.5267570392123,FRT,,0.983397420598082,,-1.02777321541441,-0.00083524603730795,,,,,,,2015
-0.00012092249447304,8.20598833877427e-06,1.71609140598859e-08,,0.961136995567586,,0.0757258683743497,,3.54312870890818,FSLR,,0.389061660692987,-0.914292261727424,-0.404074983471162,0.962349819017725,,,,,,,2015
0.00192334523972755,1.19644338019797e-06,4.10704008217694e-07,,0.998998121097707,,,,2.78717747435262,FTNT,,,,,,,,,,,,2015
-0.000192127101940634,1.74152346510968e-07,3.01819742716432e-06,,0.998992344282893,,,,7.1930179525411,GD,,,,,,,,,,,,2015
0.000508097496166751,8.28210905649216e-05,0.467856346054782,,0.0878305812762034,,,,6.29872919240265,GE,,,,,,,,,,,,2015
-0.000312138070993099,4.87758182248566e-05,0.136974284040422,,0.667115209593644,,,,4.15274481052745,GEN,,0.751259321227205,,-0.840027402665261,,,,,,,,2015
0.0012156050008461,6.73174762526522e-05,0.104391670760978,,0.688937287487033,,,,4.93216034890072,GILD,,,,,,,,,,,,2015
0.000568605617607286,5.15689678539367e-06,0.0554825450891368,,0.89682850259305,,,,5.25004234484293,GIS,,0.913618423841467,,-0.999999985012742,,,,,,,,2015
0.000911283142649369,1.2923155063162e-05,0.242681056270351,,0.660848545118662,,,,10.3046478825688,GL,,,,,,,,,,,,2015
-0.00105525080208399,6.18812263527006e-05,0.147409624277666,,0.626608554028409,,,,5.26609098537825,GLW,,,,,,,,,,,,2015
0.000291366399236998,8.12108637232591e-06,0.0494610338884147,,0.654421535545468,0.265756581158602,,,3.78986577692359,GM,,,,,,,,,,,,2015
-0.00149228984862362,4.75589428737921e-05,0.192379455345455,,0.806575027620081,,,,2.63634464388144,GNRC,,,,0.0900005662724856,-0.0595510226058629,,0.0941474049019385,,,,,2015
0.00104387244266051,5.8100891467665e-06,0.0144622738352273,,0.960556534704046,,,,4.12055960042891,GOOG,1.18222856012072,,,0.0381605685832548,,,,,,,,2015
0.000771506365266746,7.73709413225329e-07,0.034946161994501,0.0224479949438561,0.588551549712799,,,,4.29294969895346,GOOGL,,,,0.0254619671068503,,,,,0.996801500610981,0.00342874998451678,,2015
-0.000433950731715002,2.62253369310238e-05,0.120791974220673,,0.706660586610377,,,,6.45003512906273,GPC,,,,,,,,,,,,2015
0.00154115604304815,2.79498140690478e-06,0.0163643395382476,,0.982635622086416,,,,2.64684742935066,GPN,,,,,,,,,,,,2015
-0.0004774967795478,8.97812398510025e-07,3.98705556625374e-09,,0.998999973724471,,,,2.76584212523066,GRMN,,0.750952430265295,,-0.787655220582206,,,,,,,,2015
0.00047452889712945,7.8383356028375e-06,0.0977485397166223,1.4454788603266e-07,0.863530892471457,,,,10.5410760493537,GS,,,,,,,,,,,,2015
-0.000716963896200924,7.80884201532967e-05,0.257954036687048,,5.92371055438186e-09,0.30221407957753,,,5.72249062471571,GWW,0.83942069444577,0.0772603974561705,0.585798886721924,-0.227487189433811,-0.618992700647891,,,,,,,2015
-0.000381005566967871,2.89471259206716e-05,0.0793079652376095,,0.860258881390596,,,,23.4703861839827,HAL,,,,,,,,,,,,2015
0.000758950615711395,1.52121746447969e-06,1.44250731953901e-08,,0.998999952147012,,,,2.55540498792469,HAS,,,,,,,,,,,,2015
0.000682264721331649,3.31448069412029e-05,1.55677676566011e-18,,0.35791997623503,0.262893050658471,0.396675514415686,,39.9992716444301,HBAN,,-0.271504477225069,0.194807428481309,0.14022897223076,-0.394049054670979,,,,,,,2015
-5.03728866366475e-05,5.38577785023611e-06,0.0264366415258468,,0.959816667753142,,,,4.00405965713388,HCA,,,,,,,,,,,,2015
0.0011111867356432,1.16840316909823e-05,0.147767185577083,,0.775768922200758,,,,9.33417606205335,HD,,0.976757941527016,-0.79275990530856,-1.05747840696272,0.75491733383045,,,,,,,2015
-0.00150903744796238,5.41785463203133e-07,0.0270536989527542,0.029620335724298,0.533617870085784,0.353742596588094,-0.0867740874998381,0.171105585165675,6.54736629809976,HES,1.11111023861196,0.133195728456435,-0.00557621419646518,-0.0913418242355129,,,,,,,,2015
0.000451145342409507,4.13864983559789e-06,0.0450608982346073,,0.933167873046879,,,,5.78151236632483,HIG,,,,,,,,,,,,2015
0.000100420073139074,7.82775646125342e-05,0.137826944777918,,0.616358486548269,,,,5.10431367929303,HII,,,,,,,,,,,,2015
-0.000707253265749333,4.69294020727025e-06,0.0250441652333814,,0.958241466197367,,,,5.5602265841972,HLT,1.02026714336094,,,,,,,,,,,2015
0.00189401140909007,1.0533494349404e-05,0.0560015129385611,,0.90057531274559,,,,4.36602904239303,HOLX,,,,,,,,,,,,2015
0.000221143918120123,2.90440167644134e-05,0.0574265048336031,0.0853297220837799,0.670508818320131,,,,7.20407819830982,HON,,,,,,,,,,,,2015
-0.00108505879040621,2.73042207166322e-06,1.42929422057316e-09,,0.998999984043974,,,,2.5321590473798,HPQ,,,,,,,,,,,,2015
0.00159133047633163,2.87913966147948e-05,0.110860721677207,,0.689542659918692,,,,7.31078897400634,HRL,,0.421421898965087,-0.559904763270306,-0.497731791034748,0.435509166799162,,,,,,,2015
0.000895297040631936,3.23252957942183e-05,0.142052322166918,,0.592855889667714,,,,40.7276173465925,HSIC,,,,,,,,,,,,2015
-0.000848944078654128,5.05857946282535e-06,0.0381773250655428,2.70063844794793e-06,0.94930068268652,,,,5.83972776229572,HST,,,,,,,,,,,,2015
-0.000394902757296436,5.56398360815637e-06,0.0361146550618714,,0.929005154460589,,,,4.78579358985815,HSY,,,,,,,,,,,,2015
0.00110888348997133,1.94207749754809e-11,0.000478289988174185,,0.998115543245776,,,,2.72765892632785,HUM,,,,,,,,,,,,2015
-0.00276987313779236,4.14951557576503e-06,0.088266452783494,,0.910733531040595,,,,5.26758718834634,HWM,,,,,,,,,,,,2015
-9.63721484587597e-06,3.1734428271426e-05,0.0930404244797326,,0.71788570655643,,,,6.07614413392461,IBM,,,,-0.0914152615418218,-0.163437257508229,,,,,,,2015
0.000462454933984158,3.6935856018287e-05,0.227705128687596,,0.623531404698106,,,,5.09849543617137,ICE,,,,,,,,,,,,2015
0.000747522781848759,1.11522038464661e-07,6.67738251710483e-09,,0.998999981404187,,,,2.88980776608689,IDXX,,,,,,,,,,,,2015
0.000119643194258638,8.4342633859602e-06,0.0845059811078198,,0.842357629224215,,,,27.2297875587145,IEX,,,,,,,,,,,,2015
0.000916008007780164,1.9013137427972e-07,4.43167258889965e-10,,0.998999933161793,,,,5.07050598647179,IFF,,,,,,,,,,,,2015
0.00148740679059199,3.50888911381435e-05,0.172921027326848,,0.783534267828875,,,,4.17203104832365,ILMN,,,,,,,,,,,,2015
0.00213275944335738,1.8797690510047e-05,0.0764991005281729,,0.90019739111584,,,,7.825010095807,INCY,,-0.0104057465313555,-0.226593552228438,0.0243998202750495,0.159806948782186,0.668528357732914,-0.665854977278707,,,,-0.259721697304724,2015
-0.000296538855646253,1.47320587179997e-07,3.31239314049129e-09,,0.998999978733988,,,,9.23130347300134,INTC,,,,,,,,,,,,2015
0.0011817697453217,0.000165152137680122,0.293352615484814,,0.104677116070204,,,,3.36791023475125,INTU,,,,-0.0671040033179338,,,,,,,,2015
-0.00120483210245203,0.000180795530943443,0.186175938502156,1.5337055702852e-11,8.01250064074157e-08,,,,7.08581015957983,IP,,,,,,,,,,,,2015
0.000882064716269248,3.13672444469188e-05,0.0971391322737941,,0.739492460200871,,,,6.03028639217905,IPG,,0.0536905814610682,-0.943329026034821,-0.172099500636198,1.01801829362435,,-0.161798921042833,,,,,2015
0.00148835222607457,3.05849180925666e-05,0.22344826418749,,0.637912626986708,,,,6.83905955219781,IQV,,1.13553301567623,-0.979440728383682,-1.17085166414225,0.99315767800826,,,,,,,2015
-0.000909039102380163,1.66290624893081e-06,0.000157292648449878,1.97862098745779e-05,0.99999200112785,,0.132896420193731,-0.144651901708964,6.38312342157705,IRM,0.77058359090873,,,,,,,,,,,2015
-0.000348968163668806,8.21001549793002e-08,1.57861835756379e-09,,0.99899997996408,,,,5.410527718782,ISRG,,,,,,,,,,,,2015
0.000782907911602759,1.36815538327836e-06,3.06707031880045e-05,,0.990771723701415,,,,5.35310446590462,IT,,,,,,,,,,,,2015
0.000164948039306101,3.48181945443591e-05,0.135224367450584,,0.611239250996784,,,,12.3462614511861,ITW,,,,,,,,,,,,2015
-0.000222772056567473,1.7941744425779e-05,0.172566944302484,,0.757527956980878,,,,14.2881060642255,IVZ,,,,,,,,,,,,2015
-4.96700439124096e-05,0.000102927755040146,0.140166392714077,,0.495895886397206,,,,6.85756698825887,J,,,,,,,,,,,,2015
-0.000603182794764257,2.35952528364148e-07,8.49293070388167e-11,,0.998999974954795,,,,8.34144798156815,JBHT,,,,,,,,,,,,2015
-0.000726043393033015,3.01554029518961e-07,5.0408354380194e-08,,0.998999948306717,,,,6.11366231259214,JCI,,,,,,,,,,,,2015
0.000575628187500765,1.52681570592524e-05,3.55796962024839e-07,,0.658782808289288,,0.431744197777332,,59.9982496306663,JKHY,1.0141426147548,,,-0.112414695816386,,,,,,,,2015
9.70187065457537e-05,1.30524051454842e-05,9.98362661388761e-12,,0.774012698093747,,0.16794506278583,,20.1727555730035,JNJ,,,,-0.0703160031673384,-0.227389818856146,,,,,,,2015
0.00130147221709527,4.94555687319985e-07,7.00983308019085e-09,,0.998999845902026,,,,3.48088690652292,JNPR,,,,,,,,,,,,2015
0.00113455553394986,1.83488900988726e-05,0.171790621472943,,0.394107940861513,0.33038130589749,,,14.6283636180564,JPM,,-0.619102949442946,-0.165043067357527,0.532633184766722,,,,,,,,2015
0.000509411441102678,2.30040300032451e-06,0.0490120187187437,,0.929709026406555,,,,4.30648818346062,K,,0.44360213134079,-1.01523575587008,-0.460196113140759,1.01795890080389,,-0.0140829589715542,,,,,2015
0.00106601837285266,1.7406475464545e-07,3.13925116679494e-08,,0.998999963006824,,,,9.599270113857,KDP,,,,,,,,,,,,2015
0.000395751267894048,3.27004655835242e-05,0.0868713246938622,,0.631871250407151,,0.349199955256686,,18.3552330328638,KEY,,0.426711375949783,-0.0937177129802362,-0.598220289500061,,,,,,,,2015
-0.000573309184792673,0.00019554529052907,0.0144132198003987,0.190453220375622,1.72595790808057e-10,,,,5.43057491941583,KEYS,,,,,,,,,,,,2015
0.00086676343714133,6.29656749925486e-05,0.11683258507792,,0.536402422639416,,,,13.977706036272,KIM,,,,,,,,,,,,2015
0.000369348774527179,1.94846838081109e-13,3.0767786697188e-06,,0.998309641573095,,,,3.75894539278284,KLAC,,,,,,,,,,,,2015
0.000742471228389066,2.02995385921242e-05,0.121499258637628,,0.728642829798598,,,,4.10278099296755,KMB,,,,,,,,,,,,2015
-0.00155518387807736,3.89621213604116e-06,0.151335195172595,,0.847664791748611,,,,9.34131055201323,KMI,,,,0.161226421360611,0.129828389502546,,-0.0529731875550777,,,,,2015
-0.0010912909202602,1.05245686391133e-05,2.5802201350966e-09,,0.91552939262098,,0.0946329498099674,,5.84044959291311,KMX,0.850006521651939,,,,,,,,,,,2015
0.000237058138116466,7.63080130188748e-06,0.102984735369949,,0.8074205830076,,,,12.3574631623205,KO,,,,,,,,,,,,2015
0.00119226800593662,2.5179136097909e-05,0.164407089022235,,0.701898406176892,,,,5.44652654658266,KR,,,,0.145061758705349,,,,,,,,2015
-0.000290666772538709,2.50486495208596e-05,0.0646445897381657,,0.714115594086061,,,,13.7440455516537,L,,-0.109664282475174,-0.134010669573771,,,0.0650377700316592,,,,,,2015
0.00146893177489814,8.78729494876595e-07,2.26431475120147e-08,,0.998999921057296,,,,2.99245653049383,LDOS,,,,,,,,,,,,2015
0.000772799205501193,2.52110943027068e-05,0.0363436037417605,,0.885214460143163,,,,9.18029637846116,LEN,,,,,,,,,,,,2015
0.000375662217814039,6.89312993870942e-05,0.162625363099211,,0.427686464937196,2.14727861788347e-09,,,4.86534760296202,LH,,0.738919603897868,,-0.727004472231859,-0.100680307100319,,,,,,,2015
0.000243697843901764,2.9468658912907e-07,4.21082693905611e-10,,0.998999834919573,,,,4.02340570992373,LHX,,,,,,,,,,,,2015
0.000852127941453626,5.31352796912603e-06,5.19600335574904e-07,,0.971053528977793,,,,4.17447182299164,LKQ,,,,,,,,,,,,2015
0.000517897815873872,1.89075299614563e-05,0.118800827311512,,0.835859260445244,,,,3.82989988687351,LLY,,,,,,,,,,,,2015
0.000647461570972294,4.42392580440786e-06,0.021942020918297,9.3443784413062e-07,0.937476746471269,,,,9.21407408227824,LMT,,,,,,,,,,,,2015
0.000511384012792318,3.07503101380315e-05,0.0763355601833256,,0.730632412781012,,,,6.04105859913067,LNT,,,,,,,,,,,,2015
0.000580209975106167,2.47971875170174e-05,0.192569841070013,,0.663606333070025,,,,11.0106801381606,LOW,,0.438079737444571,-0.893055188938122,-0.571832094212492,0.997043660570542,-0.134343812413834,,,,,,2015
0.000681393331512483,2.41170234165419e-05,0.0606477734117598,,0.868264633143394,,,,5.26527903132379,LRCX,,,,,,,,,,,,2015
0.000596803001704241,7.51968952575018e-12,1.10972766687949e-05,,0.998824777654863,,,,5.03069357735394,LUV,,,,,,,,,,,,2015
-0.00162608191499484,0.000281176384534649,0.166697953621271,,9.2269479784707e-14,0.261209172602136,,,9.87101984881891,LVS,,0.131319698241579,-0.118474620962523,,,,,,,,,2015
0.000268367510193942,5.54749830287926e-06,1.16394688105459e-09,,0.477589413189503,0.444249775605002,0.127166169453185,,15.5788477463103,LYB,0.94099489078156,1.67880894664704,-0.986455540979962,-1.74395526579817,1.07660578186395,-0.00909806701452688,,,,,,2015
-0.000416095499643226,3.73749278453614e-08,1.45639398880998e-05,,0.998985007064656,,,,7.24019264455489,LYV,,,,,,,,,,,,2015
0.000835483629687975,1.26423168752992e-05,0.11243544048857,,4.72552047373174e-08,0.807901604339005,,,7.52996375445036,MA,,-0.119864429471822,-0.154369788411211,,,-0.174713087436411,,-0.112552547708718,,,,2015
0.0013388732116586,5.42877224047072e-05,0.0997888737294113,,0.546121492712562,,,,12.3630594796336,MAA,,,,,,,,,,,,2015
-0.00100719846510778,6.93076728662773e-06,0.0265910448675417,,0.950537239848165,,,,4.39301980111927,MAR,,,,,,,,,,,,2015
0.000983495880385481,1.25146391667098e-07,7.36200703273828e-07,,0.998998570348006,,,,8.09959622212942,MAS,,,,,,,,,,,,2015
0.000638597735559014,3.49179408922198e-05,0.0202403924472457,,0.4617585422944,,0.653864245243938,,6.12048481613872,MCD,,0.738535611940592,,-0.799099909142022,,,,,,,,2015
-0.000396140550284825,3.43414845304562e-07,2.69200484639191e-09,1.18918471999419e-08,0.0163734717473611,0.982626368851563,,,5.74014615301417,MCHP,,,,,,,,,,,,2015
0.000184570828652469,4.09737897499787e-05,0.235943518882299,,0.562653619677506,,,,5.50793203673497,MCK,,,,,,,,,,,,2015
0.000598845573308795,2.8236571523764e-05,0.147497258074509,0.177547557352765,0.556348203736434,,,,6.11581611759106,MCO,,,,,,,,,,,,2015
0.00108970964405927,5.28104853240336e-06,0.0801347534584334,1.04861967494608e-07,0.898268903408733,,,,5.06741675980528,MDLZ,1.07036020545586,,,-0.159141932906681,,,,,,,,2015
0.000512856023078602,2.25304127386243e-07,0.143518077970226,,0.700608373867583,,,,10.608493360154,MDT,,,,,,,,,0.998664227976549,0.00683529131950169,,2015
0.000534322889199792,3.86906325605788e-05,0.161864326959242,,0.650752787541719,,,,34.7844295303489,MET,,-0.130153759102389,-0.182604817917808,,,0.0491417768721218,,,,,,2015
0.00122289867419384,0.000162714769396265,0.211782970791709,,1.21396227817133e-09,0.120459726390667,,,14.7186571044486,META,,0.712047139697758,-0.209004833453029,-0.679621162411252,,,,,,,,2015
3.57147279160306e-05,6.34639240852444e-07,3.13210732313531e-10,,0.998999896080172,,,,4.82620599841227,MGM,,,,0.133154098503218,-0.108540886105031,,,,,,,2015
0.000866791416623547,5.54983554726409e-07,3.2963340110524e-08,,0.998999903127869,,,,4.18559448624693,MHK,,,,,,,,,,,,2015
0.00084880658578179,2.33456206566512e-05,0.193731478325512,,0.605301174114861,,,,6.7756286689587,MKC,,0.427300143684993,-0.991880297594225,-0.458024243754471,1.00813159137411,,,,,,,2015
0.00175149502305142,1.25058303972603e-06,0.00303805414333192,,0.994039615443428,,,,4.19103295209895,MKTX,,0.799052150118114,,-0.897293648492303,,,,,,,,2015
0.000266062066272969,0.000113882003879429,0.130052277639653,,0.627123545724946,,,,3.89264739433658,MLM,,,,,,,,,,,,2015
0.000345898061294475,1.13046295763851e-05,0.138215698046691,,0.764672812734384,,,,11.6423709533594,MMC,0.960688321287329,,,,,,,,,,,2015
-2.20992200990931e-05,2.28690374605144e-07,2.02760759153025e-09,,0.998999975814269,,,,4.11126644892557,MMM,,,,-0.141862344683406,,,,,,,,2015
0.00105638211647923,5.18510074024418e-07,5.50090128400237e-09,,0.997684494854268,,0.00263018072475497,,2.9785011678911,MNST,,,,-0.0719049073291371,,,,,,,,2015
0.00102926499397046,1.94292747167534e-07,2.8305639155394e-09,,0.998999979708034,,,,4.92663774896805,MO,,,,,,,,,,,,2015
0.00109416930063038,2.6030089831282e-06,1.46495420226455e-08,,0.9989999714388,,,,2.85359475259161,MOH,,,,,,,,,,,,2015
-0.000760313921415223,2.75247509584661e-06,0.160941526718926,,0.127987044356755,,,,9.89251332832041,MOS,0.942340321082788,,,,,,,,0.99146082235795,0.0611414942613561,,2015
0.00193217843519261,0.00022615431441187,0.177656401222238,,0.328313701591508,,,,7.40094230040149,MPC,,0.0500296417187203,,,,,,,,,,2015
0.00087371931514116,2.75416162155584e-07,3.88483888088626e-10,,0.998999941302504,,,,7.30047699779872,MPWR,,,,,,,,,,,,2015
-0.000152234460739443,8.00635562293274e-06,4.87528761680014e-07,4.15752485615811e-07,0.896062969781245,,0.425170465092011,-0.325955659557263,6.77609595963664,MRK,,0.925441947870717,-0.0501720895540099,-0.989130013919152,,0.0600305176351052,,,,,,2015
-0.00210294466855604,9.9369318898374e-06,1.07308207683424e-07,0.12483016581966,0.873033254287503,,,,20.5626048292114,MRO,,,,0.0243035150836034,,,,,,,,2015
3.35645619778339e-05,2.29421303033663e-05,0.125560837939679,,0.787082823177721,,,,7.91594281077094,MS,,,,,,,,,,,,2015
0.00167386972477086,2.69272875248013e-05,0.26276432325177,,0.598343887322058,,,,10.5443579108388,MSCI,,-0.312209042964201,-0.0536560894329123,0.221224444882385,,0.0778542238041407,,,,,,2015
0.000377931655803806,6.06360409340149e-07,9.97450090219608e-09,,0.998999851673048,,,,2.84053697772885,MSFT,,,,,,,,,,,,2015
0.000230953711329159,2.0278092187172e-07,8.58785633486103e-06,,0.998971970365808,,,,3.32669641969407,MSI,,,,,,,,,,,,2015
0.000629288355101331,1.84836683592742e-05,0.171367664587364,,0.737371758731479,,,,7.37165312540509,MTB,,0.0938398268397198,0.163683180483754,-0.160057933433774,-0.328660252434506,,,,,,,2015
0.000570259755545089,9.36028922307393e-06,4.60286632573587e-08,0.0894785535930648,0.857530605288064,,,,9.91859719680795,MTD,0.817799407718765,,,,,,,,,,,2015
-0.00305642290037467,3.18378181894326e-06,0.0318565747588328,,0.963043334141493,,,,4.46694593798832,MU,,,,,,,,,,,,2015
0.000457235224073618,1.15062495376595e-06,7.40503810927777e-09,,0.998999980878499,,,,3.64838382615513,NCLH,,,,,,,,,,,,2015
0.000754929558661688,3.45044458022398e-06,0.0197266797895943,,0.962086578271574,,,,9.92334860209776,NDAQ,,,,,,,,,,,,2015
-9.96405904977903e-05,2.32491381376655e-06,0.0187738326807998,,0.965079506265251,,,,3.97156113488092,NDSN,,,,,,,,,,,,2015
0.000314900439068441,1.51000223899267e-07,7.19984142091996e-06,,0.998981363808767,,,,4.65056645178337,NEE,,,,,,,,,,,,2015
-0.000418534070693009,5.44743019664102e-06,0.0328117792401679,,0.963120167840961,,,,4.58587469457172,NEM,,,,,,,,,,,,2015
0.000757632137898981,5.19115703241093e-06,0.020704107626676,,0.97829585671372,,,,2.89401583062969,NFLX,,,,0.100496140511871,,,,,,,,2015
0.000752935467810609,1.21250918286465e-07,8.79137025071244e-10,,0.998999984460654,,,,10.3844937135376,NI,,,,,,,,,,,,2015
0.00121801168056628,1.9401803789807e-05,0.123779717963411,,0.77825655250581,,,,4.42893384333701,NKE,,0.905855595103448,,-0.961893145179996,,,,,,,,2015
0.00115231920493353,9.58107133046833e-07,0.0167407432945264,,0.980223417951722,,,,3.68699351250707,NOC,,1.4137370253303,-0.451836412397395,-1.34382876578053,0.322438896122624,0.0222949714938134,,,,,,2015
0.00183421317025536,2.02359530270875e-07,7.39284025920465e-09,,0.998999944464331,,,,3.63130580816346,NOW,,,,-0.118575680272937,,,,,,,,2015
-0.00208828791459633,1.3038287815023e-05,0.0179255159359979,0.0857342269031666,0.0706467103847538,0.824693432683998,,,5.25474728197187,NRG,,,,,,,,,,,,2015
-0.00115994503085265,9.71392477811668e-06,5.15918660990744e-09,,0.654135549833405,,,,3.83006090206129,NSC,,,,,,,,,0.965955380028365,0.0221076820481324,,2015
-0.00137443842477362,6.47237817399121e-07,3.49003377539427e-12,,0.998999901037232,,,,3.34634468395455,NTAP,0.941951520390804,0.296922236499033,-0.962987883009574,-0.331443469045116,0.990915725160183,,,,,,,2015
0.000595759503544555,2.02178657731773e-05,0.0497368989759421,,0.711722849248274,,0.308268648847333,,5.14129094966822,NTRS,,-0.187764481280746,-0.195140253405744,0.10724041206365,,,,,,,,2015
-0.000738011369671452,4.62736253301754e-07,3.8744312014666e-09,,0.998999924369999,,,,7.93995795563812,NUE,,,,,,,,,,,,2015
0.00121026871378934,7.92614529829221e-07,4.16957839042596e-09,,0.99899988662423,,,,3.10888756219755,NVDA,,,,,,,,,,,,2015
0.00106074055492568,2.26033989049117e-05,0.184771435248181,1.19658075293783e-06,0.31206436864663,0.323028239632913,,,59.9999597159403,NVR,0.929657691539114,0.767619650281894,-0.00821969024557321,-0.878375018177686,,,,,,,,2015
-0.000153919273757241,1.56728505408258e-06,1.3420490832593e-08,0.0301104579798115,0.968889520864529,,,,3.88101315206696,NWS,,,,,,,,,,,,2015
-0.000395271288463109,1.86340086919502e-06,0.0287178654473076,,0.970282105773283,,,,3.50691406729376,NWSA,,,,,,,,,,,,2015
0.00165355227069055,3.68754497621555e-06,1.66285699097022e-10,,0.99899995641185,,,,2.68320370120836,NXPI,1.20804118357069,,,,,,,,,,,2015
0.00141904406439388,0.000132196297622343,0.138221904444666,,0.0762792083648121,,,,5.48875640249935,O,,,,,,,,,,,,2015
-0.00032565424906041,0.000150263626221393,0.125952996018361,0.107350798633723,0.0839697382971331,,,,8.74856123792637,ODFL,,,,,,,,,,,,2015
-0.00204497463591996,1.05766686786558e-05,0.0808195797722072,,0.913808003347869,,,,7.98239298827104,OKE,,,,0.0611731840684847,,,,,,,,2015
3.26741723558216e-05,3.78357593584924e-06,0.0434037015566179,,0.924499369349706,,,,59.9998655605576,OMC,0.953566227212946,,,,,,,,,,,2015
-0.000694490683198053,2.2604554695689e-06,2.52162116668624e-10,,0.998999980097181,,,,3.50329004003585,ON,,,,,,,,,,,,2015
-0.000565606224364653,7.47204890731628e-07,0.000250603410711541,0.000252270150520888,0.999649919475168,,0.504778209107211,-0.509280497521982,7.07202454672564,ORCL,,,,,,,,,,,,2015
0.00104098241909896,0.000114309784685951,0.176077976186326,,0.340307867507095,,,,3.24273109387257,ORLY,0.881591862090972,,,-0.170004954455514,-0.212962710700411,,,,,,,2015
-0.000552324245683574,5.88696617627711e-06,8.02744112726641e-11,0.0648254469502436,0.914021987785605,,,,29.8056441851855,OXY,,,,,,,,,,,,2015
0.00233032655463524,6.76036127991745e-06,0.0159117660877324,,0.966742571357244,,,,5.27307923110409,PANW,,,,,,,,,,,,2015
-0.000765734864968882,5.52003667275979e-06,0.0498215418980702,,0.927128876451935,,,,7.37428538764875,PARA,,,,,,,,,,,,2015
0.000506904561247112,2.86942633790297e-11,9.46598735329881e-07,,0.998808706147665,,,,4.13684295192152,PAYC,,,,,,,,,,,,2015
0.000924950620855527,3.52796069245426e-05,0.186262382581498,,0.570377462584936,,,,3.86366164320613,PAYX,,,,,,,,,,,,2015
-0.00140709058888678,0.000103257321987646,0.163901428629226,,0.458363378741059,,,,3.94018073584903,PCAR,0.802983372113527,-0.0714571832716664,-0.149760905569848,,,,,,,,,2015
0.000462273128870269,1.44843117375082e-07,4.39917487488411e-08,,0.99899982573683,,,,10.3608389198735,PCG,,,,,,,,,,,,2015
0.000676436146991343,2.96977184179294e-07,1.53959527951792e-08,,0.998999979136028,,,,5.11031271576998,PEAK,,,,,,,,,,,,2015
0.000325041357011274,9.55491245280393e-08,8.99818446038645e-09,,0.998999976633075,,,,11.967260961707,PEG,,,,,,,,,,,,2015
0.000340152496842964,4.10482050169266e-05,0.223181678630452,,0.337260388898208,,,,7.46224136130866,PEP,,,,,,,,,,,,2015
0.000281914670775192,1.43199200883763e-05,0.23902829955398,,0.6819922472007,,,,11.3621504914348,PFE,,,,,,,,,,,,2015
-0.000132947102917724,4.33388723534769e-05,5.45658818862624e-18,,0.687512173406264,,0.25789623887133,,13.5457438922706,PFG,,,,,,,,,,,,2015
-0.000283332605774136,2.4967180491409e-05,0.143530033536474,,0.648303304975529,,,,3.90792858457599,PG,,,,,,,,,,,,2015
0.000618329121724218,2.92203451574562e-05,0.0701643165046317,,0.595381620035408,,0.215181808701429,,20.9535963408258,PGR,,,,,,,,,,,,2015
-0.000667407130940357,4.13097233764868e-06,0.0595007663236909,,0.924512725812371,,,,6.33547574761786,PH,,0.775886492805332,0.0416254849659484,-0.895583974798147,,0.0114629341159602,,-0.0683986271754868,,,,2015
0.000222807322810462,4.35229641841338e-05,0.11122766381167,,0.780335595756499,,,,5.65890573869933,PHM,,,,,,,,,,,,2015
0.000341376091468164,1.03279808692621e-06,7.49376215068868e-11,,0.998999984273772,,,,2.97216922952837,PKG,,,,,,,,,,,,2015
0.00103104422828716,3.48742857372954e-05,0.155755479794377,,0.636639538711923,,,,7.6578167596012,PLD,,,,,,,,,,,,2015
0.000147495761569144,1.8305686033842e-07,1.00626656143311e-08,,0.998999895038429,,,,3.92371304800033,PM,,,,,,,,,,,,2015
0.000486330576207734,1.32450724712655e-05,0.00878995562083534,,0.780165937307839,,0.261568243697222,,24.3043227660342,PNC,,0.640581853841873,0.0146039845815462,-0.75860196082603,,,,,,,,2015
-0.000734210323317003,3.30352537119963e-06,0.028319699437521,,0.962347607003766,,,,6.4943513882232,PNR,,0.950940716364841,-0.0144498705834431,-0.999999975888657,,,,,,,,2015
