mu,omega,alpha1,beta1,shape,tick,beta2,ar1,ar2,ma1,ma2,alpha2,gamma1,gamma2,skew,eta11,eta21,ma3,ar3,ar4,label
0.000255599121400854,1.52150601918918e-12,1.57920408759819e-05,0.0468574341021523,9.46686640770407,IBM,0.939462518028502,,,,,0.0109661198113297,,,,,,,,,2004
9.75795845427608e-05,0.000170314761110556,0.331128357271313,6.29602429210344e-14,5.93323241023506,IDXX,0.107072103026623,,,,,,,,,,,,,,2004
0.00140379922111501,3.22357945863175e-06,0.0578873683203199,0.930939964963639,5.95939020551861,IEX,,,,-0.105336426103317,,,,,,,,,,,2004
0.000721393317171836,3.221423494039e-13,0.000105768874786815,0.998600143119249,3.90637932335176,IFF,,-0.11636348801423,0.166750246121942,,,8.83151685090171e-05,,,,,,,,,2004
0.00136591561785235,3.78458063755502e-07,0.044039625778237,0.920579739210184,3.75424626499128,ILMN,,,,,,0.00248991289655611,,,,0.999850995273348,0.0112508102151412,,,,2004
0.000646989336826294,9.99817503451046e-06,0.0544901070130322,0.935058857051563,99.5200050879351,INCY,,,,,,,,,,,,,,,2004
-0.00103137473578148,2.63096689137017e-07,1.89396572461317e-08,0.998999893913958,6.63516966652454,INTC,,,,,,,,,,,,,,,2004
-0.000103366526948141,1.28969462314489e-15,0.000123342183297689,0.999698343148082,5.30594058250056,INTU,,,,,,,-0.00222657986777071,,0.97131906433389,,,,,,2004
5.77997396573402e-05,2.48666481087011e-08,5.20639730085583e-06,0.998993901446984,27.2806645279137,IP,,,,,,,,,,,,,,,2004
-0.000548708073115941,1.6426257359226e-07,9.37977157074849e-09,0.998999962556297,4.76090634849023,IPG,,,,,,,,,,,,,,,2004
0.000968156719822984,6.10729284271116e-07,7.85504221849906e-06,0.995814196823614,2.81578716277978,IRM,,,,,,,,,1.09073851962185,,,,,,2004
0.00124816541090011,5.40156850706827e-05,0.0205562988054222,0.972971067346056,2.24123853823208,ISRG,,,,,,,,,,,,,,,2004
9.06072172248211e-05,3.59597086574756e-05,0.188084769590001,0.679108819360137,5.75057814772685,IT,,-0.946389727820507,,0.729305602791813,-0.270029750656839,,,,,,,,,,2004
0.000545883085542818,4.45317662042399e-12,0.0139295800525885,0.982889080852877,7.33355873110716,ITW,,,,,,,,,,,,,,,2004
-0.000416473583044819,5.24112049191319e-08,2.08929753049283e-09,0.998999996121246,10.0618519446128,IVZ,,,,,,,,,,,,,,,2004
-0.000153603540613879,4.916951482379e-06,0.00887449579209419,0.966341229061043,3.7733454126381,J,,,,,,,,,,,,,,,2004
0.00227301692716065,2.34525590229684e-07,4.17904200603047e-07,0.998998773321722,24.3099163396896,JBHT,,,,,,,,,,,,,,,2004
0.00119841455703115,1.94286603632749e-05,1.06536344203221e-08,0.795400105668676,99.9998034361644,JCI,,,,,,0.0969778786833871,,,,,,,,,2004
1.6633111341425e-05,3.06814549946718e-05,0.0689802416694623,0.801282403780356,99.9999430209405,JKHY,,,,,,,,,,,,,,,2004
0.00058909177096498,6.7428461028955e-08,2.4443488031952e-11,0.998999993258634,4.6303474261672,JNJ,,,,,,,,,,,,,,,2004
0.00149731251034155,4.57139446133414e-12,0.00436142013997098,0.991073082222836,5.23962276419474,JNPR,,0.971953539657389,,-0.99992544629581,,,,,,,,,,,2004
0.000488743771812818,6.4146268489102e-15,0.000711629186692441,0.382321017622898,13.294381686693,JPM,0.61584393083674,,,,,,,,,,,,,,2004
0.000644951061844754,1.12850856107725e-05,3.16065179065839e-09,0.72778923227011,7.59559878013973,K,,0.227641442375257,-0.437085386685907,-0.332273683805791,0.632751762672399,,0.242756648744136,,,,,,-0.251813567906804,,2004
0.000900157715185864,5.3726576015627e-06,0.0522065249286347,0.891867398065969,26.6867795527887,KEY,,,,,,,,,,,,,,,2004
0.00185992521130147,2.46102066269267e-05,0.141639078893043,0.735581550544498,7.64289563330434,KIM,,,,,,,,,,,,,,,2004
-0.000601976833676115,2.2207537270884e-05,0.0265969050482746,0.923447847307439,15.9331349833707,KLAC,,,,,,,,,,,,,,,2004
0.00085340557350763,1.28733948535642e-07,6.16913181772669e-05,0.998530700269595,4.0813440312918,KMB,,-0.587441858485521,,0.376414974986602,,,,,1.15374302772678,,,,,,2004
-0.00126019369661431,1.99791237552117e-05,2.55230808952284e-08,0.964535195552444,4.22616051410233,KMX,,,,,,,,,,,,,,,2004
-0.000280144793245671,3.23774408003415e-08,4.67761649475331e-08,0.99899995220201,3.60783894252844,KO,,,,,,,,,,,,,,,2004
0.000297292876053074,0.000107159889495577,0.279014443762812,5.69631823408526e-15,5.12494539052959,KR,0.177729695016705,,,,,,,,,,,,,,2004
0.00122828995572729,8.89585486869511e-06,0.136678867384104,4.89379226716976e-10,8.347860893202,L,0.784356672212002,,,0.0797534259517054,,,,,,,,,,,2004
0.000217154215728543,7.35281640854281e-07,1.63295274043294e-05,0.0888924288276957,5.03535993585088,LEN,0.908840026609839,,,,,2.00743185152791e-05,,,,,,,,,2004
0.000913787725357878,5.77625101246663e-07,0.571502524736721,0.00206077318612597,3.29101587202789,LH,0.180768261183229,,,,,,,,,0.998728518231375,0.0221560136705233,,,,2004
0.00153907858765568,7.32324835256344e-13,0.00621630467189072,0.992781415942463,3.65756599810882,LHX,,,,,,,,,,,,,,,2004
0.000186109135686061,1.94450749044725e-05,0.130730004220312,0.868269974340325,2.91503568359713,LKQ,,,,,,,,,,,,,,,2004
-0.000710507083021671,3.14700564238897e-05,0.122126427814913,0.710316655801877,33.1119600119794,LLY,,,,,,,,,,,,,,,2004
0.000457091569581278,1.54828541118643e-07,2.84804850430904e-10,0.998999991168555,16.8661890059271,LMT,,,,,,,,,,,,,,,2004
0.000745935980142285,5.63487183083582e-05,8.70341526090515e-15,0.156247709232675,8.76872515951057,LNT,,,,,,,0.387835878126014,,,,,,,,2004
6.92147574369188e-06,6.89284001823502e-14,0.000287397721749942,0.998318250554602,11.5171414391943,LOW,,1.16275077781752,-0.949957066776815,-1.07263216407519,0.770069419740191,,,,1.11837481607999,,,0.131938167453523,,,2004
0.000611077195537087,3.32258962578852e-05,0.0204981688443213,0.935618631827898,6.0091120038001,LRCX,,-0.282544536582034,-0.673578897887966,0.353646016817884,0.803559858558499,,,,,,,,,,2004
-0.000232815261466953,2.97524211318017e-07,3.29785935113336e-09,0.998999954109899,11.1990726282417,LUV,,,,,,,,,,,,,,,2004
0.00154060404691077,2.10979201195971e-05,0.19973604255686,4.18280012004596e-09,8.92170538515341,MAA,0.672956262353095,,,,,,,,,,,,,,2004
0.00119746255925987,1.43893907861444e-08,7.75639601122932e-09,0.99899991516201,3.95864069248529,MAR,,,,,,,,,,,,,,,2004
0.00125806474184729,2.93900475584573e-07,1.90632824551206e-05,0.999968476176575,19.486704182579,MAS,,-0.108440197368358,-0.15982992056643,,,,-0.00487802582157024,,,,,,,,2004
0.00116123194936492,4.69683704577755e-06,0.0641044592727283,4.09720097993022e-07,7.33724112408458,MCD,0.90077226683461,,,,,,,,,,,,,,2004
-0.000697634850502462,1.00309651714277e-10,0.0347832008643097,0.962440000875049,6.17420268385889,MCHP,,,,,,,,,,,,,,,2004
0.00043400784410415,3.62779149822708e-07,1.61786757931097e-07,0.998999502896721,2.95399902760991,MCK,,,,,,,,,,,,,,,2004
0.00134452481419454,2.07694267768104e-05,0.0568259387204679,0.803897889712573,3.74678273071595,MCO,,,,-0.167506963133843,-0.10777027744613,,,,,,,,,,2004
0.000256047412225014,1.37188463821615e-08,0.000979804777903775,0.999998114907535,12.024272953648,MDLZ,,,,,,1.41798943904122e-05,0.228610402616597,-0.232609833745611,,,,,,,2004
-0.000198577126834462,1.3135776279079e-12,2.2705995267177e-05,0.998911164709372,5.13380064599721,MDT,,1.1745994843987,-0.869933548539525,-1.3196544167178,1.12081591412892,,,,,,,-0.846528944086843,0.587813530443582,,2004
0.000569785756380875,8.71859428474265e-06,5.56489173930106e-09,0.898224431606411,8.40049118534272,MET,,,,,,,0.087089574467115,,,,,,,,2004
0.00211052517171486,1.64674227062894e-07,9.41399365759478e-09,0.99899947978546,3.6344323851464,MGM,,,,,,,,,,,,,,,2004
0.000456673773557977,8.31564651341583e-08,9.94302355114676e-09,0.998999971612213,4.03031969442928,MHK,,,,0.107407324686579,,,,,,,,,,,2004
0.000919989417192644,7.59362857541867e-05,9.36679517407017e-12,0.0806502948450102,6.90518252861722,MKC,,,,,,0.143569904281276,,,,,,,,,2004
0.000604437004029943,3.04825072668029e-08,5.34355615657333e-09,0.998999974808857,12.3510911709696,MLM,,0.00629132186966513,0.0834229997916086,,,,,,,,,,-0.0136319163176916,,2004
0.00102806038158472,4.01045492375444e-05,0.168708238897442,0.488122050291783,3.34226537481014,MMC,0.119586600773277,,,0.035811931120247,0.0798587245016979,,,,1.18230287194169,,,,,,2004
-6.34474097559976e-05,4.92288421319306e-08,5.34528145422477e-07,0.998997705882516,4.80098080788771,MMM,,,,,,,,,,,,,,,2004
0.00552537855973748,2.31420710298147e-05,0.0513376567056229,0.947662340294945,3.07081466914551,MNST,,,,,,,,,,,,,,,2004
0.000928044895258134,9.92243717578155e-05,0.326087517974434,0.160042456164409,3.18774176926016,MO,,,,0.0766385604080893,,,,,,,,,,,2004
0.000482523911670686,2.80002563290661e-06,9.65879842671066e-05,0.999737799782707,3.09827059925714,MOH,,,,0.00835140965982319,,,-0.0131343449414426,,,,,,,,2004
0.000483936652215436,4.83495743945887e-06,0.0171836135892318,0.970435432722843,4.50890938932224,MOS,,,,,,,,,,,,,,,2004
0.00039105385700924,8.40481068594332e-06,0.0153616349778582,0.941025989048956,2.94003081692591,MRK,,,,,,,,,,,,,,,2004
0.000835859950559956,3.35696435913996e-05,0.0792003344657741,0.772263017863016,57.6200489512683,MRO,,,,,,,,,,,,,,,2004
-4.48560969263266e-05,1.7005660587976e-05,1.77928874184468e-07,3.52938113745488e-14,12.5345333648286,MS,0.899526392308052,,,,,,0.0411240357515071,,,,,,,,2004
4.69881633692504e-05,8.99276374107369e-13,0.000455654322756092,0.998300837433048,7.2663728424171,MSFT,,,,,,,,,,,,,,,2004
0.00142636524339909,3.15855922524928e-12,0.00875241853503558,0.122236923114764,5.13846595619133,MSI,0.865719771118227,0.972582907269704,,-0.999995004865649,,,,,,,,,,,2004
0.000352949411774588,4.86099607140381e-08,1.15877665076938e-08,0.998999987762116,7.76028682584793,MTB,,,,,,,,,,,,,,,2004
0.00111893116189819,4.80034017387782e-06,0.0344876756667595,0.929536408430753,3.48177689730752,MTD,,,,,,,,,,,,,,,2004
-0.000314023266004278,7.38538294643529e-07,1.92908997910386e-05,0.999992310773874,36.266039203184,MU,,,,,,,-0.0032929705449164,,,,,,,,2004
-0.000763034603342788,0.000116940132878846,0.405953172139164,0.593046814595367,2.4756410064093,NDAQ,,-0.0259356038809518,0.048114407357557,,,,,,,,,,,,2004
0.000295115710712657,3.51407752738034e-13,3.98493337767439e-06,0.998959109795494,6.34819605771213,NDSN,,,,,,,,,,,,,,,2004
0.000598451531324525,4.9799789048007e-08,5.6502002365925e-07,0.998998844860691,10.2439074576081,NEE,,,,,,,,,,,,,,,2004
0.000190165053072101,1.47910731682092e-11,0.0027293429378819,0.995799738553394,8.53580222400401,NEM,,,,,,,,,,,,,,,2004
-0.00154575053201929,1.59842167444623e-05,1.37597652439239e-09,0.996024866096926,2.4656444736565,NFLX,,,,,,,,,,,,,,,2004
0.000439247867747303,8.55714849618487e-08,9.92414825065976e-08,0.99979348490042,8.29586308152858,NI,,,,,,1.70069225850172e-07,0.0569456187194365,-0.0585331738090891,,,,,,,2004
0.00114964881786593,2.75819177196963e-07,1.46124328202922e-05,0.998968307894392,4.05011523428665,NKE,,,,,,,,,,,,,,,2004
0.000719622169207011,1.19233756056923e-07,4.22936079773847e-07,0.998998591004185,5.87009817912324,NOC,,,,,,,,,,,,,,,2004
0.00209946410532049,5.62606839524377e-05,1.27276061519347e-09,0.0252602603911914,3.00722405515397,NRG,0.656063704966662,,,,,,0.299606454996243,,1.18797119894323,,,,,,2004
0.00134408065547727,1.72002481922527e-07,0.00240846149346496,0.275140084649674,8.27562316239686,NSC,0.763994137184167,,,,,,-0.0923281042314715,,1.18772281064291,,,,,,2004
0.00114992429503839,2.71531455573785e-07,6.89689446412285e-09,0.998999854908267,5.58403059736565,NTAP,,,,,,,,,,,,,,,2004
0.000691075847838234,2.5850457445695e-12,0.000189650228060982,0.996741755932928,11.7664962964933,NTRS,,,,,,0.000155973836581705,0.139034923743153,-0.136466915811852,,,,,,,2004
0.00265480195156818,1.48018685845098e-05,0.0126715942671077,0.962810542267429,7.12563725917675,NUE,,,,,,,,,,,,,,,2004
0.00093631466715862,6.35496086435292e-05,0.01318801110512,0.920888600255353,4.11131732911782,NVDA,,,,,,,,,,,,,,,2004
0.00263146117301974,1.19484462456495e-06,0.0176152253225691,0.973446121823496,6.62159404620923,NVR,,,,0.010691635647807,,,,,,,,,,,2004
0.00198740308783776,5.09442143901604e-05,0.277455726848339,0.357056107240279,4.43553714165117,O,,,,,,0.164261346096658,,,,,,,,,2004
0.00154179764994807,1.86850751454592e-06,0.199089751788754,0.00186333511550688,9.02563997655967,ODFL,,0.729445599399386,,-0.871727683894409,,,,,,0.99624983821025,2.21435605637023e-05,,,,2004
0.00106918012261218,2.37164063182828e-05,0.00852894190627275,0.751086689080425,9.96414323618382,OKE,,,,,,,0.119167242098968,,1.01263901948178,,,,,,2004
-0.000290485870132489,2.47888755403174e-12,3.87900502661305e-05,0.998494125739238,6.24949333829107,OMC,,,,,,,,,,,,,,,2004
-0.00183986705778272,9.92889626312925e-07,3.66338502458045e-10,0.998999972416451,6.34045420155958,ON,,,,,,,,,,,,,,,2004
7.74220622185333e-05,5.91614045130965e-07,0.015654576442021,0.238916774707741,6.97277944016641,ORCL,0.298871950032295,,,,,,,,1.05479250696251,0.998217483226211,3.7680419776917e-05,,,,2004
0.000641634194611757,8.10510309278125e-08,2.35663887434483e-09,0.998999975818711,4.73761749613418,ORLY,,,,,,,,,,,,,,,2004
0.00160267137758255,4.60455961324182e-16,0.000112527385269106,0.68505237939153,15.0202520756979,OXY,0.335826799857139,,,,,0.000455001439525945,0.165331565239173,-0.212045081917048,,,,,,,2004
-8.41332151485146e-05,4.59023101144805e-08,3.45981504710758e-09,0.998999984344621,7.08307472159172,PAYX,,,,,,,,,,,,,,,2004
0.00116711827003344,3.98444988348869e-05,5.7304835734221e-07,0.769615696043459,99.9855234904739,PCAR,,,,,,,0.171210947485482,,,,,,,,2004
0.00105128086198151,2.64725534850237e-06,0.0621828751172155,0.898480059335163,8.88529128817568,PCG,,,,,,,0.0363299460542563,,,,,,,,2004
0.0014866599790174,6.14008319613751e-05,0.183891120711512,0.563145077746161,7.06588337395869,PEAK,,,,,,,,,,,,,,,2004
2.33005259096952e-05,2.68434154293154e-07,2.07750415856179e-08,0.998999948048715,3.2135405209662,PEG,,,,0.0402020177675148,0.0543774997982203,,,,,,,,,,2004
8.14346398572996e-05,9.05511331874489e-08,1.52531007195803e-06,0.998996079902332,6.3129547420357,PEP,,1.82688304975575,-1.6636209920384,-1.82791481408131,1.60779934471616,,,,,,,-0.56790754864355,0.654162214876749,,2004
-0.000847126668844257,4.94659154468215e-05,0.125847496146083,0.605954393511614,5.52199310243327,PFE,,0.857210092341339,,-0.795529959813284,-0.132372115228469,,,,,,,,,,2004
0.000863822849707147,4.50148970491795e-08,7.25678014640439e-09,0.99899988100826,4.73006280813909,PFG,,-0.0656120998375574,0.165225587881987,,,4.40855239253603e-09,,,,,,,,,2004
0.000481046699538933,3.14556875128675e-07,0.0112318238452914,0.986652022827368,8.06659329208441,PG,,,,-0.175510361905401,-0.102928576358312,,,,,,,,,,2004
-0.000372974110509639,1.24038457947758e-07,7.06702266738323e-09,0.998999982829559,6.82933540054001,PGR,,,,,,,,,,,,,,,2004
0.000946289843843011,1.02728340315898e-12,3.42496246658763e-05,0.998833143204617,6.6704662714205,PH,,,,,,,,,,,,,,,2004
0.000963240425196942,5.46007039697195e-07,0.000895852834090883,0.137620544844198,4.72613474108246,PHM,0.863437236651511,-0.252980021258567,-0.937572731262653,0.221658774843621,0.865008489686631,0.000802695523479952,0.137278029072421,-0.148069918429847,,,,-0.0155228559380683,,,2004
0.00092972454730204,4.04796856053396e-05,0.136522585202806,0.678181604561851,5.19059763989993,PKG,,,,,,,,,,,,,,,2004
0.00209294647397144,1.25349987716208e-05,0.0546495212293273,0.888092174154327,5.72140652593213,PLD,,,,,,,,,,,,,,,2004
0.000487927099938383,1.30025428037362e-07,0.0232252781353617,0.734584091536741,10.129784377678,PNC,,,,,,,,,0.944215067770096,0.998560177951717,0.00134486904088473,,,,2004
0.00224782974811242,3.12968106690351e-13,0.0110446398519366,0.987581766775175,3.78459857996529,PNR,,,,,,,,,1.18167398384102,,,,,,2004
0.000528079554618916,9.00745372047514e-06,0.11063204947188,5.10497271986635e-11,13.1905696980885,PNW,0.771427273181388,,,,,,,,,,,,,,2004
0.00139006515420134,1.43445807205476e-12,0.00286125149554407,0.995863587613752,14.2230460528561,POOL,,-1.58023274605228,-0.679717680092801,1.42486821465482,0.527251654331106,,,,,,,,,,2004
0.000466816895330359,5.56555466420672e-08,5.08295204444663e-09,0.998999990669356,14.6003158202611,PPG,,,,,,,,,,,,,,,2004
0.00097026676775592,9.86793706279916e-06,0.0645373871579487,0.812836014920606,7.52596277733697,PPL,,,,0.172473076388128,,,,,,,,,,,2004
0.0013743789145964,3.30637012915109e-05,0.118885801791133,0.678261138694771,7.78296343587941,PRU,,,,,,,,,,,,,,,2004
0.001739900538303,4.47183113441549e-05,0.167579084218473,0.590579509411454,8.96083100102093,PSA,,,,,,,,,,,,,,,2004
0.00293347203504066,4.210519001491e-12,1.6063439546736e-05,0.997616454603757,6.06899418678168,PTC,,,,-0.238557361098664,,,,,,,,,,,2004
0.000226813794431155,4.27784780939586e-07,2.04872370102411e-08,0.998999904984517,8.591362443413,PWR,,,,,,,,,,,,,,,2004
0.000873426335480822,1.16772066664203e-05,0.0682518557075227,0.89335097158568,63.5140936093682,PXD,,,,,,,,,,,,,,,2004
0.00157067159822671,2.76992349471104e-07,7.88071820951082e-09,0.998999951331263,10.6254347313774,QCOM,,,,-0.146782864092167,,,,,,,,,,,2004
0.00222777029335193,3.5794368225049e-12,0.0288439098770781,0.968780728013078,6.4759494795817,RCL,,0.213496203218724,0.00212704065062158,,,,,,,,,,-0.0947081177749054,,2004
0.00253386011706649,1.89015564006527e-05,0.0692123216108305,0.846781845426537,4.11189447101832,REG,,,,,,,,,,,,,,,2004
-0.00106430284054572,2.37209881575922e-05,0.00868495240922247,0.956535613487737,5.89006513032548,REGN,,-0.60351983266857,-0.965742875068561,0.547256772252069,0.95205535996796,0.0135867931058429,,,,,,,,,2004
0.000582727464329811,6.80626589887995e-12,0.0101781600520954,0.987697985008629,6.40643665796723,RF,,,,,,,,,,,,,,,2004
0.000681407661639568,1.22467061475306e-07,3.37668456065998e-10,0.998999990585458,6.32893803612016,RHI,,,,,,,,,1.07743355538856,,,,,,2004
0.000414487123127194,3.65195255921256e-08,0.157216501912497,0.170703604517815,11.2230900875501,RJF,,,,,,,,,,0.999842038288771,0.00629291850114172,,,,2004
0.000657092661586641,1.75031703732628e-07,4.87320470861683e-09,0.998999983873143,6.49827507789406,RL,,,,,,,,,,,,,,,2004
0.000971864805584604,0.000132627421752728,1.52654196006781e-17,0.09112764730198,5.25185916471222,RMD,,,,0.0763015456752261,,,0.397671980172846,,,,,,,,2004
0.00176878417451368,1.86766910127949e-13,0.0183882239319606,0.977776333129427,6.43477230917545,ROK,,,,,,,,,,,,,,,2004
0.000597828167313379,1.45895056090846e-07,5.91052192657374e-09,0.998999993258501,15.8156855945915,ROL,,,,,,,,,,,,,,,2004
0.000830187713020326,4.13266857822054e-14,3.03253142541112e-05,0.998779509837759,5.94290799956595,ROP,,0.952139517960071,,-0.999546865323898,,,,,,,,,,,2004
0.000844497034318593,2.62972791997893e-07,1.61692367974744e-08,0.998999819842654,5.12761797274971,ROST,,,,,,,,,,,,,,,2004
0.00088710803610732,1.61187261332201e-07,2.14580608180089e-09,0.998999989458063,5.64863942904024,RSG,,,,,,,,,,,,,,,2004
0.000643191248892676,5.0804912268712e-08,0.0331027247791464,5.21529351669668e-06,28.6603181308178,RTX,0.963009039512399,,,,,,,,,,,,,,2004
0.00121881293875525,0.000314360262772197,5.52099405145339e-10,1.75431713928648e-07,19.233101613277,RVTY,,,,,,0.298618131463509,,,,,,,,,2004
0.00353835415184823,1.80945785379307e-07,2.79690805653902e-09,0.998999960226862,13.1086476725749,SBAC,,-0.021826556990985,-0.0213454677759833,,,,,,,,,,,,2004
0.00224982802808345,2.28475312616794e-07,3.78583607225328e-09,0.998999892303611,4.63143590651587,SBUX,,,,,,,,,,,,,,,2004
-8.48715219839996e-05,9.75689615156321e-08,6.93543399732659e-08,0.998999871555547,59.9983863642645,SCHW,,,,,,,,,1.3219807052651,,,,,,2004
0.000233546730989792,2.8097174087392e-07,0.00191066857445449,0.995888428659054,5.94215459960509,SEE,,,,,,,,,,,,,,,2004
0.000919110159259973,2.05789414705723e-08,0.0124528700229554,0.457433278418536,20.5402216876977,SHW,,,,0.108850438625359,,,,,,0.999814019697257,0.0380119134852827,,,,2004
0.000621338227439398,3.66290826763173e-05,0.0267152988299359,0.546690899095669,4.60926589445292,SJM,,,,,,,0.217707176242452,,0.937783351948756,,,,,,2004
0.000647857738225881,1.85380514306851e-07,4.01179905543148e-09,0.998999927764985,11.5533663892598,SLB,,,,,,,,,,,,,,,2004
0.00100352455465992,6.44988739682483e-13,7.1365836859921e-05,0.997991248634602,3.98528429785877,SNA,,,,,,,,,,,,,,,2004
0.000270265827027687,0.000113490827875603,1.14714345959298e-12,0.826003396384053,2.81658222772131,SNPS,,,,,,,,,,,,,,,2004
0.000418025495543549,3.85206153060794e-06,0.131793588493808,0.0021682775568187,10.8467379055028,SO,0.807002329992301,,,,,,,,,,,,,,2004
0.00273229549367328,1.0085418323624e-05,0.0811508451967406,0.871524305088676,5.1754343318576,SPG,,,,,,,,,,,,,,,2004
0.000921480695058009,3.76029542551561e-08,0.186190120055557,0.338585138563227,11.1281483989174,SPGI,,,,-0.15362307157087,,,,,,0.999592724997756,0.00222185126558407,,,,2004
0.00112513970620512,1.14107133085105e-05,0.0406560840956178,0.862590936809932,4.32904405492598,SRE,,,,,,1.78202303255474e-09,,,,,,,,,2004
0.00166846022304872,1.16361845615871e-06,3.48117248021764e-06,0.998994784885385,2.6050450668286,STE,,,,,,,,,,,,,,,2004
0.00155861154348516,0.000358426993442253,0.048098550357981,0.0269833573480043,6.65947025025424,STLD,0.364372198260701,,,,,0.10502395859381,,,,,,,,,2004
0.000452718343786224,6.09952678372958e-14,0.000540639772106046,0.996822691502963,4.52854863233167,STT,,0.63445593524792,-0.0743097573774188,-0.515769411224338,,,,,,,,,,,2004
0.00157558295476376,4.51579675461907e-05,0.000217862365080546,0.940821664745699,4.44798308932562,STX,,,,,,0.000150738389192261,-0.0214892914211639,0.0133962092926882,,,,,,,2004
0.00176397579060349,0.000158211479271813,0.310344847865668,0.0930041419787696,3.39633634086222,STZ,,,,-0.012884644043556,,,,,,,,,,,2004
0.000743802358113428,2.20278083779138e-12,8.34604386016895e-05,0.997377608101611,4.71430173084842,SWK,,,,,,,,,,,,,,,2004
0.000289052081556498,0.000252092872918101,0.133325318339485,0.665219844362762,8.81121533918989,SWKS,,,,,,,,,,,,,,,2004
0.00123939085006539,3.49352814737306e-07,0.0114912315500841,0.987494487029785,2.95234139920605,SYK,,,,-0.206012484916434,,,,,,,,,,,2004
-6.86310157565407e-05,1.34884291370633e-06,0.0092151041844039,2.35517201720402e-05,6.03217337115988,SYY,0.980351055221459,,,,,,,,,,,,,,2004
0.000296560894685656,2.37312562992092e-06,0.0237152808961035,0.955574708195489,6.87206987688822,T,,,,,,,,,,,,,,,2004
0.000701565236352902,1.66690630111411e-06,0.00141646192090796,0.983717119485246,4.58630173272282,TAP,,,,,,,,,,,,,,,2004
0.00161774221880529,5.95159499274772e-06,1.08643900563766e-07,0.965592776847149,9.53086629234394,TDY,,,,-0.150986063536767,0.108908488304041,,0.0378377267220293,,,,,,,,2004
0.000121011760448441,3.03019601526253e-05,4.26095552290863e-11,0.883306174632702,71.4709973338841,TECH,,,,-0.156804719101906,-0.0947774140068663,,0.0554332546622693,,,,,,,,2004
-0.00055867823208339,1.11531917860418e-06,0.0178385869161764,0.938156786577098,7.75406108673747,TER,,,,,,0.0226991744051776,-0.138398557030843,0.169633014064003,,,,,,,2004
0.000623660225289288,8.27558428265743e-08,0.12680790072471,0.450778538376429,6.34171278641097,TFC,,,,,,,,,,0.999039952316124,0.00102432775996484,,,,2004
0.00108483252911422,2.77218709814791e-08,4.50985291578823e-10,0.998999960894966,3.0886469871366,TFX,,,,,,,,,,,,,,,2004
0.000835107092645249,1.3476070352046e-05,5.22476159540915e-10,0.844801121466703,15.0463575006846,TGT,,,,,,,0.184652418890442,,,,,,,,2004
0.00108449712017871,1.01494823286476e-06,7.26662816077726e-05,0.99987066338829,5.10270340484317,TJX,,,,,,6.76791552737004e-05,0.19269185645711,-0.198409529726521,,,,,,,2004
0.00033746136290272,1.19726919423474e-13,3.27997412648182e-05,0.998465241759947,7.16717884790072,TMO,,,,,,,,,,,,,,,2004
0.00201000273580903,3.79198269118768e-05,0.0464083283611878,0.844444400073241,11.4679186605934,TPR,,,,0.124716191559423,,,,,,,,,,,2004
-0.000857934024200001,7.46747047845008e-06,7.01343790034831e-06,0.999983094491121,4.67076745430586,TRMB,,,,,,7.66203713150455e-06,0.167607624422267,-0.19790019130065,,,,,,,2004
0.00100289594874469,1.31066165398766e-07,1.4985408977839e-09,0.998999994615781,19.6005915022547,TROW,,,,,,,,,,,,,,,2004
-0.000243976168896943,2.81425647418115e-05,0.0720956024945776,0.779101008368267,5.99037952562414,TRV,,,,,,,,,,,,,,,2004
-0.000775890467231305,1.22444740833657e-06,4.35079983819359e-06,0.997451888998742,4.41668798610798,TSCO,,,,,,,,,,,,,,,2004
0.00151929374305073,9.74082850213533e-07,4.2701500667156e-06,0.996533713330831,4.89105484594966,TSN,,,,,,4.45716165859419e-06,,,,,,,,,2004
0.00102162614985816,2.12419110275803e-11,0.0144929133197371,0.983033490518221,17.7422796685201,TT,,,,,,,,,,,,,,,2004
0.000363702404310642,2.79736203925698e-06,7.31990995894015e-07,0.993606541064829,6.30700024992502,TTWO,,-0.728339869069511,,0.631242405777983,,,,,,,,,,,2004
-0.0010404899496432,4.40494416943865e-07,2.17515901867249e-09,0.99899984781627,7.3952573425605,TXN,,,,,,,,,,,,,,,2004
0.00111308234083281,2.49683157366245e-05,0.122347960677495,0.71457631974131,15.4169348184602,TXT,,,,,,,,,,,,,,,2004
-0.0002220559000706,2.46716557269176e-12,3.62299681786862e-05,0.998364953964936,5.27674610149688,TYL,,,,-0.13310210763214,,,,,,,,,,,2004
0.00131843088373775,7.41641308579035e-06,0.0464699492683192,0.904198679434692,20.3335402511545,UDR,,,,-0.079835785888256,,,,,,,,,,,2004
-0.000435738871676507,5.76109463194455e-05,0.0257003561174894,0.756050778733665,3.11502691415328,UHS,,,,,,,,,,,,,,,2004
0.00185863512240126,2.5949620415635e-05,0.0956596279240426,0.785169842173655,4.29813411977151,UNH,,-0.0740651215004693,-0.00966073937696826,,,,,,,,,,,,2004
-0.000413007141513567,1.19661537329298e-07,6.10212340594965e-08,0.998999848108612,5.9129383850527,UNP,,,,0.0531321163113958,,,,,,,,,,,2004
0.000662670691129663,6.63610404640996e-08,1.2426826764092e-08,0.998999986769691,12.3115006770303,UPS,,-1.64492472147085,-0.925376065499116,1.70681403024838,0.989323828880359,,,,1.04301375063358,,,,,,2004
