mu,ar1,ma1,ma2,omega,alpha1,beta1,shape,tick,gamma1,ar2,ar3,eta11,eta21,beta2,skew,ar4,ma3,ma4,ma5,alpha2,ar5,ar6,gamma2,label
0.00148693427149757,,,,1.26205719408493e-05,0.0928047032404299,0.863343672865326,4.49398035802151,GPC,,,,,,,,,,,,,,,,2001
0.00126005601051796,0.0100107359474059,,,2.3642639782469e-05,0.131523508978176,0.83041665192768,3.75921203311581,GRMN,0.335515912471615,-0.0816703484400969,,,,,,,,,,0.0445131761077112,,,-0.350422616103615,2001
1.1405963335125e-05,-0.00142858913309022,,,4.51983600274169e-07,0.000215586916358256,0.106157604578617,9.626345995658,GS,,-0.110890875997702,,0.999707901023859,0.0465439615673151,,,,,,,0.212683160610616,,,,2001
0.00172449139509672,0.385748029349566,-0.330863510390349,0.608416750992645,4.51723264032412e-05,0.107000122752111,0.761998132098846,5.79532314345965,GWW,,-0.683038673079186,,,,,,,0.102388509028094,,,,,,,2001
-0.00171651523432979,,,,4.95428420045458e-06,1.20739930641696e-09,0.998999526914915,2.68180036151582,HAL,,,,,,,,,,,,,,,,2001
0.00137559220262598,-0.767115317930621,0.676896397427887,,4.29687623334495e-05,0.0791757538395189,0.848268228233622,5.68195377701964,HAS,,-0.0417624088909904,0.0507968378634274,,,,,0.141366288479154,,,,,,,,2001
0.000857572793274887,-0.0255845314524918,,,3.30934348385133e-05,0.107004500418358,0.814580322446335,4.62806685753408,HBAN,,-0.123158232099861,,,,,,,,,,,,,,2001
0.000308137671838633,0.0479105475255235,,,2.64784067731006e-05,0.0689847918149711,0.895428562597585,5.97309270207645,HD,,-0.0442716907563239,,,,,,,,,,,,,,2001
0.000462460886646955,-1.42841311975369,1.51879909734154,0.997695626302681,4.53924308971978e-05,0.153581080886812,0.715354417035464,5.97812621227625,HES,,-0.899104766666014,,,,,,,,,,,,,,2001
0.000295903634398362,-0.0229867925129404,,,2.04979604076019e-05,0.195945360503672,0.755101242515094,10.3005565954614,HIG,,,,,,,0.814399809148978,,,,,,,,,2001
0.000908888698186397,-0.0477632997667938,-0.0345559802969046,0.822421306186628,6.67311932883399e-06,0.00823402440496832,1.1175973629417e-08,3.68729410500822,HOLX,,-0.87566457984366,,,,0.990765884056778,,,,,,,,,,2001
0.00100865217785062,0.0289714092618731,,,6.83956848359993e-05,0.23730115474964,0.699136401982617,4.92228124938435,HON,,-0.111151005723404,,,,,,,,,,,,,,2001
-0.00303823798818834,0.0123205272494858,,,9.01080392713563e-05,0.0685158524759614,0.875936269195902,3.32791153571643,HPQ,,-0.112540321810813,,,,,,,,,,,,,,2001
0.00177449498026656,,,,6.16800356000861e-05,0.195500299089399,0.578770350923255,7.13881685896962,HRL,,,,,,,,,,,,,,,,2001
0.00026606468017237,0.93266603691983,-0.999988797522063,,1.34030630365846e-12,0.00730903218959091,0.989609855071478,6.77446862884438,HSIC,,,,,,,,,,,,,,,,2001
0.000946045329513678,0.0280004676955239,,,2.5939868695161e-05,0.0502550105954793,0.908415417121069,2.95859409531693,HST,,0.0352379552364412,-0.00468128053145264,,,,,,,,,,,,,2001
0.00107215894538377,0.317438197923053,-0.162749863943002,0.23457868851097,1.05470271343509e-06,0.115725210305197,0.862212447495111,4.00868955966139,HSY,,-0.337358775185293,0.0939419136379493,0.999249877027559,0.0795772044595488,,,-0.158932779118297,,,,,,,,2001
-0.00251183898581452,,,,8.30722917089314e-05,6.12920817495677e-09,0.82421478044167,5.39273434235531,HUM,0.274685351453322,,,,,,,,,,,,,,,2001
0.000540596170816342,,,,5.02484454502668e-07,3.074501852506e-09,0.998999836829413,17.2144082810757,HWM,,,,,,,,,,,,4.63984528954515e-09,,,,2001
0.000606332762662009,-0.00207248600404933,,,6.63808266313336e-06,0.0209670565884628,0.911250275851698,6.02126263537106,IBM,0.115224745742623,-0.061652609337023,,,,,,,,,,,,,,2001
0.00120836041179493,-0.0695765956390278,,,1.26935187197282e-07,0.0085806721094944,0.62069195132237,28.3389374710865,IDXX,,-0.0987171340413244,0.0181215473157844,0.99987437143279,0.0115074438283429,,,,,,,0.224518415717443,,,,2001
0.00118286687035432,0.575076756477507,-0.619202478316439,1.00914445301937,2.40865731631835e-05,0.0737722623431328,0.879548803018433,5.12644042552511,IEX,,-0.956882423231187,-0.00549359396799841,,,,,,,,,,,,,2001
0.000586908718286375,,,,3.84135355763765e-05,0.119904578918022,0.799486115638375,3.56159903735024,IFF,,,,,,,,,,,,,,,,2001
-0.00196496066622016,,0.0492252458709338,,0.000679716365563923,0.149329856796828,0.719898598325618,3.44787128525409,ILMN,,,,,,,,,,,,,,,,2001
-0.00104454586145333,,,,7.5103904436661e-07,8.78208392683606e-09,0.998999979006428,10.3907818736921,INCY,,,,,,,,,,,,,,,,2001
0.00126037362419302,0.0609336977873255,,,6.48917099366605e-05,0.0182804119862241,0.851907814520273,13.0081005434282,INTC,,-0.153187752785896,,,,,,,,,,0.0839165181130894,,,,2001
0.000877315493546149,0.696340262891733,-0.763104613213374,,1.67408958374886e-11,0.015382705284573,0.976855342478408,5.47183676114686,INTU,,-0.056739073195505,,,,,,,,,,,,,,2001
0.00081774781222734,1.34281368896867,-1.36473368005787,1.01907033641586,2.40882909991537e-05,0.16593456929648,0.782309288228692,8.25657688399983,IP,,-0.998991905859745,,,,,,,,,,,,,,2001
-0.000838166284897643,-0.0612949787077807,0.0654963934937282,1.02551729602146,3.0078477897499e-05,0.00966779781198008,0.951763774214667,3.60800418845513,IPG,,-1.02658498128953,,,,,,,,,,,,,,2001
0.00102804260529778,0.333383824892455,-0.438194246321966,,0.000109177704244304,0.319182301781845,0.182838315018355,4.36482232353789,IRM,,,,,,,,,,,,0.0836336920991945,,,,2001
0.00180190228046305,-1.93887042980748,1.95207633176077,0.978375745198492,0.00283982060108042,0.998999987072505,7.91298192926457e-14,2.62817575971487,ISRG,,-0.96823370333115,,,,,,,,,,,,,,2001
0.00135244216093913,0.199118172411215,-0.437930453533023,,1.35540663252941e-06,2.96161848688936e-10,0.998999790042916,4.6318617074188,IT,,0.0304316300133466,,,,,,,,,,,,,,2001
0.00011797765722239,0.244168373770278,-0.192433720462103,0.979812290315976,1.91666208752434e-05,5.50249896220782e-09,0.885186868775989,6.27344462820827,ITW,0.114663768496766,-0.895380367325995,,,,,,,0.107007187713938,,,,,,,2001
-0.00119327214422096,,,,0.000125665283345938,0.0349491844420527,0.779042325232696,5.17342381127224,IVZ,,,,,,,,,,,,0.0940364981023156,,,,2001
0.00291681525930332,,,,0.00037668504544908,0.231126231314577,0.248014709086901,4.8471432902212,J,,,,,,,,,,,,,,,,2001
0.000435495689578861,-0.0662478149882058,,,1.98705737670952e-05,0.000695521412921081,0.983496028984371,4.59077357525151,JBHT,,0.0987057212965744,0.0724052870443383,,,,,,,,,,,,,2001
0.000539933931201996,-0.2132248155688,0.310411712537928,-0.106247767041742,3.21947909390333e-05,0.0423880371470379,0.566998222190092,9.38790987430018,JCI,,0.0767793413464027,-0.732233944814961,,,0.000616692367084186,,,0.659657328579777,,,0.388644982581768,,,,2001
-0.00059869935949066,,,,0.000178518214431186,0.14242985932046,0.741587515974877,3.00002631049473,JKHY,,,,,,,,,,,,,,,,2001
0.00107607937777097,0.919242587055944,-0.804435893733129,-0.153181135757811,2.81141460758902e-05,0.116257243514968,0.742036123453901,7.87591363710647,JNJ,,,,,,,,,,,,,,,,2001
-0.0112820623150495,-0.752544386148045,0.815619650403144,0.990694935153038,0.000570814387269119,0.0650098956684355,0.825813059326639,5.97911063800755,JNPR,,-0.952281908623764,,,,,,,0.107240915847843,,,,,,,2001
-0.00104953401437478,-0.331242281558219,0.32767431336528,-0.353924962692472,2.54869401978279e-05,0.126256119198083,0.843220883203707,6.78904500976394,JPM,,0.283837776001851,-0.112805987647817,,,,,,,,,,,,,2001
0.000870141379531958,,-0.241429758068731,,6.93547471622027e-08,6.25060665699087e-09,0.998999979584218,7.0298639241614,K,,,,,,,,,,,,,,,,2001
0.000305067496672577,-0.717936328931332,0.680255003181263,,2.04282968043151e-05,0.111844286125835,0.430213586969853,10.7430736998119,KEY,,,,,,0.376251515584752,0.879116829830405,,,,,,,,,2001
0.00050661986948311,0.122647888679137,,,1.16330372380088e-05,0.0934045516661719,0.722150141409257,10.3189265003591,KIM,,0.0680193899834661,,,,,,,,,,,,,,2001
0.000442193858591548,-0.267325446389084,0.330278204730404,,0.000111529801107602,0.0520232386885696,0.902248125812772,11.3265718895688,KLAC,,-0.173244769849275,,,,,,,,,,,,,,2001
0.0003485762139605,-0.80866144359052,0.700582377324882,,1.30920162995606e-06,1.44294632082552e-05,0.999983093059923,4.55269809987155,KMB,0.321370496139278,-0.166604169697483,-0.0504378751275966,,,,,-0.100671890232168,,,,8.92281738097749e-06,-0.201279862896786,,-0.331020752493443,2001
0.00661235206743724,,0.121204401649473,-0.113530242914863,0.00057520403064218,0.239965756605138,0.506148927386012,8.4172815882188,KMX,,,,,,,,,,,,,,,,2001
-0.00081587995689379,,0.105414670732743,,4.25828082854581e-13,0.00616685291105604,0.991632727715196,9.85631503248664,KO,,,,,,,,,,,,,,,,2001
0.00186868398354195,1.16851325442094,-1.1640501457831,0.910195505960977,1.38178486993977e-07,0.726344044458574,0.0485457656818257,11.9771058350229,KR,,-0.958863238867988,,0.99992424262744,0.0404152303123626,,,,,,,,,,,2001
2.33296939290579e-06,,,,3.55747261995586e-13,2.38261578290814e-05,0.998284704777275,4.58326278215857,L,,,,,,,,,,,,,,,,2001
0.000702215854733284,0.115509644603382,,,1.1785238219514e-06,9.09308733804983e-10,0.998999828196074,9.28291018183547,LEN,,-0.197267820570226,,,,,,,,,,,,,,2001
0.000368538418766734,1.12366751405457,-1.07542894553241,0.796181930937995,1.74033169611947e-12,0.000446998291528099,0.9972341166437,6.69141864597625,LH,,-0.806562626335574,0.0440746338547153,,,,0.838252483150789,0.113527205205323,,,,,-0.195659320376453,,,2001
-0.00045494458497278,0.0599970674694417,,,6.3488309491441e-10,0.0257036357458933,0.500184686860181,7.56085565728169,LHX,,-0.0434770486134588,,,,0.470083260758383,,,,,,,,,,2001
1.49932185592593e-05,-0.0104203847323198,0.0771529570858748,-0.223480879970788,1.73092080322229e-07,0.0132378240434611,0.926501952142094,16.0349651792994,LLY,,0.21801745901469,-0.156973087136407,0.999181281256457,0.0047535168244065,,,,,,,,,,,2001
0.00024500726193996,,-0.129259850025861,-0.126708917319034,6.63635303797971e-06,0.0391433592726317,0.939625861811417,4.81093182423862,LMT,,,,,,,,,,,,,,,,2001
0.000155705667145073,-0.684966943208437,0.616772453437679,,9.03528422707243e-08,1.28937323085902e-09,0.99899997629149,8.60578691902236,LNT,,,,,,,,,,,,,,,,2001
0.00195489082806063,0.0294716152417436,,,3.121438389389e-05,0.0459717969621938,0.917162111905607,5.04066016403733,LOW,,-0.0561425336018166,,,,,,,,,,,,,,2001
0.00186340787330591,0.192758266469715,-0.10629280747724,-0.144881802712457,0.00021632250876429,0.115710144841257,0.794292974941967,39.0449187633825,LRCX,,-0.0164036590055007,0.149353478040073,,,,,,-0.209594466811506,,,,,,,2001
-0.000566955061482961,,,,1.20776423412232e-05,0.00356088798317607,0.973561979172982,5.26865425468617,LUV,,,,,,,,,,,,,,,,2001
0.000913063045311393,,,,1.99975606660457e-05,0.179888350211731,0.522457026420376,11.3492720834779,MAA,,,,,,,,,,,,,,,,2001
-0.00118047693444015,0.17757292791206,0.012533281887857,,3.51955083913879e-06,0.00821137653852258,0.96622515302484,3.38767935588449,MAR,-0.0160858355977761,-0.0574611086985893,0.0539424578565278,,,,,,,,,0.00649280540256408,,,0.0448116753025755,2001
0.000274676564256023,,,,4.1567469849407e-05,0.0678117118750533,0.848710376981927,3.8779877646716,MAS,,,,,,,,,,,,,,,,2001
-0.000771768866317847,,0.0646728492390997,,1.32954311553185e-06,3.65876785637251e-08,0.999999981644411,8.15058008198426,MCD,0.0824549641304478,,,,,,,,,,,3.70238293703625e-08,,,-0.0911108984109759,2001
0.0021170627852119,0.0669367882048262,,,1.40492464095641e-05,2.32854311407773e-07,0.999999939675789,18.1022526265562,MCHP,0.044541311388215,-0.142000051277741,,,,,1.35641011377664,,,,,3.68462023883895e-07,,,-0.0625736526403814,2001
-0.00389075494337866,0.992397014527322,-0.928172512046112,-0.10343257278004,0.000169639123511774,0.713891611504471,0.192142727153099,3.93254763379338,MCK,,,,,,,,,,,,,,,,2001
0.00101431693102556,0.318935648478298,-0.383364963150307,,3.69649909933489e-05,0.163141811793711,0.733005502858251,4.29255730958409,MCO,,-0.0691418538124656,-0.073690116023616,,,,,,,,,,,,,2001
-0.000574784524542557,,,,5.66565233081165e-05,0.0364367564162349,0.79223648047773,6.57458994675217,MDT,0.100694477334838,,,,,,0.929006663120792,,,,,,,,,2001
0.000718147904391912,-0.93522263212795,0.921260699736499,,2.24583214057964e-05,0.0997732171716101,0.835972152278697,6.40607567964325,MET,,,,,,,,,,,,,,,,2001
-1.53110934039193e-05,-0.695997063799995,0.761427385946492,,4.54401355504736e-05,0.0250867903300129,0.196185813353187,3.86571470907625,MGM,0.0843700414868259,,,,,0.660889401250166,,,,,,,,,,2001
0.00282606515603216,,,,7.4166230306116e-05,0.0985743405619088,0.798972052887084,4.29016769921117,MHK,,,,,,,,,,,,,,,,2001
0.000449749121267315,0.729226646159548,-0.713450177114961,0.247544093727562,4.41796205483305e-05,0.111109798744509,0.578964156977775,3.17659621664414,MKC,,-0.37184131460949,,,,0.134634379921065,,,,,,,,,,2001
0.000716238788706998,-0.0299329264923192,,,6.2710024290235e-07,2.09140777928204e-09,0.998999937899623,5.10669174853359,MLM,,-0.104374076706735,,,,,,,,,,,,,,2001
-0.000156558254039148,,,,2.67230030049096e-05,0.136291953074902,0.797702384510064,14.5504354584587,MMC,,,,,,,,,,,,,,,,2001
-7.6181018807719e-05,,,,2.4392840384248e-05,0.0741468982832816,0.854579912727546,7.97625638341545,MMM,,,,,,,,,,,,,,,,2001
0.000515828704886089,,-0.278388083570831,,0.000144131992688944,0.395111652221242,0.554439228671117,3.47389251899226,MNST,,,,,,,,,,,,,,,,2001
0.000145477017579196,-0.651656650123778,0.720824262701797,0.39740213373774,3.47745759201887e-08,0.00895889373361227,0.606869573767312,10.0160879290559,MO,,-0.501220629349107,-0.488106470433373,0.999945076341282,0.0316696313927184,,,-0.196888389857566,0.31928991341303,,,,-0.221667416973381,,,2001
-0.000952036474836845,,,,0.000623210062932984,0.209315696986962,2.03307385950711e-12,17.4099603941655,MOS,,,,,,9.35846640661819e-10,,,,,,,,,,2001
-0.00170197794274117,1.08506243010253,-0.99895456155574,,1.48085608399351e-13,2.51865581706543e-05,0.998503391788807,6.78944482879973,MRK,,-0.109219809199245,,,,,,,,,,,,,,2001
0.00113666126665936,,,,4.71627315524497e-05,0.159607318931262,0.696692835456047,10.4818901629831,MRO,,,,,,,,,,,,,,,,2001
-0.00163846741124268,0.0599057628292707,,,2.66638529095279e-07,0.103276586146913,0.743137154701966,4.6146688004081,MS,,-0.117470339955627,,0.99988342089484,0.0191588764146041,,,,,,,,,,,2001
0.000909412235988113,0.0237624340085455,-0.0196867506210539,-0.417934266433463,2.70926313428199e-05,0.0760880134187623,0.884489493393919,8.68625740680272,MSFT,,0.367829030171237,,,,,,,,,,,,,,2001
-0.00134630875784694,-0.0160912404773102,,,1.527277452642e-11,0.0115282165708646,0.983298049994955,5.49555201760661,MSI,,-0.0696314634080208,,,,,,,,,,,,,,2001
0.000745571493189689,-0.011902052981702,,,1.56824176197559e-05,0.30458005925287,0.683174480054598,4.14868185253742,MTB,,,,,,,,,,,,,,,,2001
0.00028918777509999,-0.89607965354036,0.878199404903809,,3.51383463312648e-05,3.26998546165318e-08,0.856480909395958,5.48116552831976,MTD,0.142069502472708,,,,,,,,,,,6.62056562180059e-09,,,0.024854695953625,2001
-0.000239902139802589,1.02205339735622,-0.999999639248031,,0.000132934852332481,0.0983837022340235,0.845087235524147,17.4424871310172,MU,,-0.0537369259195376,,,,,,,,,,,,,,2001
0.000485933962828087,-0.343585917479101,,,9.11643151726724e-05,0.105774565315556,0.788301459132768,17.9578274834975,NDSN,,-0.111666916841065,,,,,,,,,,,,,,2001
0.000166134859311713,-0.109906691447296,,,1.4461176624344e-06,0.476317878685617,0.473907050389365,2.96727893838868,NEE,,-0.0891165571401708,0.111433741435279,0.999487223860939,0.0403063868579278,,,,,,,,,,,2001
-0.000698344150009848,,,,6.60958871526913e-07,1.3880789975509e-08,0.998999762723818,6.33207688825858,NEM,,,,,,,,,,,,,,,,2001
-0.000111215899714572,0.0567404078886728,,,4.78567004355977e-05,0.103384923769576,0.733970748829569,6.06649163437814,NI,,-0.165499629994446,0.118522587362145,,,,,-0.0770753976794137,,,,,,,,2001
0.00106545772292558,,,,3.80958281578779e-06,1.18222400156802e-08,0.985201382882533,4.35533235611918,NKE,-0.317174095863584,,,,,,,,,,,1.18476498071733e-08,,,0.318201047952159,2001
0.000144918008901464,,,,0.000102292708198034,0.270352181553143,0.52120222857824,3.80712786230696,NOC,,,,,,,,,,,,,,,,2001
0.000505534863502817,,,,6.8760654978742e-05,0.0957144427906581,0.828783668325869,4.65413854920239,NSC,,,,,,,,,,,,,,,,2001
-0.00390522417587303,-0.639968847592527,0.7469720744722,0.731494050311031,5.29146663796894e-08,6.1837960744029e-05,0.00812542645992589,13.5541592792653,NTAP,,-0.754556914584655,,0.999993328479192,0.0201473457750199,0.689065338049188,,,,,,0.0528765825933213,,,,2001
-0.0014413377222126,,,,2.52545416663905e-05,0.20544117054668,0.763557797960242,5.63618286737613,NTRS,,,,,,,,,,,,,,,,2001
0.00224310185831062,,0.132150027110207,,0.000331619137383024,0.368061788146421,0.164967094332631,8.76364723611212,NUE,,,,,,,,,,,,,,,,2001
0.00371811483471385,0.0576674702623598,-0.0485185495979365,-0.207757442135322,0.000109567820730788,0.113804993913201,0.847533719572879,13.6667366741642,NVDA,,0.0785149647577344,0.0844220996085764,,,,,,,,,,,,,2001
0.00224556882982544,0.0352506530096188,,,0.000111987433516686,3.01964341625782e-08,7.09739469492437e-09,17.6069244751288,NVR,0.053890105438159,-0.105264928026069,,,,0.835818606480207,,,,,,,,,,2001
0.00118395553067079,-0.0961835056937293,,,4.61723210835234e-05,0.379045466345579,0.240821063751377,3.98733137307893,O,,-0.0177321942914012,,,,,,,,,,,,,,2001
0.00101252120754805,0.727715744999916,-0.999999989002575,,5.31688981901544e-05,0.10136683943503,0.888409734107748,3.2512214668469,ODFL,,,,,,,,,,,,,,,,2001
-0.00158849752464432,-0.0284841877631614,,,5.88288092438411e-05,0.118538912803921,0.707234040165138,17.0842573364701,OKE,,,,,,,0.951315216927291,,,,,,,,,2001
-0.000456030813647553,0.0299803147637221,,,9.01299828131086e-06,8.22061957202761e-08,0.937720456774547,6.15697795897856,OMC,0.0994440683418827,-0.117926257032314,,,,,,,,,,,,,,2001
-0.00606994267437803,,,,0.00188774023333718,1.8774355702394e-09,0.332373080457467,4.85757277005916,ON,0.52325575999728,,,,,,,,,,,,,,,2001
-0.00302515718995297,-0.0476191887727021,,,2.83476017527557e-12,0.0315235458634865,0.965015811149692,4.71446780555977,ORCL,,-0.0905702466444581,,,,,,,,,,,,,,2001
0.00147843574825091,0.618114458116,-0.698850330417137,,0.000369694531296619,0.184586641865534,0.512822136410003,3.33238655822721,ORLY,,,,,,,,,,,,,,,,2001
0.000874947109128001,,,,6.8784814363009e-05,0.170324872713101,0.62968979591883,99.7149150822561,OXY,,,,,,,,,,,,,,,,2001
-0.0010482833212949,-0.083429427796256,,,5.57210317812662e-05,0.0584880330184801,0.880417914663169,6.43254708369915,PAYX,,-0.0947398259622407,-0.0369117437943368,,,,,,,,,,,,,2001
0.00126216686399867,-0.096292066930543,,,3.0149236789541e-05,0.0498964005527748,0.905742240097243,5.00575367606986,PCAR,,-0.0494305360645647,,,,,,,,,,,,,,2001
0.000478945239291891,-0.086728144509962,,,7.93265410222039e-12,0.00364457041725642,0.986850151700556,2.80172383833848,PCG,,-0.0330410555988416,-0.00284198065625425,,,,,,,,,,,,,2001
0.000267692667223951,-0.0989493900381616,,,1.06616813851299e-12,0.000159922516031302,0.997959278667016,4.81672918878526,PEAK,,0.00614337424237648,,,,,,,,,,,,,,2001
-0.000948413025690783,1.45190739052729,-1.41564982111994,0.989399423565808,4.82439196870732e-05,2.70481541329016e-08,0.61497612848553,6.56957129415142,PEG,0.481716476593252,-0.967288043197737,0.0253962746361209,,,,,,,,,,,,,2001
0.000580905531437842,-0.0913345544683823,,,3.75992784323545e-12,0.014356822801792,0.982078736001922,5.32311717879516,PEP,,-0.153189115270982,0.0057583483076965,,,,,,,,,,,,,2001
3.49867055214632e-06,-0.603785599291145,0.610535984162171,,1.4460756683797e-05,0.142340477798464,0.822664561540062,7.43512969141367,PFE,,-0.0476752338533844,0.0550925139219812,,,,,,,,,,,,,2001
0.000549623665124511,-0.763410761890543,0.758724367058856,,1.40045449212123e-05,1.26744295731322e-09,0.906113984420028,4.24432749927879,PG,0.0792358959248991,-0.086331583668872,-0.110000930341221,,,,,,,,,,,,,2001
0.00045289054250792,-0.386263089255749,0.411576440833639,,1.13489090059138e-05,0.161149213758035,0.814235556815824,6.27802760354819,PGR,,,,,,,,,,,,,,,,2001
0.000324103026849975,,,,6.71229143870821e-05,0.227723266732503,0.545240226985271,6.53359808742107,PH,,,,,,0.0714861812145137,,,,,,,,,,2001
0.000358751420260756,-0.110458841772036,0.211814149750797,0.869355169524531,9.51362847468826e-05,0.0573350831877022,0.846874232779215,99.9995045813101,PHM,,-0.892533570000755,,,,,,,,,,,,,,2001
-0.0002570237150622,,,,7.01653641337745e-07,4.70834264368224e-09,0.998999907686071,4.62588685580782,PKG,,,,,,,,,,,,,,,,2001
0.00149832261569571,,,,4.11631853814252e-06,0.0653609338994795,0.853151505750038,15.4223484803416,PLD,-0.190173306545384,,,,,,,,,,,0.049529252679774,,,0.166726412098552,2001
3.66464131675063e-05,-0.784681536594496,0.822801520783957,,2.35446830278472e-05,0.182934941714701,0.751516799905931,8.60589210169049,PNC,,-0.0548332429849503,-0.116005879810205,,,,,,,,,,,,,2001
0.00239379003812834,-1.34047377943597,1.33799696084641,0.995431171766778,0.00014149517064548,0.22935451481535,0.627644937637071,3.36539890640386,PNR,,-1.00705362485353,,,,,,,,,,,,,,2001
0.000275135228391233,0.223692531718644,-0.278763794859284,1.03587951151405,1.70224807572482e-06,0.354349755929165,0.574959742353428,9.68694671119515,PNW,,-0.950697445435794,-0.0416278160529211,0.99912444883914,0.0915146224098511,,0.855714827612119,,,,,1.59429592831472e-12,,,,2001
0.00206734051147053,,,,5.27730689731061e-05,0.158967427959349,0.811425362915297,3.33007384891848,POOL,,,,,,,,,,,,,,,,2001
0.00117595875010475,,,,4.0183824656953e-05,0.0810973046541843,0.808087581071639,6.710895197728,PPG,,,,,,,,,,,,,,,,2001
0.00106302856044346,-0.98966793758048,1.08329816169476,0.937778135623655,0.000330342130607678,0.441357601981966,1.46956328113891e-11,4.27564964831161,PPL,,-0.772475687489688,0.0893721317683133,,,,,,,,,,,,,2001
0.00119992897589906,,0.120625283959174,,5.60090570021416e-05,0.194079756605728,0.0659582562044049,38.9559493674166,PSA,,,,,,0.0377629600443433,,,,,,,,,,2001
-0.00245776327528385,,,,1.55434657747406e-06,1.4146377019107e-10,0.998999915786853,8.86272413588793,PTC,,,,,,,1.04388616777586,,,,,,,,,2001
-0.0022782524581369,0.115205844677163,,,1.47480658203456e-11,2.2014199797145e-06,0.144527293297744,4.43756120368243,PWR,,0.0344557830568346,,,,0.851935425698075,,,,,,,,,,2001
-0.000284655621343828,,,,3.13015815485984e-07,7.43317768245079e-09,0.998999933613952,7.94152477176415,PXD,,,,,,,,,,,,3.06953044891887e-09,,,,2001
-0.00121816218222903,0.401875640471198,-0.453750012403533,0.951048343032269,0.00013836951858964,0.10511797816988,0.830231977194261,29.6192389570746,QCOM,,-0.93423841022493,,,,,1.05007474419491,,,,,2.28757632946633e-07,,,,2001
-0.00110750686869035,-0.566796835390883,0.676976255151828,,0.000270289473586353,0.34722375299701,0.65177441220545,2.69723799308841,RCL,,,,,,,,,,,,,,,,2001
0.00107950659770125,,,,1.33108283793373e-05,0.177805102492141,0.708568546204941,4.87388166171142,REG,,,,,,,1.20888087608601,,,,,0.011153780185715,,,,2001
-0.000912230009554851,,,,4.06037885451136e-13,8.94150186067462e-06,0.998845404209665,8.58960789284351,REGN,,,,,,,,,,,,,,,,2001
0.000895864622442547,-0.700114122417835,0.678091021672195,,1.13937506911028e-05,0.290073283547354,0.674271292173504,59.9984124460808,RF,,-0.0771438509918299,-0.116428026468055,,,,0.997601041439342,,,,,,,,,2001
-0.00210774737739254,1.06794814767064,-1.01440805205049,0.120600508550411,0.000191178462598395,0.227359521984051,0.368331146070634,3.95521709120923,RHI,,-0.255405574655914,0.138617454976646,,,0.204648666989398,1.06004855479323,-0.0301705386438412,,,,1.68619135052078e-12,,,,2001
0.000535009454523365,-0.913481132482391,0.820518498981711,,0.000142007597904879,0.205573364356764,0.579965354752854,19.6594847041388,RJF,,-0.237640154615786,-0.155733018790554,,,,,,,,,,,,,2001
6.30220857178657e-05,,,,0.000714546903297186,0.0812348576583379,1.33307823567255e-05,7.19225143094148,RL,0.453573897268639,,,,,,,,,,,,,,,2001
0.000666688567936672,0.119162241221647,,,6.85642568197912e-05,0.0994221396269835,0.790537844691276,5.10877720650239,RMD,,-0.125569627083473,-0.0382084595960253,,,,,,,,,,,,,2001
0.000759409455427487,,,,8.78264763445245e-05,0.175428829944276,0.715252796168808,4.38455886444905,ROK,,,,,,,,,,,,,,,,2001
0.000380975553655648,,,,1.28921953690045e-06,2.21100772040682e-08,0.729802097051262,41.7518162154444,ROL,0.045330374983038,,,,,0.28023770213607,1.03858199294171,,,,,5.52643103736964e-08,,,-0.067244385370148,2001
0.00171130073669849,,,,0.000413183190418465,0.213182358784381,1.27597224673423e-13,8.72967343771601,ROP,,,,,,0.212826207687445,0.869024134098607,,,,,,,,,2001
0.00293185579549084,-0.0262191156893782,,,0.00012954884164453,0.0916633575894793,0.758640868723783,7.12903827431497,ROST,,-0.081126558307089,-0.0542413775547046,,,,,,,,,,,,,2001
0.00116912719230609,0.964466137830109,-0.874712872605543,0.466009754979893,0.000129265633596354,0.150791048715988,0.615621878743923,3.76229042684519,RSG,,-0.638962550954812,,,,,,,,,,,,,,2001
0.000975318179549313,0.892724586404108,-0.984072900444527,0.972185802018263,8.77010775400348e-05,0.130727360300473,0.695658847085335,4.58347998934203,RTX,,-0.833600051278937,-0.0524993034178386,,,,,,,,,,,,,2001
-0.00141828423308675,-0.0394229557011613,0.178678752363228,,2.37221519597315e-05,1.60256787187787e-07,0.9248099088192,14.8366015778719,RVTY,0.107270918802395,,,,,,,,,,,,,,,2001
-0.00795511190704883,0.757712576169697,-0.667915914740641,,0.000312233771483304,0.14766482378775,0.799330388822929,3.96629887297464,SBAC,,,,,,,,,,,,,,,,2001
-0.000818758700555482,,,,0.000101224243267662,0.0660859250906617,0.81308276789155,5.80570107636864,SBUX,,,,,,,,,,,,,,,,2001
-0.00446263697234544,-0.116151167991522,,,1.07929018792705e-05,3.56053672735349e-08,0.94883528131627,6.53090078502733,SCHW,0.10032934919203,-0.0513653725959407,0.0294698104226892,,,,,,,,,,,,,2001
0.00152740699326316,,,,0.000125240437969364,0.16081632554657,0.589424235785584,3.32935311800583,SEE,,,,,,,,,,,,,,,,2001
0.00186038737105794,-0.0165586524013379,,,5.2119497749112e-05,0.147406584898459,0.745066515870184,3.48532846361289,SHW,,-0.0144156274610917,,,,,,,,,,,,,,2001
