mu,ar1,ar2,ma1,ma2,omega,alpha1,beta1,shape,tick,skew,beta2,alpha2,gamma1,gamma2,ma3,ma4,ar3,eta11,eta21,ar4,ar5,ar6,label
0.000181519844159069,-0.0471940423533211,-0.0895554930094735,0.108673321791189,,3.02485726748455e-05,0.16036593004853,8.34587295108847e-08,5.35014717110671,OXY,,0.586770663641188,,,,,,0.0335595674602844,,,-0.127118591847327,,,2017
0.000929339151116529,,,,,1.69602187988049e-12,7.2585325887973e-06,0.997222447502349,2.54436277479064,PANW,1.07969646975735,,,,,,,,,,,,,2017
-0.000263114092595841,,,,,7.48522655409189e-05,0.256068154005606,0.337546132510083,32.6191555081335,PARA,,,,,,,,,,,,,,2017
0.0017997523560541,-1.3326762308746,-0.861966679460837,1.21501421892322,0.710416750914349,4.09617910539179e-05,0.112955612611714,0.767938012266966,3.55839718172525,PAYC,0.745023952350963,,,,,-0.17519081583918,,,,,,,,2017
0.000715879443219632,,,,,5.3727364568387e-08,0.0606960804271695,0.295034461636186,5.65854664107367,PAYX,,,,,,,,,0.999343259440938,0.000951241886465155,,,,2017
0.00109251715402001,-0.0573358283457889,,,,1.68200680591848e-07,0.0764025292488684,0.735411728307158,3.89008912806386,PCAR,1.10534102580009,,,,,,,,0.999422420034625,0.0153941675779704,,,,2017
0.000550427349360841,-0.557238532698989,,0.516365046414889,,2.33372811161922e-06,0.0592342443897042,0.948841942676435,3.04319152134744,PCG,,,1.15946972052743e-05,0.518761899759802,-0.552095987051021,,,,,,,,,2017
9.0881041258916e-05,1.8945903362681,-0.982482660803861,-1.95814357229421,1.04753036700391,1.58444065617336e-08,1.12736103510446e-16,0.998999990974604,6.08523820692988,PEAK,,,,,,,,,,,,,,2017
0.000772827925534733,-0.0404458137111339,,,,3.36643393327162e-13,0.0043307609626845,0.994093794529539,16.3569523420832,PEG,,,,,,,,,,,,,,2017
0.000705679106079936,,,,,8.28526446728989e-08,8.44853710356574e-06,0.0497085685843043,11.6912001128652,PEP,,0.949234059798909,,,,,,,,,,,,2017
0.000183064237583319,0.0523094239842466,,0.0789008305934198,,4.07019715106063e-06,0.0551463818271951,0.863034070393936,4.35515379478535,PFE,,,,,,,,,,,,,,2017
0.0011146643526427,,,,,1.48817459040628e-14,6.62420272307104e-05,0.998883144111973,5.62575040950022,PFG,,,,,,,,,,,,,,2017
0.000446960184500785,,,,,9.51750427690864e-08,4.61315879357943e-06,0.998102509822329,3.27290471063759,PG,,,,,,,,,,,,,,2017
0.00185682518093553,,,-0.0988173785911565,,2.33580050613282e-05,0.14778635072147,0.541261888667741,5.07066245734499,PGR,,,,,,,,,,,,,,2017
0.00126463004441673,,,,,9.41162161980416e-12,0.000197723304632602,0.130569347194195,7.06069047462373,PH,,0.867739974390407,,,,,,,,,,,,2017
0.00252992888591067,,,,,1.17373051597629e-07,8.56565865943711e-09,0.998999938623163,5.92968268116712,PHM,,,,,,,,,,,,,,2017
0.00137162995041966,,,,,2.06153572943076e-07,0.00849272390050692,0.21329383385178,4.71444356057447,PKG,,0.778632448437428,0.00139663631662721,0.0692899365727449,-0.0794090778268042,,,,,,,,,2017
0.00115620048057321,,,,,4.10394165323452e-08,4.75783726011691e-08,0.998999928857238,9.87910310213079,PLD,,,,,,,,,,,,,,2017
0.000947858081958482,0.28027657457549,0.587549556176839,-0.227217185933395,-0.570640552674529,5.9931965520996e-08,0.0854523610748843,0.466648899397486,7.22799901011442,PM,,,,,,,,,0.999187698909254,0.00240524549277988,,,,2017
0.0011242314844237,,,-0.0726154873268206,,6.26677152840376e-12,0.00048044064285205,0.998320831972243,5.62794095601749,PNC,,,,,,,,,,,,,,2017
0.000780606231718913,-0.0442945061149159,,,,1.31540157105223e-14,0.00672952621718944,0.991118558967453,8.31677112768642,PNR,,,,,,,,,,,,,,2017
0.000747055656631633,,,,,1.25936445449177e-05,0.0921773141482721,0.668555519484359,10.9116182236818,PNW,,,,,,,,,,,,,,2017
0.00122632292429717,,,,,1.24089130986653e-11,5.7981828539831e-06,0.999969371395132,3.6257123267485,PODD,,,,-0.00450981829151841,,,,,,,,,,2017
0.00115443179511582,,,,,1.05209584738277e-06,2.04983876513903e-05,0.994290905820174,3.3308592984777,POOL,,,,,,,,,,,,,,2017
0.000649453384392239,-0.621040177231133,-0.087259797766924,0.573151091490228,,1.09748995297792e-07,0.0197400352102594,0.976760955669723,3.09392900527898,PPG,,,,,,,,,,,,,,2017
0.000437275621422373,,,0.00722694538954754,,5.4323920121469e-07,0.0225054235584812,0.267079937329958,8.46449172442509,PPL,,0.668419051708869,0.0409953512537017,,,,,,,,,,,2017
0.000796566729628863,,,,,7.72282976271881e-10,1.16878293090435e-05,0.998977835310868,4.88040225867354,PRU,,,,,,,,,,,,,,2017
0.000406447659772996,,,,,7.16874716307566e-08,3.53923820055501e-08,0.998999865196746,5.52288723579428,PSA,,,,,,,,,,,,,,2017
0.000819016319944823,0.583050767703729,-0.0502386848251974,-0.502528690547451,,7.70352633833183e-08,0.00113939411859145,0.993882616810904,7.58459438912325,PSX,,,0.00176000702823217,-0.0472054702802342,0.0488128440810678,,,,,,,,,2017
0.0012038253050225,,,-0.124044597820221,,2.84585194845909e-12,2.53813810601977e-05,0.998262918785943,3.66618105922881,PTC,,,,,,,,,,,,,,2017
0.00045789947696893,,,,,9.21564379502181e-06,0.0433909543541853,0.911611731425339,6.03544751542865,PWR,,,,,,,,,,,,,,2017
0.000244097255365365,-0.464848168160585,,0.51628282011686,,8.19930002780156e-07,0.000105011888156791,0.999626847879324,3.7457544388314,PXD,,,6.13885253767314e-05,0.218742406054357,-0.222962512006706,,,,,,,,,2017
0.00213779635768626,,,-0.12937861015714,,4.24317561590445e-05,0.186154549861605,2.76695795748e-10,3.62051438678531,PYPL,,0.613011816127041,,,,,,,,,,,,2017
0.000556493837685802,,,,,0.000142513001388281,0.570643508580397,0.42834799396804,2.35116348757307,QCOM,,,,,,,,,,,,,,2017
0.000800700458323998,,,,,5.79842315400291e-07,5.82010194341207e-09,0.998999976638527,4.11680218960618,QRVO,,,2.24653917057424e-09,,,,,,,,,,,2017
0.0013036596321592,,,,,6.98915226719671e-07,2.50658080623483e-09,0.998999890258846,3.17632541009274,RCL,,,,,,,,,,,,,,2017
0.000414151380747324,,,,,2.24917380773904e-08,9.13017120743862e-09,0.998999980296839,9.54699003870168,REG,,,,,,,,,,,,,,2017
-0.000361050541057744,,,,,4.7026195772602e-08,1.72813265389259e-08,0.99899997193524,8.05201300253118,REGN,,,,,,,,,,,,,,2017
0.00095562036493484,,,,,2.83671386543242e-09,0.00157076162462343,0.997417580623754,5.02620768346765,RF,,,,,,,,,,,,,,2017
0.00168688581187681,0.0346845566111715,-0.148338724888213,,,7.23931662088561e-12,1.0134355963298e-05,0.99885027784793,3.39578805892911,RHI,,,,,,,,-0.0601300529331351,,,,,,2017
0.00117004655509697,-0.0371880804591004,-0.0418423902932008,,,8.63731637897848e-12,2.44449326204747e-05,0.998781185755359,5.00800456872109,RJF,,,,,,,,-0.0878023970177371,,,0.07675330816273,,,2017
0.00151373460581587,,,,,4.77135255668703e-07,3.06913186748666e-09,0.998999785131884,3.04226553678748,RL,,,,,,,,,,,,,,2017
0.00136870094228885,,,-0.0602274601101141,-0.072044519202111,2.18839460504353e-07,0.000510427220109202,0.992110611594233,3.49124559340787,RMD,,,0.000294611887044629,-0.112180865690587,0.117315535678696,,,,,,,,,2017
0.00123445629812397,-0.11487118653983,,,,2.46271307903698e-05,0.116568611464266,0.723990047958227,3.33070426520252,ROK,,,,,,,,,,,,,,2017
0.0013305747189967,,,,,1.30839343368711e-09,3.76155707637028e-05,0.998928055564051,5.03547236194832,ROL,,,,,,,,,,,,,,2017
0.00104614815978858,,,,,1.77373732608971e-07,6.1149775023926e-05,0.998052818117543,3.81199867165941,ROP,,,,,,,,,,,,,,2017
0.000465295759212696,-0.590360163442487,0.0637515742933089,0.560816153357157,,3.53499047529478e-07,1.17822311405544e-06,0.998577126557289,3.0867203137113,ROST,,,,,,,,-0.0116233337437305,,,-0.105774578344333,,,2017
0.000867960107964601,,,,,1.53509158123618e-07,0.0119861209363675,0.987013492259783,4.22845057875356,RSG,,,,,,,,,,,,,,2017
0.000789372279273185,,,,,3.557493398116e-06,1.53857813149935e-09,0.913957769715841,4.18648158048743,RTX,0.981060716155842,,,0.0476805473133091,,,,,,,,,,2017
0.00148052783941409,-1.03141535976384,-0.775637609062908,1.07171668150539,0.862358386792,2.4343840092611e-12,9.22505107253806e-05,0.998300355273333,3.91940030833109,RVTY,,,,,,,,,,,,,,2017
0.00189548689870691,-0.0577640469924064,,,,8.65842035132989e-06,0.0631306636615395,2.16575573021863e-08,5.48591170496548,SBAC,1.20563050626181,0.866794112419909,2.79260938375294e-10,,,,,,,,,,,2017
0.000530387397960928,,,,,3.34860804694077e-07,0.000996832629015762,0.995428429172146,3.59898608150255,SBUX,,,,,,,,,,,,,,2017
0.00117735433548242,,,,,9.62880575430973e-09,2.04466471480881e-08,0.998999919933209,4.66814951876175,SCHW,,,,,,,,,,,,,,2017
0.00145762633183499,-0.984815685848845,-0.104508570158444,0.924936164217906,,1.83861679074077e-06,2.72567826949593e-05,0.995061732639405,3.18090889398062,SEDG,,,,,,,,,,,,,,2017
0.000928229793747074,0.103831072918986,,-0.216682874805299,,9.76445941026177e-12,8.35977331890345e-06,0.998746237273844,4.4666768061339,SEE,,,,,,,,,,,,,,2017
0.00108381522603653,-0.114566569383936,,,,3.37369816616586e-07,2.0966185172019e-06,0.998987918712102,3.01290129337254,SHW,,,,,,,,,,,,,,2017
-9.82888228390297e-05,,,,,4.71398646924457e-06,0.0567933708592281,0.922472511845002,2.82637911393782,SJM,,,,,,,,,,,,,,2017
-0.0010854010435294,,,,,4.92792141852026e-07,0.016367586338279,0.982370692778778,7.30457441090153,SLB,,,,,,,,,,,,,,2017
0.000561009733256547,,,,,2.59027789840037e-07,1.73532585028261e-08,0.998999916392419,3.4364627880093,SNA,,,,,,,,,,,,,,2017
0.00183023034211152,,,,,5.64915500406347e-07,6.38001022320241e-09,0.998999979786096,2.5076740568805,SNPS,,,,,,,,,,,,,,2017
0.000195370938376285,,,,,1.61494862078555e-05,0.239264396647309,0.515372346771961,8.1044280330062,SO,,,,,,,,,,,,,,2017
2.34504659430939e-05,0.839558976852601,,-0.904339924096783,,1.89450290447045e-07,3.67823567159652e-09,0.998999987317475,16.5494591387173,SPG,,,,,,,,,,,,,,2017
0.00194664516406961,0.540064059147777,-0.0240204164355826,-0.599837678268987,,6.17874099304681e-08,2.34473104916837e-08,0.998999938805497,5.49376635123485,SPGI,,,,,,,,,,,,,,2017
0.00087645774022728,,,,,1.01697029097368e-06,0.0208937925045433,0.965747227306533,4.98620298728838,SRE,,,,,,,,,,,,,,2017
0.00134490497935537,,,,,1.25298585541678e-14,7.03527186656407e-05,0.998402887861127,4.21903727091776,STE,,,,,,,,,,,,,,2017
0.00149876675082475,,,,,4.51633667885472e-06,0.0139580337543911,0.97157379955867,4.96732559321391,STLD,,,,,,,,,,,,,,2017
0.000921849872672047,-0.736508936509268,0.0470708110413134,0.711421103811964,,1.71880918887764e-13,0.000176778723766958,0.998692724376352,6.3920126215529,STT,,,,,,,,,,,,,,2017
0.0018611850555765,,,,,1.47296561396653e-13,5.62073136598087e-07,0.00024996977742147,2.44542949662835,STX,,0.993241806249494,,0.0110131903839485,,,,,,,,,,2017
0.00127282439871808,-0.061736145945617,-0.103031169708296,,,9.52304560221447e-07,0.0149452995924278,0.969116445699419,3.38074230955547,STZ,,,,,,,,-0.013016786992828,,,,,,2017
0.00131425857843954,-0.51459968720531,,0.404210472543985,,1.13195505592426e-07,1.05470404575097e-05,0.998951126762623,5.11492747245944,SWK,,,,,,,,,,,,,,2017
0.00206224730717309,,,-0.0578887373832078,,9.53316293461878e-07,9.2736350049411e-10,0.00358843831632155,3.27256881702105,SWKS,,0.966431687500188,,0.0579577961266906,,,,,,,,,,2017
0.000413686996017973,,,,,5.56321283313728e-07,4.02723096743848e-05,0.996378429797955,3.68208288482755,SYF,,,,,,,,,,,,,,2017
0.000648591190762339,,,-0.110297017169468,,2.06242118693227e-07,9.21739562593722e-09,0.99899994816916,3.06137962989181,SYK,,,,,,,,,,,,,,2017
0.000708945784200581,,,,,6.72727353164284e-05,0.40400828526919,0.0554236437394613,3.33591364702617,SYY,,,,,,,,,,,,,,2017
-0.000113213905573938,-0.876893465245509,,0.948690390262681,,6.58859024402178e-07,0.0192489920174523,0.978571617742711,3.64803759797427,T,,,,,,,,,,,,,,2017
-9.67623195208986e-05,1.67186410059122,-0.995631614237058,-1.68608645635108,0.973284494452636,9.34483800929865e-08,2.13918676746557e-08,0.027675599160711,3.66073829921865,TAP,,0.971324247389917,2.14910684280514e-09,,,,,0.0271708279554265,,,,,,2017
0.00176455213127775,,,,,5.1668064123807e-07,0.0123133486640676,0.985029294372168,3.3341264349456,TDG,,,,,,,,,,,,,,2017
0.00110396840574311,,,,,8.14726967012873e-08,2.88222155745033e-08,0.998999842392939,5.04778215474595,TDY,,,,,,,,,,,,,,2017
0.000967882428283249,-0.0976078044289194,0.044538958928606,,,1.35635310946464e-08,2.75362332228021e-08,0.998999924529228,4.63703229957634,TECH,,,,,,,,0.0967539181980668,,,,,,2017
0.00139228451243966,,,-0.114247771404001,,3.80966479137457e-08,5.98526679576808e-07,0.998998358133739,5.01755750560323,TEL,,,,,,,,,,,,,,2017
0.00270648759715235,,,,,7.96690788550703e-06,0.00566858914772884,0.980884812315088,2.47566614939991,TER,,,,,,,,,,,,,,2017
0.000268814589298611,,,,,5.83731067985895e-08,2.48053863162667e-09,0.998999997337302,4.79046083132189,TFC,,,,,,,,,,,,,,2017
0.00107672996533558,-0.556243371395245,,0.524448096378239,,3.12804886836626e-07,2.73856416327563e-06,0.998986800236165,3.06158601137101,TFX,,,,,,,,,,,,,,2017
-0.000595365140566068,,,,,2.38364994983625e-06,1.69704060472185e-09,0.99899998547566,2.41099621954305,TGT,0.882059862446685,,,,,,,,,,,,,2017
0.00032418739684552,,,,,9.10790216114103e-06,0.0786696403484448,0.847748806396761,6.29973243179894,TJX,,,,,,,,,,,,,,2017
0.00118721937846333,,,,,2.90930454576916e-07,1.0757904632846e-09,0.998999963566152,2.83158681425536,TMO,,,,,,,,,,,,,,2017
0.000291486040142948,,,-0.156969913331709,,1.21925030747907e-05,0.0152714966134916,0.918882443663746,3.80084169106733,TMUS,,,2.48543253868919e-10,,,,,,,,,,,2017
0.0011880232692193,-0.966855025855566,-0.104349200336546,0.903304183957022,,4.89264501610326e-06,7.30703271010123e-07,0.97323928507038,3.64799527279357,TPR,,,,,,,,,,,,,,2017
0.000676718482743209,,,,,1.50692116224361e-05,0.0172637539690639,0.936005717929754,5.67071549037674,TRGP,,,,,,,,,,,,,,2017
0.00087468919306776,,,,,2.15636131412576e-08,6.12103753795964e-09,0.998999890303498,3.53442310634926,TRMB,,,,,,,,,,,,,,2017
0.00212582122878515,0.0747486741074565,-0.0273840864374282,-0.0894587543798354,,3.03803289638814e-13,0.000801010242124648,0.99781779857832,3.76275797932747,TROW,,,,,,,,,,,,,,2017
0.000425388735299966,0.96634235405488,,-0.999999986956719,,1.36829251404376e-05,0.00857366105092656,0.574159114773864,5.94146496340212,TRV,,,0.190405343081664,,,,,,,,,,,2017
-0.000110124903352039,,,0.0837278593599783,,8.44052535933565e-07,2.55464761534464e-07,0.998999695675622,3.4002934884567,TSCO,,,,,,,,,,,,,,2017
0.00191920900137645,,,,,1.13731000472686e-06,1.20140913142746e-05,0.998065026500949,6.2562372856571,TSLA,,,,,,,,,,,,,,2017
0.00122835961538834,,,,,9.10280403266957e-12,9.86581284871054e-06,0.998950511972702,3.81389608804159,TSN,,,,,,,,,,,,,,2017
0.000642915944807371,,,,,2.46238115189076e-07,1.11671517393402e-06,0.99899869514801,4.02300137292842,TT,,,,,,,,,,,,,,2017
0.00225470398111815,,,,,8.08977694049861e-05,0.12256465462468,3.19117246100629e-09,2.79472141083921,TTWO,,0.705601905095952,,,,,,,,,,,,2017
0.00177805659778872,,,-0.0518721021812476,,6.33705538237456e-08,2.72406762726454e-08,0.998999913376585,5.34894128825651,TXN,0.882376499430235,,,,,,,,,,,,,2017
0.00081698969318645,,,,,3.9271642995805e-08,4.11845205421746e-08,0.999999838432925,5.16989360568749,TXT,,,1.46470118036893e-08,0.0559105591775845,-0.0579103487339276,,,,,,,,,2017
0.000612445053217198,-0.181325168555006,-0.123154073914416,,,1.46288330287098e-07,5.38953098199459e-06,0.998979814488334,2.92169673418875,TYL,,,,,,,,,,,,,,2017
0.000206366681544489,,,,,6.6441597871713e-13,7.12143251553733e-06,0.998728675541371,4.3088043412778,UAL,,,,,,,,,,,,,,2017
0.000452703318993128,-0.113140287504574,,,,8.63267114983752e-09,5.1918593796695e-08,0.998999928991017,7.26032779552133,UDR,,,,,,,,,,,,,,2017
0.000147543854799763,,,,,2.2028937765521e-07,2.86088084525439e-08,0.998999903547843,4.22622649633377,UHS,,,,,,,,,,,,,,2017
0.00023170979012869,,,,,2.503748378947e-05,0.300265619083313,0.680987868590551,3.86174781646113,ULTA,,,,,,,,,,,,,,2017
0.00115904921156905,,,,,3.2380603651432e-07,0.00917697824936319,0.989320212919024,4.00469206844755,UNH,,,,,,,,,,,,,,2017
0.000985145094597133,-0.11425902745577,,,,5.47249938675917e-07,0.000220875855828032,0.999958418783973,4.30834853713597,UNP,,,7.75256922299806e-05,0.149457687529593,-0.156935252770126,,,,,,,,,2017
0.000913968035649727,,,,,5.02626156229989e-05,0.231884792780321,0.208453361338188,4.68939852308062,UPS,,,7.21594703823166e-21,,,,,,,,,,,2017
0.00253742429918751,-0.0821822563246726,,,,8.19543013954011e-13,0.00711039130168474,0.990397228473851,5.66564336030461,URI,,,,,,,,,,,,,,2017
0.000329690756714954,,,,,6.01015143172682e-08,0.0678204876507193,0.484990906031029,4.38321588155825,USB,,,,,,,,,0.999374576985237,0.00599348182905009,,,,2017
0.00163523293113111,0.762666160952415,,-0.87892755848403,,1.88635982431263e-07,5.7855719233858e-07,0.0796229014206064,3.52183967232062,V,,0.919375144626051,,,,,,,,,,,,2017
0.00186106836202458,,,,,3.1874685029293e-12,5.60480199001024e-05,0.998662005618434,4.81886306465331,VFC,,,,,,,,,,,,,,2017
0.00128195876861979,-0.105247244760635,-0.0506151581958371,0.100578380901705,,1.30935355640148e-07,0.0139606661379891,0.262443167615331,7.56891925242267,VLO,,,,,,,,,0.998950455456901,0.0041397823141335,,,,2017
0.000118858483969503,,,,,6.89411190241592e-07,5.80633808919811e-05,0.99995919005292,30.0138057111011,VMC,,,,-0.00624634768622114,,,,,,,,,,2017
0.00128176493741479,,,,,5.60751935803083e-06,0.0532467711908763,0.883181091486444,3.29895526355238,VRSK,,,,,,,,,,,,,,2017
0.00181312283215562,-0.136048426322064,-0.0562625602690199,,,1.23830101310398e-07,0.000233447135539782,0.997787895311836,9.86033581802067,VRSN,,,,,,,,,,,,,,2017
0.0007716784208188,,,,,4.16353769108726e-05,0.0164106246034429,0.864852075524815,3.47475254003556,VRTX,,,,,,,,,,,,,,2017
0.000531474786444189,,,,,2.21529801873429e-08,1.25038229887885e-05,0.998982996739764,5.4504569629195,VTR,,,,,,,,,,,,,,2017
-0.000182595969003577,0.1083921603087,,,,1.95316830345666e-07,1.66013031901776e-08,0.99899998228894,3.67405440397484,VZ,,,,,,,,,,,,,,2017
0.00054442880848922,,,,,0.000131434685454927,0.249197036211272,0.0536480043937383,4.82646843103761,WAB,,2.57843934558133e-11,,,,,,,,,,,,2017
0.00119837673140374,-0.131196871756689,,,,1.1815895246287e-07,5.56314964041223e-07,0.998997960995003,3.68443454272622,WAT,,,,,,,,,,,,,,2017
0.000465673218718011,,,,,3.03176793974457e-06,0.0830758617018033,0.915923801709544,3.16107132542735,WBA,,,,,,,,,,,,,,2017
-0.000307335429423935,,,,,1.47357082568003e-05,0.0918648380252075,0.87014533622705,4.07403994510377,WBD,,,,,,,,,,,,,,2017
0.00171392417936821,,,,,6.29444786229376e-07,8.82148005209946e-09,0.99899992940363,4.61012127123189,WDC,,,,,,,,,,,,,,2017
0.000679595612275227,,,,,4.32380445833914e-08,1.76978867264637e-06,0.998997247191493,10.6005669495252,WEC,0.795640852636494,,,,,,,,,,,,,2017
0.000555779374126975,0.036039371761794,-0.957568181198003,0.00701759664002019,1.00770324227545,2.71929214917179e-14,5.13994531389454e-09,0.998999990709327,6.65186945000931,WELL,,,1.82103317632296e-09,,,0.0493098942682711,,,,,,,,2017
0.000157051319892048,,,,,0.000114130845678822,0.112871895249899,5.26317204586297e-10,6.17387646596007,WFC,,6.45606641690912e-07,,,,,,,,,,,,2017
0.00124625829753316,,,,,1.80946128347066e-06,1.72974055394499e-09,0.997375629405903,2.37113780578861,WHR,,,,,,,,,,,,,,2017
0.00081527804817247,-0.102657825470789,,,,1.95019067733248e-07,0.0152952439493658,0.995752786950786,3.39407927305927,WM,0.934539501674435,,,-0.0256887848511778,,,,,,,,,,2017
0.000654842056525548,,,,,4.9486202788249e-13,0.00372810375844574,0.992745474945551,5.38391605707204,WMB,,,,,,,,,,,,,,2017
0.00118518579539593,,,,,1.77920847809348e-07,4.66257817050476e-05,0.996809660338098,3.20455857057483,WMT,,,,,,,,,,,,,,2017
0.000410612348359878,,,,,5.90524648727222e-08,0.222571886105737,0.266021688477945,6.5547886226704,WRB,,,,,,,,,0.999109880415445,0.000849855207452103,,,,2017
0.00135768230964947,,,,,2.73215304372126e-15,0.00374905189736762,0.994615931250385,6.50702535800118,WRK,,,,,,,,,,,,,,2017
0.000154752564842976,,,,,4.65796729887277e-13,1.38263806442642e-05,0.997989310233715,2.93498619662518,WST,,,,,,,,,,,,,,2017
0.00061571046525597,,,,,1.33042359510386e-08,1.26271820715191e-08,0.998999971041645,4.77555870991142,WTW,,,,,,,,,,,,,,2017
0.000899825873488213,,,,,6.67944689917952e-06,0.119607740260726,0.821551035047399,5.65587887174594,WY,,,,,,,,,,,,,,2017
0.00186623031102266,0.792965487734203,,-0.870492563429486,,1.45022350550561e-12,0.000141863183475081,0.998416233578411,4.2339536648154,WYNN,,,0.000173881527585994,,,,,,,,,,,2017
0.000781048376675546,,,,,2.03936500438321e-08,3.70297487375562e-06,0.992898417165549,11.519916748356,XEL,0.757958293982006,,3.0640353494858e-06,0.0924869725493095,-0.0792128606082959,,,,,,,,,2017
0.000123071240283106,,,,,1.49172773159365e-06,0.105836403661427,2.86992986432338e-08,10.9049076076081,XOM,,0.82958092418299,3.13805754140447e-10,0.00835022857213189,0.0456586321690972,,,,,,,,,2017
0.0007112918601174,,,,,3.52045665066003e-06,0.0249363008584059,0.944660823510003,3.9431569245279,XRAY,,,,,,,,,,,,,,2017
0.00146905256148283,0.714700531613926,,-0.855654523640315,,1.80716908519907e-12,0.00713927279899068,0.989967746979669,4.94380028792301,XYL,,,,,,,,,,,,,,2017
0.000672147713613978,,,,,1.12518528567401e-07,1.55387172839968e-08,0.998999923941127,3.18158129738385,YUM,,,,,,,,,,,,,,2017
0.000943882321238633,,,,,6.74265313668996e-07,4.48523359178481e-10,0.998999985667622,2.65328075889781,ZBH,,,,,,,,,,,,,,2017
0.000452343744049916,,,,,6.41359066375208e-06,1.17512725176495e-10,0.982988323381605,2.68260574356152,ZBRA,,,,,,,,,,,,,,2017
0.000872467890945209,,,,,5.68117417840548e-07,0.000226844081816535,0.996533035214119,7.45810189796948,ZION,,,,,,,,,,,,,,2017
0.00120489738005466,,,,,9.24700214533559e-08,7.89553231088699e-06,0.9989798585519,3.22433159063572,ZTS,,,,,,,,,,,,,,2017
